method,mode,poison_rate,phase,output_residual_norm,activation_delta_norm,weighted_activation_contribution
phase_residual_filter,late_grasp,0.05,0.7250000000000001,0.005681961973064785,1.899939672905754,0.042482653218512356
phase_residual_filter,late_grasp,0.05,0.75,0.0069657896862305845,1.9201391854251673,0.04303761626946989
phase_residual_filter,late_grasp,0.05,0.775,0.0073158524377620274,1.9414524459803681,0.04365989445685835
phase_residual_filter,late_grasp,0.05,0.8,0.006632080084820932,1.964023020248595,0.04463139416214798
phase_residual_filter,late_grasp,0.05,0.8250000000000001,0.0047000387195056835,1.987909048971172,0.04648409257679437
phase_residual_filter,late_grasp,0.05,0.8500000000000001,0.0020601893164105436,2.01293647879241,0.04927369136582137
phase_residual_filter,late_grasp,0.05,0.875,0.003150399346454424,2.038900593725245,0.05219854572924843
phase_residual_filter,late_grasp,0.05,0.9,0.0057540541003885705,2.0650536475341497,0.05395573674686999
phase_residual_filter,late_grasp,0.05,0.925,0.006657396185881286,2.089088774137108,0.05346677790144874
phase_residual_filter,late_grasp,0.05,0.9500000000000001,0.006084244716208357,2.1066352679540823,0.050426261277952675
phase_residual_filter,late_grasp,0.05,0.9750000000000001,0.007185333760691474,2.1116160514127396,0.04541928974682819
phase_residual_filter,late_grasp,0.05,1.0,0.011471614832462704,2.0985743316485963,0.03961723226283603
token_channel_shrinkage,late_grasp,0.05,0.0,0.06246079236726284,1.550488382882746,0.10692702304317539
token_channel_shrinkage,late_grasp,0.05,0.025,0.053828643589221035,1.6140739910499546,0.10807253475253102
token_channel_shrinkage,late_grasp,0.05,0.05,0.045134119596184775,1.6502763866055798,0.10950952858902097
token_channel_shrinkage,late_grasp,0.05,0.07500000000000001,0.03695863677433759,1.668001620570461,0.11129882862085753
token_channel_shrinkage,late_grasp,0.05,0.1,0.03023077952799772,1.6758420472091324,0.11343029919092479
token_channel_shrinkage,late_grasp,0.05,0.125,0.026428612107142757,1.6796363091732556,0.11578036844775427
token_channel_shrinkage,late_grasp,0.05,0.15000000000000002,0.027711703916735216,1.6823832107023615,0.11819749853925755
token_channel_shrinkage,late_grasp,0.05,0.17500000000000002,0.036866736658513526,1.685072665193246,0.12078135606241346
token_channel_shrinkage,late_grasp,0.05,0.2,0.056986764275601266,1.6880125663236076,0.12425274151771663
token_channel_shrinkage,late_grasp,0.05,0.225,0.0908834402327778,1.691463892609935,0.1302132888866686
token_channel_shrinkage,late_grasp,0.05,0.25,0.14028009446674647,1.6954157281933018,0.1411359859205524
token_channel_shrinkage,late_grasp,0.05,0.275,0.20496028431219673,1.6997671195435047,0.1598785844022054
token_channel_shrinkage,late_grasp,0.05,0.30000000000000004,0.2821266620713289,1.7046704597152826,0.18843253650590955
token_channel_shrinkage,late_grasp,0.05,0.325,0.3662062121095585,1.7102006077305048,0.22615912700048388
token_channel_shrinkage,late_grasp,0.05,0.35000000000000003,0.44926087242497187,1.7162307440009459,0.2686903653222263
token_channel_shrinkage,late_grasp,0.05,0.375,0.5220370887360021,1.7228400377177535,0.3085992391871177
token_channel_shrinkage,late_grasp,0.05,0.4,0.5755158455800502,1.73018545730196,0.3378443086529711
token_channel_shrinkage,late_grasp,0.05,0.42500000000000004,0.6026339924932655,1.7381757301195817,0.3508257631134183
token_channel_shrinkage,late_grasp,0.05,0.45,0.5997253104759473,1.7467992522598328,0.34628542836713944
token_channel_shrinkage,late_grasp,0.05,0.47500000000000003,0.5672728205051663,1.756244794956857,0.3268690354964692
token_channel_shrinkage,late_grasp,0.05,0.5,0.5097753969950825,1.7665017551388698,0.29693266020305664
token_channel_shrinkage,late_grasp,0.05,0.525,0.43479982933299655,1.7774865062253082,0.26067616878526667
token_channel_shrinkage,late_grasp,0.05,0.55,0.3514904845135143,1.789359557969139,0.22206926534803492
token_channel_shrinkage,late_grasp,0.05,0.5750000000000001,0.26890332190765626,1.8022048631542256,0.1857393903509484
token_channel_shrinkage,late_grasp,0.05,0.6000000000000001,0.1945400697103158,1.8159134661814678,0.15676887384921542
token_channel_shrinkage,late_grasp,0.05,0.625,0.13338879846552362,1.8305710299147941,0.1384137029806462
token_channel_shrinkage,late_grasp,0.05,0.65,0.08762258041835322,1.846333655289325,0.12962206937945198
token_channel_shrinkage,late_grasp,0.05,0.675,0.05690698017053032,1.8631220085334688,0.12613286007776175
token_channel_shrinkage,late_grasp,0.05,0.7000000000000001,0.03910675824528404,1.8809309865664694,0.12415775868145403
token_channel_shrinkage,late_grasp,0.05,0.7250000000000001,0.031131287263618305,1.899939672905754,0.12209792535060829
token_channel_shrinkage,late_grasp,0.05,0.75,0.029715456338306634,1.9201391854251673,0.11989779265205623
token_channel_shrinkage,late_grasp,0.05,0.775,0.032008034909342196,1.9414524459803681,0.11795923301042918
token_channel_shrinkage,late_grasp,0.05,0.8,0.0358988784305843,1.964023020248595,0.11656399280786618
token_channel_shrinkage,late_grasp,0.05,0.8250000000000001,0.04011435107261515,1.987909048971172,0.11577163982360233
token_channel_shrinkage,late_grasp,0.05,0.8500000000000001,0.04414429710160362,2.01293647879241,0.11548170850397056
token_channel_shrinkage,late_grasp,0.05,0.875,0.04805721703038001,2.038900593725245,0.11548808264103447
token_channel_shrinkage,late_grasp,0.05,0.9,0.052260494883434115,2.0650536475341497,0.11553046254898529
token_channel_shrinkage,late_grasp,0.05,0.925,0.05725591279945455,2.089088774137108,0.11538221736468311
token_channel_shrinkage,late_grasp,0.05,0.9500000000000001,0.06343053261773368,2.1066352679540823,0.11494171284213422
token_channel_shrinkage,late_grasp,0.05,0.9750000000000001,0.07091229219840572,2.1116160514127396,0.11424837873922249
token_channel_shrinkage,late_grasp,0.05,1.0,0.07950863342908895,2.0985743316485963,0.11341600916775552
trigger_invariance,late_grasp,0.05,0.0,0.0006151978289139189,1.550488382882746,0.0022689150061485424
trigger_invariance,late_grasp,0.05,0.025,0.00021225003297827897,1.6140739910499546,0.003295326138849325
trigger_invariance,late_grasp,0.05,0.05,0.0003390941020740523,1.6502763866055798,0.004847561417241968
trigger_invariance,late_grasp,0.05,0.07500000000000001,0.0007337415349785502,1.668001620570461,0.007019498834264883
trigger_invariance,late_grasp,0.05,0.1,0.0007877451239468628,1.6758420472091324,0.009903849372608207
trigger_invariance,late_grasp,0.05,0.125,0.0003179231487853521,1.6796363091732556,0.013602132460037535
trigger_invariance,late_grasp,0.05,0.15000000000000002,0.0005814498423272648,1.6823832107023615,0.01820577689918866
trigger_invariance,late_grasp,0.05,0.17500000000000002,0.0014336801613243529,1.685072665193246,0.02375059089851468
trigger_invariance,late_grasp,0.05,0.2,0.0015390383439628718,1.6880125663236076,0.03019806211003273
trigger_invariance,late_grasp,0.05,0.225,0.00041653437824592084,1.691463892609935,0.0374621970781941
trigger_invariance,late_grasp,0.05,0.25,0.0016872014564672673,1.6954157281933018,0.04540650635016881
trigger_invariance,late_grasp,0.05,0.275,0.0035056460792927077,1.6997671195435047,0.05376485936890292
trigger_invariance,late_grasp,0.05,0.30000000000000004,0.0031974298257485606,1.7046704597152826,0.062087244135929795
trigger_invariance,late_grasp,0.05,0.325,0.0007446349197401909,1.7102006077305048,0.06979331348545272
trigger_invariance,late_grasp,0.05,0.35000000000000003,0.008430510530840336,1.7162307440009459,0.07620675265969593
trigger_invariance,late_grasp,0.05,0.375,0.018150170830143964,1.7228400377177535,0.08045745769038659
trigger_invariance,late_grasp,0.05,0.4,0.02687885635289909,1.73018545730196,0.0814677654469773
trigger_invariance,late_grasp,0.05,0.42500000000000004,0.0315982304556334,1.7381757301195817,0.07831893837855879
trigger_invariance,late_grasp,0.05,0.45,0.030676931494941273,1.7467992522598328,0.07086561996364427
trigger_invariance,late_grasp,0.05,0.47500000000000003,0.024573458634507078,1.756244794956857,0.06011663945143289
trigger_invariance,late_grasp,0.05,0.5,0.015531780395209997,1.7665017551388698,0.0480903485768571
trigger_invariance,late_grasp,0.05,0.525,0.006515374495468748,1.7774865062253082,0.03729322111557548
trigger_invariance,late_grasp,0.05,0.55,5.733830083515209e-05,1.789359557969139,0.030073963067818996
trigger_invariance,late_grasp,0.05,0.5750000000000001,0.003009130318677551,1.8022048631542256,0.02758334419236339
trigger_invariance,late_grasp,0.05,0.6000000000000001,0.002851822245623953,1.8159134661814678,0.02874036790775964
trigger_invariance,late_grasp,0.05,0.625,0.0010277791869015486,1.8305710299147941,0.03135048307850493
trigger_invariance,late_grasp,0.05,0.65,0.0007812925668760147,1.846333655289325,0.03380347924947388
trigger_invariance,late_grasp,0.05,0.675,0.001469703239985513,1.8631220085334688,0.035358301899913486
trigger_invariance,late_grasp,0.05,0.7000000000000001,0.0009170220291174145,1.8809309865664694,0.03595098872261606
trigger_invariance,late_grasp,0.05,0.7250000000000001,0.00020099233678022073,1.899939672905754,0.035962059571547085
trigger_invariance,late_grasp,0.05,0.75,0.0009309134701338964,1.9201391854251673,0.035877855043902125
trigger_invariance,late_grasp,0.05,0.775,0.000810974479303767,1.9414524459803681,0.03593474093965734
trigger_invariance,late_grasp,0.05,0.8,8.68425560615106e-05,1.964023020248595,0.035963264354554804
trigger_invariance,late_grasp,0.05,0.8250000000000001,0.0007309937580752669,1.987909048971172,0.03554510634131563
trigger_invariance,late_grasp,0.05,0.8500000000000001,0.0008689204464379602,2.01293647879241,0.03436058714475917
trigger_invariance,late_grasp,0.05,0.875,0.00030540538654033015,2.038900593725245,0.032473397069658266
trigger_invariance,late_grasp,0.05,0.9,0.0005016399536588166,2.0650536475341497,0.03035118188363493
trigger_invariance,late_grasp,0.05,0.925,0.0009152897831801799,2.089088774137108,0.028572927573818296
trigger_invariance,late_grasp,0.05,0.9500000000000001,0.0006169854874504084,2.1066352679540823,0.027388689532389283
trigger_invariance,late_grasp,0.05,0.9750000000000001,0.00020861469923018355,2.1116160514127396,0.026511312265503933
trigger_invariance,late_grasp,0.05,1.0,0.0008032174225790374,2.0985743316485963,0.025369325416214103
naive_bc,grasp_offset,0.05,0.0,0.003213887228995404,1.550488382882746,0.02297738833947752
naive_bc,grasp_offset,0.05,0.025,0.004076827159276064,1.6140739910499546,0.024105040329182703
naive_bc,grasp_offset,0.05,0.05,0.004175134217946713,1.6502763866055798,0.02510252874067035
naive_bc,grasp_offset,0.05,0.07500000000000001,0.0034329631919004593,1.668001620570461,0.026519209004376588
naive_bc,grasp_offset,0.05,0.1,0.0027809759111475,1.6758420472091324,0.02907729947884234
naive_bc,grasp_offset,0.05,0.125,0.004536954659536514,1.6796363091732556,0.03349529521554065
naive_bc,grasp_offset,0.05,0.15000000000000002,0.007125061729368305,1.6823832107023615,0.04019285994254228
naive_bc,grasp_offset,0.05,0.17500000000000002,0.007874024339688325,1.685072665193246,0.04906145182673007
naive_bc,grasp_offset,0.05,0.2,0.005706996346744347,1.6880125663236076,0.059536101025022804
naive_bc,grasp_offset,0.05,0.225,0.011524267034148954,1.691463892609935,0.07089887036427106
naive_bc,grasp_offset,0.05,0.25,0.03013317914762703,1.6954157281933018,0.08252031144762847
naive_bc,grasp_offset,0.05,0.275,0.05615441501181446,1.6997671195435047,0.09382964778293167
naive_bc,grasp_offset,0.05,0.30000000000000004,0.08550911804980095,1.7046704597152826,0.10414222041173958
naive_bc,grasp_offset,0.05,0.325,0.11300297074822763,1.7102006077305048,0.11265839179365715
naive_bc,grasp_offset,0.05,0.35000000000000003,0.13331030027391938,1.7162307440009459,0.11862503945053887
naive_bc,grasp_offset,0.05,0.375,0.14235547324060033,1.7228400377177535,0.12133995591034975
naive_bc,grasp_offset,0.05,0.4,0.138336808732761,1.73018545730196,0.12001514408821617
naive_bc,grasp_offset,0.05,0.42500000000000004,0.12212084492036933,1.7381757301195817,0.11395487736822053
naive_bc,grasp_offset,0.05,0.45,0.0969764979005007,1.7467992522598328,0.10317096457514106
naive_bc,grasp_offset,0.05,0.47500000000000003,0.06774843233423036,1.756244794956857,0.0888838857237048
naive_bc,grasp_offset,0.05,0.5,0.03970862778560701,1.7665017551388698,0.07335466312321479
naive_bc,grasp_offset,0.05,0.525,0.017678469765399593,1.7774865062253082,0.05908278176943481
naive_bc,grasp_offset,0.05,0.55,0.008015691407836124,1.789359557969139,0.04784230827776636
naive_bc,grasp_offset,0.05,0.5750000000000001,0.010525104401735354,1.8022048631542256,0.0400776794285974
naive_bc,grasp_offset,0.05,0.6000000000000001,0.010592725560983885,1.8159134661814678,0.03506622583471755
naive_bc,grasp_offset,0.05,0.625,0.007462633361882735,1.8305710299147941,0.03174926323761537
naive_bc,grasp_offset,0.05,0.65,0.004714475295185168,1.846333655289325,0.02943813171926064
naive_bc,grasp_offset,0.05,0.675,0.00585426692208013,1.8631220085334688,0.027942266918240467
naive_bc,grasp_offset,0.05,0.7000000000000001,0.007523511444528266,1.8809309865664694,0.027406080221608495
naive_bc,grasp_offset,0.05,0.7250000000000001,0.007947679965954793,1.899939672905754,0.028114871805900946
naive_bc,grasp_offset,0.05,0.75,0.007976237588658347,1.9201391854251673,0.03025195209386565
naive_bc,grasp_offset,0.05,0.775,0.008386538594461031,1.9414524459803681,0.03368179194586104
naive_bc,grasp_offset,0.05,0.8,0.008317270560879827,1.964023020248595,0.037968600026962625
naive_bc,grasp_offset,0.05,0.8250000000000001,0.006632349278277287,1.987909048971172,0.0425667180760657
naive_bc,grasp_offset,0.05,0.8500000000000001,0.003909194365976415,2.01293647879241,0.0469149170142513
naive_bc,grasp_offset,0.05,0.875,0.004548779558917374,2.038900593725245,0.05037890256557173
naive_bc,grasp_offset,0.05,0.9,0.007489135502557192,2.0650536475341497,0.05225370149230513
naive_bc,grasp_offset,0.05,0.925,0.008594535891369158,2.089088774137108,0.05198694497072282
naive_bc,grasp_offset,0.05,0.9500000000000001,0.0072409442882566365,2.1066352679540823,0.04947912783347227
naive_bc,grasp_offset,0.05,0.9750000000000001,0.00563466007404204,2.1116160514127396,0.04516979098905619
naive_bc,grasp_offset,0.05,1.0,0.007711530893937641,2.0985743316485963,0.039813423916816096
phase_residual_filter,grasp_offset,0.05,0.0,0.007222244172898848,1.550488382882746,0.026278830826556267
phase_residual_filter,grasp_offset,0.05,0.025,0.007605418312446135,1.6140739910499546,0.033017245310865556
phase_residual_filter,grasp_offset,0.05,0.05,0.005421824248200541,1.6502763866055798,0.04067978970047797
phase_residual_filter,grasp_offset,0.05,0.07500000000000001,0.0036435614910125457,1.668001620570461,0.04884293964257986
phase_residual_filter,grasp_offset,0.05,0.1,0.008073311131860423,1.6758420472091324,0.056972632848173284
phase_residual_filter,grasp_offset,0.05,0.125,0.012099812926221767,1.6796363091732556,0.06433594580194527
phase_residual_filter,grasp_offset,0.05,0.15000000000000002,0.011477400574706365,1.6823832107023615,0.07016355178014576
phase_residual_filter,grasp_offset,0.05,0.17500000000000002,0.004691812682367533,1.685072665193246,0.0741138376587083
phase_residual_filter,grasp_offset,0.05,0.2,0.01089946707749606,1.6880125663236076,0.0767058959311769
phase_residual_filter,grasp_offset,0.05,0.225,0.02825995466892174,1.691463892609935,0.07928095244463844
phase_residual_filter,grasp_offset,0.05,0.25,0.04455588196618551,1.6954157281933018,0.083335183287938
phase_residual_filter,grasp_offset,0.05,0.275,0.05444330147778315,1.6997671195435047,0.08962956220659601
phase_residual_filter,grasp_offset,0.05,0.30000000000000004,0.054571007618197845,1.7046704597152826,0.09783293786295047
phase_residual_filter,grasp_offset,0.05,0.325,0.0461142108967094,1.7102006077305048,0.10686460025678342
phase_residual_filter,grasp_offset,0.05,0.35000000000000003,0.03910102980866279,1.7162307440009459,0.11528035504467553
phase_residual_filter,grasp_offset,0.05,0.375,0.04841940479108326,1.7228400377177535,0.12130654366113294
phase_residual_filter,grasp_offset,0.05,0.4,0.06738063280467484,1.73018545730196,0.12293484751865141
phase_residual_filter,grasp_offset,0.05,0.42500000000000004,0.08209311267160457,1.7381757301195817,0.11857249184052512
phase_residual_filter,grasp_offset,0.05,0.45,0.08596506132193207,1.7467992522598328,0.10802582972967037
phase_residual_filter,grasp_offset,0.05,0.47500000000000003,0.07791179945343298,1.756244794956857,0.09309561967463037
phase_residual_filter,grasp_offset,0.05,0.5,0.06065345740889337,1.7665017551388698,0.07728290515519062
phase_residual_filter,grasp_offset,0.05,0.525,0.03902295134731827,1.7774865062253082,0.06447183474236456
phase_residual_filter,grasp_offset,0.05,0.55,0.018184772648774956,1.789359557969139,0.05667297253492915
phase_residual_filter,grasp_offset,0.05,0.5750000000000001,0.0031224592725492897,1.8022048631542256,0.05249029158906963
phase_residual_filter,grasp_offset,0.05,0.6000000000000001,0.008549756129003104,1.8159134661814678,0.04888474317240841
phase_residual_filter,grasp_offset,0.05,0.625,0.011948865034529754,1.8305710299147941,0.043992757364507626
phase_residual_filter,grasp_offset,0.05,0.65,0.010949643571173565,1.846333655289325,0.03782906628817518
phase_residual_filter,grasp_offset,0.05,0.675,0.008114888731001597,1.8631220085334688,0.03160055436997488
phase_residual_filter,grasp_offset,0.05,0.7000000000000001,0.0066500370764281894,1.8809309865664694,0.026832074565776874
phase_residual_filter,grasp_offset,0.05,0.7250000000000001,0.00795094363373174,1.899939672905754,0.024585245118776446
phase_residual_filter,grasp_offset,0.05,0.75,0.009727336743758022,1.9201391854251673,0.024945739132103236
phase_residual_filter,grasp_offset,0.05,0.775,0.010279082654297807,1.9414524459803681,0.027301468018962168
phase_residual_filter,grasp_offset,0.05,0.8,0.009022445468909726,1.964023020248595,0.03102310716810632
phase_residual_filter,grasp_offset,0.05,0.8250000000000001,0.006182235881604339,1.987909048971172,0.03561919428440532
phase_residual_filter,grasp_offset,0.05,0.8500000000000001,0.003941461731435741,2.01293647879241,0.04049042659561674
phase_residual_filter,grasp_offset,0.05,0.875,0.006038848554727634,2.038900593725245,0.044769817628589406
phase_residual_filter,grasp_offset,0.05,0.9,0.008631756506004697,2.0650536475341497,0.047466106388538
phase_residual_filter,grasp_offset,0.05,0.925,0.008990069247803417,2.089088774137108,0.047838685133750274
phase_residual_filter,grasp_offset,0.05,0.9500000000000001,0.007071034314174569,2.1066352679540823,0.045734822959293014
phase_residual_filter,grasp_offset,0.05,0.9750000000000001,0.005762507444377064,2.1116160514127396,0.041636634419267654
phase_residual_filter,grasp_offset,0.05,1.0,0.008646991110511364,2.0985743316485963,0.03638666068051216
token_channel_shrinkage,grasp_offset,0.05,0.0,0.006365926427265318,1.550488382882746,0.012993675572925988
token_channel_shrinkage,grasp_offset,0.05,0.025,0.005423985634330368,1.6140739910499546,0.013212076473733856
token_channel_shrinkage,grasp_offset,0.05,0.05,0.004778880006421971,1.6502763866055798,0.013432208622346778
token_channel_shrinkage,grasp_offset,0.05,0.07500000000000001,0.004620778971629943,1.668001620570461,0.013632163680143392
