trial,method,success,collision_or_ood,command_duration_s,eval_duration_s,effective_speedup,nominal_command_speedup,max_path_error,mean_path_error,final_error,rms_command_accel,rms_command_jerk,rms_plant_accel,rms_plant_jerk,predicted_params_scalar_count,full_repr_scalar_count
15,bspline_adaptive_3x,1,0,3.375,4.125,1.4545454545454546,1.7777777777777777,0.03946373879686371,0.013952013137393764,0.004846085325410757,10.129900090652397,343.5412830533536,4.900199650393254,53.23304137101218,28.0,46.0
16,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.021466575580326226,0.008409214468915726,3.955969600206135e-05,15.710008228868546,2028.1533413062887,1.9467670438727853,33.52432056844028,122.0,122.0
16,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.0967722874029882,0.0290158825982227,9.062417024274932e-05,77.81051887351052,9640.147803552822,7.463324540104037,121.50532610032992,122.0,122.0
16,discrete_adaptive_3x,1,0,3.38,4.13,1.4527845036319613,1.7751479289940828,0.04960954030656864,0.01468167759968787,8.05570224910621e-05,41.15100262504459,4897.938567355572,4.955597479770226,79.71800156965892,122.0,122.0
16,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09400284209702245,0.02919971316802681,0.006198703540859804,13.656830795336568,178.8351693138147,7.3717490161604475,81.19221660355633,28.0,46.0
16,bspline_adaptive_3x,1,0,3.37,4.12,1.4563106796116505,1.7804154302670623,0.03688670467319484,0.013497922924715293,0.006199735995936469,11.059779611428805,483.1664179436434,4.8651384668589355,53.20012348994204,28.0,46.0
17,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.02504396023345745,0.00787969778929859,3.935759287126528e-05,13.264697575913814,1712.4650934663966,1.890172461553248,29.206138487102194,122.0,122.0
17,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10331064906726364,0.02781067437835407,9.15038049885162e-05,64.84973624427052,7932.664378285547,7.42595888321634,113.13604279500716,122.0,122.0
17,discrete_adaptive_3x,1,0,3.575,4.325,1.3872832369942196,1.6783216783216783,0.030062451455225667,0.011537087850414227,7.960660537115e-05,29.576800531923013,3523.561228049135,4.407845615829824,66.95874998029774,122.0,122.0
17,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10297312190556622,0.02800139621637205,0.004432684155484267,13.502023533407723,172.90667560181203,7.3357334527049485,80.9054253182817,28.0,46.0
17,bspline_adaptive_3x,1,0,3.38,4.13,1.4527845036319613,1.7751479289940828,0.03463651448261531,0.01286218266539785,0.0044290119905190835,10.62885497557765,448.671874567966,4.785404074990017,52.679397628099075,28.0,46.0
18,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.03235333415234869,0.007805674871117036,3.97603941638981e-05,13.987967731918586,1805.838869100221,1.9130566782969205,30.22202759265369,122.0,122.0
18,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10079835951538825,0.027258117598700376,9.11015031413388e-05,69.32009430643738,8592.822735544803,7.560191755511037,115.80544269833874,122.0,122.0
18,discrete_adaptive_3x,1,0,3.5700000000000003,4.32,1.3888888888888888,1.6806722689075628,0.043865511577909126,0.012181309928725379,8.032325492901682e-05,30.819989843071948,3693.1612452043546,4.882101201189156,71.0307291083434,122.0,122.0
18,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09624018319540598,0.02750272622762646,0.004973166428598474,13.738609865914757,174.84653335107262,7.456204859214391,82.16462459122981,28.0,46.0
18,bspline_adaptive_3x,1,0,3.3850000000000002,4.135,1.4510278113663846,1.7725258493353027,0.034540726955848707,0.011910912077205448,0.0049682047289586724,9.445699578600236,233.61163639717154,4.879809092540054,53.5153244007283,28.0,46.0
19,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.0197962661600631,0.006294667554858055,3.8825444487428494e-05,12.7841223730631,1650.423101558356,1.9109887947370738,28.281278717272208,122.0,122.0
19,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09624408458342357,0.02757008249213256,9.097932340146064e-05,63.666116786178435,7928.61185736294,7.561306655426291,112.99135396577832,122.0,122.0
19,discrete_adaptive_3x,1,0,3.67,4.42,1.3574660633484164,1.6348773841961852,0.0372601766642383,0.010852248702159398,8.063232176387354e-05,31.4969136209902,3671.923903125097,4.752754463259849,68.49133291207113,122.0,122.0
19,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09630317292572323,0.027795005498784792,0.005567995154935097,13.963807223246107,185.29716273109042,7.477009010598803,82.04172292878326,28.0,46.0
19,bspline_adaptive_3x,1,0,3.395,4.1450000000000005,1.4475271411338961,1.7673048600883652,0.03606148968722439,0.011522357986501865,0.005570447807822209,10.313922010882914,372.24152566240093,4.8436640057045945,52.12695428759929,28.0,46.0
20,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.031504985583818174,0.00703863160328701,3.906980919021077e-05,15.176547908916227,1959.2839101383456,1.9416470713931175,32.34069146995801,122.0,122.0
20,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10592689730735362,0.027440334367740085,9.085956524629551e-05,74.65156403385485,9187.251710912045,7.550865343655993,119.57422803152099,122.0,122.0
20,discrete_adaptive_3x,1,0,3.465,4.215,1.4234875444839858,1.7316017316017316,0.0358868095852946,0.010999799232503401,8.067792812202243e-05,36.52032803287896,4382.189704123078,4.554428467730159,74.94817151172943,122.0,122.0
20,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10228616056933792,0.027972039593064504,0.007185993952702901,13.777407220715292,182.4775683091765,7.4450735574178735,80.65661181060456,28.0,46.0
20,bspline_adaptive_3x,1,0,3.39,4.14,1.4492753623188408,1.7699115044247786,0.04095079195670228,0.011832662780415027,0.007184823598855324,9.012341062566904,193.1822378206416,4.875207075291084,51.40461727227503,28.0,46.0
21,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.022928899436362206,0.007144576975991729,3.9028956692991876e-05,14.877017988768479,1920.6147637242802,1.918480999326224,32.0239936704148,122.0,122.0
21,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.10057866592720521,0.028045499959290073,9.014392496925499e-05,73.452688661997,9072.714547614962,7.501008475637317,118.30069319418863,122.0,122.0
21,discrete_adaptive_3x,1,0,3.2800000000000002,4.03,1.4888337468982629,1.8292682926829267,0.05315837195613555,0.01416604304120234,8.038760449348127e-05,39.131590922102376,4709.052256741681,5.0554234922159536,78.34636343324692,122.0,122.0
21,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09680077343491672,0.02802018309019561,0.00746582740534714,13.823272943692178,181.8470317806442,7.427924138195941,81.58982240149597,28.0,46.0
21,bspline_adaptive_3x,1,0,3.365,4.115,1.4580801944106925,1.7830609212481425,0.028284043422238742,0.012229569526753116,0.007471590680762439,9.317441328762577,216.20239540899198,4.840668126384415,52.90983891882878,28.0,46.0
22,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.028510586798177192,0.008158699055893944,3.893874294904123e-05,13.04205295079119,1683.7217959589702,1.8554792566484768,28.34097968537069,122.0,122.0
22,discrete_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09647330626134416,0.027983897431953765,9.052834308637802e-05,64.2093831894737,7909.038943271372,7.543575283823964,111.13608639989229,122.0,122.0
22,discrete_adaptive_3x,1,0,3.29,4.04,1.4851485148514851,1.8237082066869301,0.04102669799420348,0.014152584775288224,8.135240072389641e-05,35.736346818362875,4240.481109586611,5.035093327251819,74.61891205282456,122.0,122.0
22,bspline_fast_3x,0,1,2.0,2.75,2.1818181818181817,3.0,0.09676029578267552,0.028408735891782694,0.006712038267306283,13.923228149155598,183.144530554662,7.483359806476022,82.28914190812614,28.0,46.0
22,bspline_adaptive_3x,1,0,3.43,4.18,1.4354066985645935,1.749271137026239,0.03770619931480936,0.012713305676971393,0.006707656119304549,9.57713836820918,243.17368500011142,4.941712664926854,53.397897666731836,28.0,46.0
23,discrete_safe_1x,1,0,6.0,6.75,0.8888888888888888,1.0,0.03338603133926663,0.00852354917650183,3.914452868196935e-05,12.401718193003543,1601.0549341953333,1.8825198139031774,27.596812533253104,122.0,122.0
