method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
streaming_causal,3223051138,1.5,1.0,0.0,0.5177991729924615,0.20114627853459316,0.08583454431686523,0.04754973135065873,0.11247704088942294,0.0020048808608710304,55.172413793103445,12.746039469332205,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3223051138,1.5,1.0,1.0,0.5122926880875092,0.18369141984213652,0.08615496697803943,0.1812823034154232,0.4731776956891465,0.005388238700864415,200.0,13.199485224801581,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1416536646,1.5,1.0,1.0,0.4793722402900335,0.13327345214178787,0.14530221269133922,0.27927795770576613,0.8014619035715252,0.19019679327253053,200.0,13.765884894504184,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1416536646,1.5,1.0,1.0,0.4456727110184947,0.1266376723401467,0.15738620053866717,0.35870937500246164,0.6390346573666615,0.06915450293113619,75.00000000000001,13.22993844757727,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1416536646,1.5,1.0,1.0,0.5080924011900083,0.1522719244171134,0.07249965232257417,0.25583711715264884,0.4213576120187993,0.049383184316459564,55.172413793103445,13.288265114448551,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1416536646,1.5,1.0,1.0,0.5256438961113555,0.11979010818961082,0.13473750622291755,0.04663933659219489,0.09643747729976108,0.0016529048540608528,55.172413793103445,12.62383299081516,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1416536646,1.5,1.0,1.0,0.5209748552789983,0.11918760742469033,0.1315179560680676,0.1984805804828366,0.5140858437385718,0.00529427309910785,200.0,13.156566563785233,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2965412791,1.5,1.0,1.0,0.4930822735007456,0.11189174187984656,0.014816793095420071,0.3286638615551837,1.0589572566984935,0.21301559221578947,200.0,14.506634364134623,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2965412791,1.5,1.0,1.0,0.46090114093424595,0.17301035199986414,0.03926782553410489,0.318419155094394,0.6850942878038705,0.07235413080843997,75.00000000000001,12.145992573123213,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2965412791,1.5,1.0,1.0,0.4935574220981488,0.19245162703534877,0.2116680615227896,0.32280530739313035,0.7219010089130412,0.05542926562896992,55.172413793103445,13.961766695849208,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2965412791,1.5,1.0,1.0,0.4988455231945894,0.19294494062726425,0.02365926488969522,0.03201164752194947,0.07011510897011823,0.0019435064907956925,55.172413793103445,12.758151218549791,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2965412791,1.5,1.0,1.0,0.49824068137384186,0.19636805856966225,0.034922102590085206,0.17937507481483142,0.3309738271307103,0.005324329543132077,200.0,13.09711118285262,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2085237015,1.5,1.0,0.0,0.4836205230113815,0.21212478712011065,0.24704224189434115,0.3928171258138034,0.9565947579053481,0.24689250798730675,200.0,14.515547770565382,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2085237015,1.5,1.0,1.0,0.4462332916732379,0.18644852799818915,0.24854169805928944,0.35212055297321326,0.6771308266730208,0.08797228228772842,75.00000000000001,13.871984641929279,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2085237015,1.5,1.0,0.0,0.4962889056098103,0.25884371364957776,0.2665046015272727,0.3169429544674968,0.6020772503134239,0.061584333952787125,55.172413793103445,13.709513998678517,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2085237015,1.5,1.0,1.0,0.5091983143794749,0.16163795649432078,0.21137341629215187,0.05641813616497858,0.12903970870021936,0.0021149172621535567,55.172413793103445,12.7569484366567,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2085237015,1.5,1.0,1.0,0.5055128576993706,0.15947826669659498,0.20119594317936157,0.23457200546314888,0.6037820275393347,0.005975865216246788,200.0,13.391867824742361,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3541328919,1.5,1.0,0.0,0.4851719435945369,0.20709358157481123,0.141576883331078,0.3907878247676847,1.2394393476820134,0.20471146736294277,200.0,15.058752344740697,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3541328919,1.5,1.0,1.0,0.4519130176824119,0.18848203282699677,0.13180581104240044,0.3585439188112192,0.6658295342062418,0.06891480779831055,75.00000000000001,13.137946722707845,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3541328919,1.5,1.0,0.0,0.4812328556181822,0.28386838202375037,0.24172301119512907,0.34818866043931684,0.8380709810937068,0.051066027664977386,55.172413793103445,14.02437203448226,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3541328919,1.5,1.0,1.0,0.48003998088721306,0.18036797506922425,0.150212073037331,0.052780616770346726,0.13889265374318346,0.002039355895267467,55.172413793103445,12.840963322119851,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3541328919,1.5,1.0,1.0,0.4781527197583892,0.16738036318783367,0.12688549998852983,0.2205935398420134,0.6283516515039737,0.006178254909198513,200.0,13.520104970749006,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,358420541,1.5,1.0,1.0,0.5044718793739142,0.19889826667577915,0.19791434763175456,0.40336835620318556,1.1673001676193804,0.2340507617421737,200.0,14.891137573222686,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,358420541,1.5,1.0,0.0,0.4655834192706054,0.21853479228677164,0.13024493073608404,0.3951524983627141,0.722324139913967,0.07983504470463366,75.00000000000001,13.312638992858993,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,358420541,1.5,1.0,0.0,0.49807106315531186,0.21849087124909888,0.40747416878749454,0.4073674892178733,0.8852694378991423,0.05962006301508202,55.172413793103445,14.301551143215868,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,358420541,1.5,1.0,0.0,0.5061569878593322,0.24527196940515866,0.10178989013069474,0.055279128580685004,0.13589903888129473,0.002189099973321719,55.172413793103445,12.794244780067062,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,358420541,1.5,1.0,0.0,0.5033318799170304,0.2320888314150807,0.10083576412739956,0.20488532383184074,0.6411645306051661,0.00721052162291086,200.0,13.423277732242067,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1660832403,1.5,1.0,1.0,0.5015652857815858,0.19215461463327366,0.06788960215637888,0.39211700985811426,1.201030276627167,0.23922754240657285,200.0,14.84999645471012,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1660832403,1.5,1.0,0.0,0.4606730870427196,0.20270592737440293,0.06151420165571379,0.3219159267699254,0.6678575132924887,0.08217965953503058,75.00000000000001,13.360495829488771,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1660832403,1.5,1.0,0.0,0.49077956378145016,0.26519581659149505,0.26936190675186866,0.327741144843745,0.8181005606058213,0.06042351032165349,55.172413793103445,13.962050041907654,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1660832403,1.5,1.0,0.0,0.5011699838879927,0.2167772807038757,0.05415387256241936,0.044179024071438804,0.0946718116603883,0.0022337086389884243,55.172413793103445,12.784853737133272,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1660832403,1.5,1.0,0.0,0.49840990824103065,0.2097014846357468,0.04418500639114515,0.18511152329065425,0.4214685740435555,0.0056907664601096326,200.0,13.195259375396093,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2943412294,1.5,1.0,0.0,0.503199828400224,0.2393936740611041,0.16454262868942102,0.3320464361004719,0.8827568495982314,0.24535737600113225,200.0,14.032150496062723,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2943412294,1.5,1.0,0.0,0.4712716416624824,0.2200980721865366,0.10209951438868335,0.3479716263987075,0.5522800773565978,0.08959388433123597,75.00000000000001,12.88921826919804,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2943412294,1.5,1.0,0.0,0.5238058269418194,0.2000723163959418,0.37135474234843757,0.37688348088700024,0.5762611062864874,0.06547814605837779,55.172413793103445,13.877722935193358,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2943412294,1.5,1.0,0.0,0.5522487556369462,0.2596245961755821,0.0902204911119701,0.05488916918045297,0.13092912423521458,0.002031854796129094,55.172413793103445,12.615678235284413,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2943412294,1.5,1.0,0.0,0.5461313629133809,0.2536255977181306,0.07725471574201417,0.2277265945480564,0.41757264629003604,0.006244723056291595,200.0,13.301479429701509,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1004586828,1.5,1.0,0.0,0.49775231200449815,0.21975492999067936,0.20974272664538984,0.3210952253632048,0.8636048414715891,0.18687224835382582,200.0,14.012703665019936,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1004586828,1.5,1.0,0.0,0.46729384659964235,0.22365761655187932,0.17980286800664885,0.3454102356838761,0.6475552739239179,0.06800715768682959,75.00000000000001,13.237629226928949,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1004586828,1.5,1.0,0.0,0.5200173933298436,0.23195599840056413,0.3005320262746739,0.38147895735442,0.6408504856251924,0.05255233502233369,55.172413793103445,13.994604532582699,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1004586828,1.5,1.0,0.0,0.5303055527843681,0.23949104992105005,0.18147778321561536,0.03531481977195423,0.09061351489685748,0.0018532720046963848,55.172413793103445,12.67033938332874,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1004586828,1.5,1.0,0.0,0.5240197244286654,0.22580809517907371,0.1722634656751371,0.16936474749177316,0.3920215704838454,0.005133442651968659,200.0,13.044735437000487,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3260076695,1.5,1.0,1.0,0.48388331373798216,0.11802812805723673,0.11499839398572892,0.3230880030119046,0.928396373517798,0.2234892458383854,200.0,14.263873581248191,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3260076695,1.5,1.0,1.0,0.4467261410745343,0.13272597647537404,0.13712916951854617,0.3015077353091644,0.5913632661078932,0.07932575869636958,75.00000000000001,13.51826238215156,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3260076695,1.5,1.0,0.0,0.4927656642710259,0.269450193745104,0.18336979001357573,0.315436137178037,0.559233263258115,0.056854057407605095,55.172413793103445,13.805625930006078,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3260076695,1.5,1.0,1.0,0.49734624716924675,0.15125522459781768,0.07943797342869298,0.03855407371884288,0.07446322807398215,0.0020727681563637353,55.172413793103445,12.70925207863718,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3260076695,1.5,1.0,1.0,0.4950703179369448,0.15042385676679515,0.09493855214340459,0.16174439145989772,0.3764944718083789,0.005539350473755541,200.0,13.063818949028569,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,555464028,1.5,1.0,0.0,0.510666720663242,0.24297684150298962,0.17465997260283286,0.37418396348699606,0.9482755769648751,0.20702578216959963,200.0,14.35664816751606,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,555464028,1.5,1.0,0.0,0.47200121671854495,0.220782955223089,0.15025150123865788,0.35106556071890344,0.7242973810763679,0.0718710474229734,75.00000000000001,13.820678372323181,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,555464028,1.5,1.0,0.0,0.5258553155781652,0.23528069286576025,0.327852188158226,0.4434627047299925,0.7706677474320561,0.056329559203217416,55.172413793103445,14.372852262680714,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,555464028,1.5,1.0,0.0,0.5382679548066023,0.2627581791005856,0.14811594812909476,0.04760379814164802,0.12934909387168775,0.0022285640197922487,55.172413793103445,12.734064792252877,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,555464028,1.5,1.0,0.0,0.5318628941528161,0.24618818455134367,0.1439179499793855,0.18656862870879337,0.5379988749150929,0.006435555443530096,200.0,13.28148955072847,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1646785662,1.5,1.0,1.0,0.5003014677447768,0.17422376039938808,0.0974416633783612,0.35022251565025825,1.1637273374679313,0.21526652016149964,200.0,14.611364959188343,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1646785662,1.5,1.0,1.0,0.4697346389762519,0.17872780339041786,0.10145158670164223,0.3328721202671004,0.6470032682451252,0.07445592652326984,75.00000000000001,12.44919503054563,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1646785662,1.5,1.0,0.0,0.5065701457745485,0.2490417112357034,0.10708667642741997,0.3252494229808037,0.8937325011956506,0.05403043557622312,55.172413793103445,14.021834974616525,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
