method,delay,trial,tracking_rmse,tail_tracking_rmse,final_error,success,handoff_action_jump,proprio_context_error,latent_context_rmse,handoff_policy_error,control_effort
obs_innovation,4,74,1.1301556504393175,0.7200964214125909,0.7365602374538267,0.0,0.9579616651997618,0.00909825184904784,0.049652031342759195,0.0879067027114927,5.0966562250768455
policy_consistency,4,74,1.125161763455596,0.7128614671084985,0.7226358022309148,1.0,0.9490385202711894,0.009087740884386717,0.049168163370246584,0.08605681981506945,5.05128963884398
oracle_fresh,4,75,1.0456377025856405,0.6742668575831497,0.5183755662267695,1.0,0.9079756977363583,0.0,0.0,0.0,3.7749608205216765
naive_stale,4,75,1.2386643709720604,1.0926164008813695,1.0028866885939272,0.0,1.0769646275833504,0.66514698642207,0.19930208202739208,0.7389457584939922,5.7738742275043835
state_rollout,4,75,1.1465682262651624,0.7554252471936591,0.824546975465479,0.0,0.9313923065820245,0.08256324958003353,0.19930208202739208,0.9015358705339719,3.3723145600329274
state_correction,4,75,1.1353678743328253,0.7661727300422246,0.8397246369730389,0.0,0.9072573240092275,0.013548145668888527,0.19930208202739208,0.8313955739864606,3.563104899169933
obs_transport,4,75,1.222549613432889,0.9988996070003282,0.8616087585283322,0.0,1.1835247912848939,0.013866670348946678,0.14398182500905093,0.5213303065134487,4.530492379187994
obs_innovation,4,75,1.0529507434857497,0.6860956827773406,0.5456970497475557,1.0,0.9180334241273366,0.013568893661514633,0.06176481679190835,0.07993244341259831,3.80255408290987
policy_consistency,4,75,1.0579639942432655,0.7100025773944979,0.5178190147227538,1.0,0.9093127501166378,0.013514695794057664,0.06124977421499455,0.08918327403548734,3.7807994354534116
oracle_fresh,4,76,0.8743739858150982,0.6457203995868674,0.5754601281483194,1.0,0.8668600682782909,0.0,0.0,0.0,3.909611950770707
naive_stale,4,76,1.2388624731755022,1.2903392416644848,1.2952362604287866,0.0,1.256881976105593,0.6539118161345117,0.19831163958099385,0.9643596989154899,7.755492110215496
state_rollout,4,76,1.0088074163191794,0.8571561531063401,1.1050285802268316,0.0,0.8355530320477802,0.0870033114801513,0.19831163958099385,0.8044530600938519,3.529652155272609
state_correction,4,76,1.01081887042266,0.8692553522216561,1.073765455728254,0.0,0.8607406528047878,0.013070933818812554,0.19831163958099385,0.7285539574193514,3.887572654236225
obs_transport,4,76,1.076844972273532,0.979089388381241,0.9689394082895352,0.0,1.1020637044621844,0.013214496791252923,0.14726749979025233,0.5160368463491106,5.042434105702062
obs_innovation,4,76,0.8924267394262927,0.6906438253233098,0.6505523600738057,1.0,0.885484382247621,0.012920045110217769,0.05515570527328552,0.07715732827426394,4.033552569365234
policy_consistency,4,76,0.8871493268605201,0.6776605871056872,0.6004298701540428,1.0,0.8771270784943944,0.012895988208630358,0.054131638882672896,0.06993571940889853,3.971103284125498
oracle_fresh,4,77,0.8757101306226674,0.6602362185540771,0.4215189048537137,1.0,0.7284332708694167,0.0,0.0,0.0,4.249555523366812
naive_stale,4,77,1.295370461548727,1.2846762904333655,0.9332903362920635,0.0,1.2608923593591828,0.7159253308229967,0.2163153116179994,1.0218936922071857,8.726967993678041
state_rollout,4,77,1.037337173514026,0.891376152839696,1.0879882985231926,0.0,0.8196754569721035,0.08868652921026768,0.2163153116179994,0.9075655424395409,3.926546455217487
state_correction,4,77,1.0335815260208385,0.8763527607649079,1.010291526662607,0.0,0.8480787514721659,0.011155426511567175,0.2163153116179994,0.8376785425742126,4.250544854842965
obs_transport,4,77,1.0779921426732073,1.009519097105056,0.7890921427246824,0.0,1.0651268047649263,0.011474956422996606,0.15172170099482543,0.5058950944005033,5.413529317530588
obs_innovation,4,77,0.8887519732153366,0.6815634631038927,0.4413613794477204,1.0,0.8132149425491422,0.01120455507396554,0.0579456018625809,0.07796442565934195,4.4375013945425374
policy_consistency,4,77,0.8884670006543708,0.6921630919739412,0.434010314377693,1.0,0.8192655249042927,0.011188022819903602,0.05895032096672549,0.08331653820460913,4.3869274956064865
oracle_fresh,4,78,1.1206849563308015,0.7123566033921941,0.6389788838817706,1.0,0.8789005106834863,0.0,0.0,0.0,4.964480589057217
naive_stale,4,78,1.397220548525314,1.1417693560358384,1.1224159307463903,0.0,1.038572217317233,0.7994550959972213,0.2196679356281578,0.7901326544114157,7.837485207413461
state_rollout,4,78,1.2640030110588518,0.9081314152686196,0.7499032313204375,0.0,0.9346064267678204,0.1029916621950626,0.2196679356281578,1.0089029559120735,4.443420639168137
state_correction,4,78,1.2548511904749673,0.881332747561598,0.7665591588402076,0.0,0.8837402635346706,0.01653785680983184,0.2196679356281578,0.911959704470872,4.741212668541106
obs_transport,4,78,1.2974145202613798,1.0244178489847373,0.9500602328373163,0.0,1.1223387587235971,0.017464803691437297,0.1432754484089299,0.4944798390200271,5.757279499849591
obs_innovation,4,78,1.120853073480739,0.6851781119750534,0.6966389503160968,1.0,0.9691869960982809,0.017336357975354964,0.061587056621000315,0.09891706895272981,5.041715294570821
policy_consistency,4,78,1.115693033640431,0.6847914264992935,0.6117307682801818,1.0,0.9485612937172152,0.017308745068721383,0.06065169110059827,0.10446841680090486,4.978308199319112
oracle_fresh,4,79,1.1849334288569255,0.6335429586228225,0.4516576001009445,1.0,0.8595633724170348,0.0,0.0,0.0,4.694889438417502
naive_stale,4,79,1.3819716843836347,1.107624378786016,1.021493342853077,0.0,1.0862888246870104,0.7126715292950538,0.20047793291734664,0.8332425530965483,7.350685596436376
state_rollout,4,79,1.2996884173009768,0.7618496247480692,0.8857478702457937,0.0,0.9221943217698261,0.10171927648197487,0.20047793291734664,0.8134333523090489,4.2124844072015755
state_correction,4,79,1.2862840155516428,0.7728140946325325,0.8910034537558074,0.0,0.8840782796158673,0.014145052327658603,0.20047793291734664,0.7262234437713551,4.4987353623628925
obs_transport,4,79,1.3447726960748556,0.9644510331733873,0.7858118061005134,0.0,1.1573097475197829,0.01434248954235326,0.14788019172895567,0.5027753453851878,5.5769270395181
obs_innovation,4,79,1.1956890653168468,0.6469133064239267,0.48331034185629984,1.0,0.9059049357804225,0.014277566896164199,0.06744857238131108,0.08073533408828804,4.819747360013984
policy_consistency,4,79,1.1876198120238584,0.6229767948143271,0.45999836750977646,1.0,0.8769418803778283,0.014283544002421949,0.06536019640285172,0.08483403470174918,4.771537586476408
oracle_fresh,6,0,0.9418121594045571,0.6777666930603721,0.6877957695085174,1.0,0.8770347559873554,0.0,0.0,0.0,3.4979556990619964
naive_stale,6,0,1.6543591949126575,2.076305674530051,2.0446701512090137,0.0,1.3994016364477486,1.2025261859321728,0.2806347496127364,1.5611276546799806,10.36173764391796
state_rollout,6,0,1.1777883238372473,1.0686750290611502,0.67013131267277,0.0,0.8930620421246938,0.1188598883106228,0.2806347496127364,1.1778742287312107,3.0887473982125218
state_correction,6,0,1.1638598050969347,1.0531654446847567,0.7560856415304471,0.0,0.8920417736871586,0.018482773607679873,0.2806347496127364,1.0682878181786692,3.4666870463254007
obs_transport,6,0,1.256140395672625,1.2137573384334401,1.2200132824007364,0.0,1.3378603882306621,0.018524168904566856,0.20655907671732704,0.8148690166611123,5.007985810905971
obs_innovation,6,0,0.9523736310868598,0.6960436170542571,0.6736957650413645,1.0,0.9664225978761242,0.018828176615923682,0.06877608650880186,0.13648392074904828,3.5409124198926887
policy_consistency,6,0,0.9380289572124314,0.65380101690902,0.6078377114745918,1.0,0.9431275375297102,0.018846706726828533,0.07024647130381463,0.1603826144326756,3.4655125046758
oracle_fresh,6,1,0.9516589855939979,0.6735027796362961,0.562896819315045,1.0,0.8176306123728636,0.0,0.0,0.0,4.678120094498007
naive_stale,6,1,2.0577927977691552,2.4024195216951316,2.8445123552783067,0.0,1.5551923968940837,1.3467521360172272,0.29610680792098243,1.9849298083941955,15.408665170933878
state_rollout,6,1,1.211294005929933,0.9771658899853009,1.386449590514812,0.0,0.8385092850945405,0.13288639929133322,0.29610680792098243,1.1597052770332672,3.9467572361378016
state_correction,6,1,1.2219540051250555,0.990607667660954,1.3280010990138582,0.0,0.8724254708238713,0.019102871788751946,0.29610680792098243,1.0301792100853229,4.676787525187001
obs_transport,6,1,1.2553186545612043,1.1778804363210709,1.0854349165074866,0.0,1.2042489818406212,0.019354387482505713,0.22224142364209654,0.7870140320920656,6.5275125706830135
obs_innovation,6,1,0.9727678405674877,0.7106999284279948,0.6014459120546954,1.0,0.8688057351182763,0.021068074060655133,0.07210982243589942,0.09242453261850397,4.930830933490705
policy_consistency,6,1,0.970756698215862,0.7152695075738524,0.6073254416514086,1.0,0.8601918122633211,0.021103411407564547,0.06856832925078635,0.09175358091402502,4.886090816258384
oracle_fresh,6,2,1.1712457455086354,0.6852354208334673,0.7354662846534984,1.0,0.9625907075108415,0.0,0.0,0.0,4.394093873474329
naive_stale,6,2,1.6491761717430569,1.7027942075536981,1.489940240998244,0.0,1.2298952628258475,1.3877799409008806,0.34425948613825674,1.430051782401413,9.663262802862254
state_rollout,6,2,1.4916734287211657,1.3386752582189088,0.24342888371588695,0.0,1.1134101731733348,0.16220262403905517,0.34425948613825674,1.5017442329094437,3.973301859398051
state_correction,6,2,1.4274233538743248,1.2191986202102805,0.40732253465577695,0.0,1.0243173207408167,0.018258784154790365,0.34425948613825674,1.3786265700603222,4.283145944217507
obs_transport,6,2,1.4530544352855403,1.21359936888882,1.2790599970596277,0.0,1.4433446012167854,0.019243039285363354,0.19651062792426166,0.7703227518154199,5.6701567700536755
obs_innovation,6,2,1.1758749047110197,0.6755870103583688,0.6841840023216216,1.0,1.0483660581798298,0.01921218306366794,0.0681428586618307,0.12287759758741658,4.339445686511977
policy_consistency,6,2,1.1756959530273892,0.696429863393407,0.6635931499598654,1.0,1.031134153355339,0.01915653088174104,0.07080124784414825,0.15780211676976108,4.277679725106371
oracle_fresh,6,3,1.007486236316834,0.6528459904085981,0.47851384283793663,1.0,0.8283656574244163,0.0,0.0,0.0,4.306565126468011
naive_stale,6,3,1.8969855931093835,2.0625654915775447,2.2329576312375883,0.0,1.5673839055668655,1.3132032101078424,0.28245720088979914,1.8604615392595583,13.951451819648192
state_rollout,6,3,1.255839845820966,0.9416982681486774,1.1562159300347519,0.0,0.8744936497874435,0.1361341941696804,0.28245720088979914,1.149927376384346,3.838889398199107
state_correction,6,3,1.2577412161702493,0.948467890167978,1.1940821639776598,0.0,0.9403138867137895,0.01899102002310757,0.28245720088979914,1.052251703832461,4.510444084895654
obs_transport,6,3,1.3161881857970763,1.1541375963394616,0.9494477297509755,0.0,1.286714863759117,0.019048381243264877,0.20943977468155,0.8024658658972014,6.144039189849292
obs_innovation,6,3,1.021059972834051,0.6806438340507246,0.5327831349629287,1.0,0.9246914514560811,0.02058542085344059,0.06989073163884343,0.12384217086328156,4.395598306040254
policy_consistency,6,3,1.0162012729074048,0.6713337778144141,0.49283088250309803,1.0,0.9174971743990366,0.020624403712727113,0.07175224201132223,0.12797359958301383,4.355138997922131
oracle_fresh,6,4,0.9843006365695398,0.6220541108715225,0.4828365514752785,1.0,0.8462821446533323,0.0,0.0,0.0,3.596978958632954
naive_stale,6,4,1.4476974730099892,1.548173546548801,1.480172760416192,0.0,1.2551297902490768,1.1108697083237284,0.2623414738964129,1.2908405479861742,7.974710551340813
state_rollout,6,4,1.1930454652682292,0.9790197399626911,0.8026913018424173,0.0,0.9064939662158529,0.10570456797344274,0.2623414738964129,1.1498360139060437,3.0548093135579637
state_correction,6,4,1.1766494292645817,0.9546422013602353,0.837774624513186,0.0,0.884201431512028,0.02076730738123971,0.2623414738964129,1.0467530189876755,3.338400501839243
obs_transport,6,4,1.2925077834949705,1.1329759573486065,0.9413632083077067,0.0,1.325874099182339,0.02115444643908854,0.19995988407701273,0.7890351096747708,4.792861002610071
obs_innovation,6,4,0.9903083960167132,0.6263394484137906,0.4532574009516218,1.0,0.906994984309716,0.02158607017441752,0.07033531094390137,0.11653874704715271,3.5453036822270683
policy_consistency,6,4,0.9853584745332087,0.6187928693098058,0.42805429163297876,1.0,0.8901260626727325,0.021570403018118134,0.07082745915242544,0.12425713913619353,3.494483103395392
oracle_fresh,6,5,1.0521177242547604,0.6072568867583833,0.5675991035622558,1.0,0.7594763289140412,0.0,0.0,0.0,4.704312185252186
naive_stale,6,5,2.068064270474413,2.310030844029739,2.5112619743431552,0.0,1.48632906121854,1.3303172735172837,0.2649599431390723,1.9321022773214784,15.993261501339813
state_rollout,6,5,1.2584378620059995,0.9692635827810202,1.2335490433445992,0.0,0.7674283944274408,0.1439161789988924,0.2649599431390723,0.9988037453507659,4.0796960342592605
state_correction,6,5,1.278848851279996,0.9870404998500891,1.2142477734350332,0.0,0.8176857278162291,0.01845131260148451,0.2649599431390723,0.9015573351311174,4.920686667688118
obs_transport,6,5,1.336863246293016,1.1517806405178244,1.0958378832844253,0.0,1.1931589385232624,0.01891124862783129,0.22489876425465466,0.7993660140796727,6.722859900985697
obs_innovation,6,5,1.0789990878213331,0.6718911815729651,0.6480023991861559,1.0,0.841301933349694,0.020417886962180175,0.07566238870017644,0.10699704650098134,4.977242329138362
policy_consistency,6,5,1.073620489998696,0.6586130125540279,0.6299034153175577,1.0,0.8295657480461612,0.02041449295351156,0.07421262116683795,0.10180242467289755,4.919747018177924
oracle_fresh,6,6,1.0572079612569665,0.6697468863644293,0.6444031149935187,1.0,0.8352889070631179,0.0,0.0,0.0,4.370347210591627
naive_stale,6,6,1.9096801262085583,2.094384004217109,2.0755257355925014,0.0,1.4784269559374406,1.3873751150936449,0.2889879503383704,1.823304563552536,13.959427553738058
state_rollout,6,6,1.3223369545287942,1.1660214600897787,0.6272050102544108,0.0,0.9199068831779856,0.1500417125064244,0.2889879503383704,1.1770115038233309,3.9845977504046233
state_correction,6,6,1.2996273855970697,1.0909579491076968,0.7707928086015897,0.0,0.8890106963207961,0.017821017409863443,0.2889879503383704,1.0531151644953254,4.58288846839385
obs_transport,6,6,1.3576492152082569,1.2063720008810526,1.216420396266097,0.0,1.287922880998301,0.018167247354814942,0.2074356811575387,0.7872991903643545,6.167214859004768
obs_innovation,6,6,1.0702375551650367,0.6743253908165141,0.6970546662439682,1.0,0.9254043387366487,0.01863438867401003,0.06876494039348004,0.10904521282978918,4.486751929653969
policy_consistency,6,6,1.075271373781533,0.6985354058723069,0.7372193279077291,1.0,0.9237072772809353,0.01862036103973397,0.06887514747302716,0.11412103063456493,4.473215620448331
oracle_fresh,6,7,1.1004687879743884,0.68899655020834,0.5116067847497742,1.0,0.9132297554387114,0.0,0.0,0.0,5.212759871967177
naive_stale,6,7,2.190327073933488,2.3242785891592037,1.8948286649543462,0.0,1.3334179231264356,1.4950082757075351,0.25592719065825575,1.8612982994678144,16.51184475393114
state_rollout,6,7,1.3080543557030568,1.02111322882177,1.2867692130795008,0.0,0.9104459355992263,0.13438045669682802,0.25592719065825575,1.0394418975707496,4.394058202642433
state_correction,6,7,1.3199968343491866,1.0282581886435926,1.2090686896521627,0.0,0.9121304431531145,0.018177458477002445,0.25592719065825575,0.9040021250057484,5.049994558021286
obs_transport,6,7,1.4231552564002088,1.2544692851110553,1.0837209559663659,0.0,1.3050956141040286,0.01821719212694715,0.21087245764291518,0.7737761351011324,7.005225579580368
obs_innovation,6,7,1.11404105109071,0.7064664788290433,0.5490294758738266,1.0,0.9626219961315206,0.019919642111880617,0.07702982793057798,0.11379318277823425,5.313642993941795
policy_consistency,6,7,1.1018895163007745,0.673682468669818,0.5243012894473233,1.0,0.9405358052849461,0.019996531995228287,0.07471412636802474,0.10769038476818887,5.2227349560011325
oracle_fresh,6,8,1.078528297555728,0.7098157912202954,0.43571759207991356,1.0,0.8388509799598695,0.0,0.0,0.0,5.195629734420773
naive_stale,6,8,2.1732133899539527,2.2271481465240313,2.583691129459396,0.0,1.4793653109131437,1.475946364875865,0.336159011806673,1.9179266955848713,16.236335344227367
state_rollout,6,8,1.3651791153772022,0.9712254396453982,1.392087895810987,0.0,0.8573621321745092,0.1413818024603022,0.336159011806673,1.3951405416436207,4.552299653118181
state_correction,6,8,1.3678762218345786,0.9747368187154359,1.4307869290902817,0.0,0.9257776051135673,0.01828677245139103,0.336159011806673,1.302408010544803,5.3404319515319285
obs_transport,6,8,1.409284240776284,1.215232910000366,1.0309761349326156,0.0,1.2621099114757333,0.018395605480996915,0.2167876744710969,0.7692095360733822,7.134778591193573
obs_innovation,6,8,1.107658983373157,0.7509793422922131,0.4569591514702882,0.0,0.8773627697143084,0.020283894123113405,0.08185634067487682,0.12888639628027218,5.377638246731316
policy_consistency,6,8,1.1006087622981637,0.7446962512796299,0.5099941464783714,0.0,0.8609481102739942,0.020256564654502707,0.07960603934397681,0.12460324326280064,5.321907684772632
oracle_fresh,6,9,1.197056651890238,0.6248182229422544,0.5073064844084049,1.0,0.8694787155432883,0.0,0.0,0.0,5.142779670149423
naive_stale,6,9,2.2399809211240878,2.22151282939092,1.9200452668143326,0.0,1.363875560299076,1.4692634948889411,0.24441470518588612,1.8165467210206263,15.979620935686167
state_rollout,6,9,1.3994244667500884,0.8753393076219373,0.8710005493681943,0.0,0.8802879718403727,0.135851359514974,0.24441470518588612,0.9267539801376431,4.474866847652346
state_correction,6,9,1.4074394316403238,0.9012378439905679,0.9143538546843201,0.0,0.8763297290584235,0.01875086831266836,0.24441470518588612,0.7956121757503417,5.142599332235947
obs_transport,6,9,1.4980736797334644,1.1417496061791679,0.9601021181618252,0.0,1.248351762516214,0.018827617641243945,0.20747119001180228,0.7517529320104928,6.878650722345259
obs_innovation,6,9,1.2095438846149502,0.6580817474475167,0.49284642701116527,1.0,0.9369311859786931,0.019613407962950608,0.06869126782373988,0.12154942575128735,5.200400638731459
policy_consistency,6,9,1.2038608385049077,0.6493150408970397,0.4767701250192727,1.0,0.9264138704407694,0.01960592360459095,0.06821240417246233,0.12458650721250132,5.136144248755555
oracle_fresh,6,10,0.9693223189158463,0.5966029151630332,0.5536673542395067,1.0,0.8914534770583263,0.0,0.0,0.0,4.3856746300995155
naive_stale,6,10,1.9596221564501308,2.1413512703767648,2.183494923090081,0.0,1.4755732881253723,1.3654343231726198,0.25928406051675307,1.7737120077576667,14.364287265261535
state_rollout,6,10,1.191786746593274,0.8599763526161925,1.1407145356122232,0.0,0.8848158710242225,0.13490217155800768,0.25928406051675307,1.0101637484992996,3.6612443028295343
state_correction,6,10,1.202688616508636,0.9014989529595817,1.138630778305703,0.0,0.9167767124917497,0.02232918056972906,0.25928406051675307,0.8838046221008342,4.199061230875254
obs_transport,6,10,1.2974373274961783,1.1127521310605295,1.1448100740796217,0.0,1.2894949632735855,0.022474684248462634,0.21748191378225984,0.7762243001927355,5.899144246964693
obs_innovation,6,10,0.9861743373486301,0.6218753476255766,0.6158446593143003,1.0,0.9429542143827341,0.02340761622669781,0.08462930021962313,0.13498277598443859,4.431990012429122
policy_consistency,6,10,0.9776964504047756,0.6074480174967245,0.5948519879217596,1.0,0.9246681599632328,0.02343044818230029,0.08262730755283199,0.12977584246625226,4.368074741702447
oracle_fresh,6,11,0.9445878856059421,0.5949899222784598,0.4544189622186403,1.0,0.7677727226620318,0.0,0.0,0.0,3.843812247999716
naive_stale,6,11,1.7273166804105395,2.0928466883991197,2.1770623181753037,0.0,1.5430274585464325,1.183308431555628,0.2942497069956544,1.8130621939227847,12.121115170443613
state_rollout,6,11,1.1758670749962976,0.8630236362141307,1.1815943757180558,0.0,0.7899100978683941,0.12534271717400813,0.2942497069956544,1.2431736780190383,3.2260280381444306
state_correction,6,11,1.169063893448544,0.8908114037976858,1.1595512625164648,0.0,0.809329529489319,0.021851440370829794,0.2942497069956544,1.1271951550008712,3.762502575280598
obs_transport,6,11,1.2150817481174703,1.0704144900067847,0.8930880200098482,0.0,1.1951618997036944,0.02193736360225204,0.21307764585537392,0.8213141040085813,5.4713621732352244
obs_innovation,6,11,0.954351914184601,0.6279082823401283,0.5301822118107429,1.0,0.8041514903221276,0.020362721274440082,0.06800836584966352,0.13374210813816856,3.841796218448935
policy_consistency,6,11,0.9506337085545052,0.6189129916734345,0.4947689959594166,1.0,0.787783505390902,0.020309808324058355,0.06664959134890547,0.11661526541396652,3.7923833623794025
oracle_fresh,6,12,1.0651460841408393,0.5525033392981749,0.5125249215241994,1.0,0.8295796460871736,0.0,0.0,0.0,4.45103569772367
naive_stale,6,12,1.8968114980576882,1.8668978924034747,1.749337786791485,0.0,1.3146089166089647,1.366947261459492,0.24049966801722042,1.6910276167125091,13.065990225962938
state_rollout,6,12,1.2438685502863684,0.7887057416595593,0.694120193384028,0.0,0.8838096584309918,0.1408685961056744,0.24049966801722042,0.9769968702521413,3.6051923895755285
state_correction,6,12,1.2531665558148155,0.8404801856188295,0.7616090794038367,0.0,0.8775051908497816,0.020587428074723923,0.24049966801722042,0.8562551802842875,4.157068269675233
obs_transport,6,12,1.3652200278269584,1.049398134442826,0.9607509485673686,0.0,1.2812499115530305,0.02078065679527849,0.20271839220565718,0.7720258722236346,5.859876870301928
obs_innovation,6,12,1.0732003000402184,0.5369629123845896,0.5421015639955469,1.0,0.8823079690065763,0.02163010970414384,0.06769155467666405,0.10925460562800976,4.468271647019721
policy_consistency,6,12,1.0644329435554558,0.5157915319098046,0.515375513192654,1.0,0.8659824210463912,0.021626388319825385,0.06738631193526302,0.11947462667984612,4.395670796140377
oracle_fresh,6,13,1.1099349534724805,0.6148552483260675,0.44210208975158544,1.0,0.7534062115666905,0.0,0.0,0.0,5.202001108943772
naive_stale,6,13,1.8928408609667713,1.5909363442741973,1.2601918497979703,0.0,1.2142074922234138,1.427616104828473,0.2676758255029431,1.5046442631634134,12.437166727969961
state_rollout,6,13,1.3239500814623857,0.953907410675307,0.869960798743886,0.0,0.8548017814288221,0.10914775418323841,0.2676758255029431,1.1503596238198064,4.244103504411424
state_correction,6,13,1.3100955696591805,0.9294723568675393,0.9276497261851866,0.0,0.8096178214426072,0.018644824921687234,0.2676758255029431,1.0431162885279162,4.611359190044343
obs_transport,6,13,1.4166678377599915,1.106781497098623,0.9508197929024672,0.0,1.2346425011392568,0.01932008488121413,0.19717942511466108,0.736843849755888,6.285613931161356
obs_innovation,6,13,1.103855709711027,0.5982748524162407,0.4556483833464841,1.0,0.8204516211776716,0.018866459677781153,0.07527123134334253,0.11483405407865108,5.005228504477276
policy_consistency,6,13,1.0914259153862242,0.5752316772017644,0.41702728902786584,1.0,0.7955648651043495,0.018847562843561264,0.07500220905629776,0.1278502512716659,4.933092668563221
oracle_fresh,6,14,1.0868358971334666,0.653042226508029,0.6800283827150615,1.0,0.8707230282977666,0.0,0.0,0.0,4.7738249492322025
naive_stale,6,14,1.6834956654660975,1.69204775728987,1.8255850352463756,0.0,1.2816610605959093,1.3263957427677378,0.29907193233819857,1.366315965444338,10.600375354318917
state_rollout,6,14,1.305430881836189,0.9732972621526967,0.8148881884535049,0.0,0.868793076677673,0.12415141514439414,0.29907193233819857,1.2326937731520007,3.9371660441596195
state_correction,6,14,1.2858620147394526,0.9770344856825217,0.8919662078480558,0.0,0.8419409689815847,0.01894671819978129,0.29907193233819857,1.1203737023148839,4.2750473019910045
obs_transport,6,14,1.3912540335885242,1.1646961520920467,1.2600997805022975,0.0,1.2635576641994597,0.019608488205389053,0.21027918788637612,0.7585678099753893,5.8634626595899455
obs_innovation,6,14,1.0937989329161082,0.669611058455298,0.7564048149626327,1.0,0.9245000546123995,0.019591791202687364,0.07002879337788037,0.12335056061928874,4.819341033990825
policy_consistency,6,14,1.07590603392755,0.6444524391901729,0.6962917272935208,1.0,0.9043346812804395,0.019584322200947385,0.0703849950497178,0.13731311255751896,4.744888227198117
oracle_fresh,6,15,0.9300289933463548,0.657668212462246,0.5875205239124057,1.0,0.8247542011832931,0.0,0.0,0.0,3.9131280580788825
naive_stale,6,15,1.7582062207335079,1.916814651699153,2.0298210518302677,0.0,1.5610801176426923,1.2461083068673868,0.25719591474210357,1.7391276948839856,12.44895333794729
state_rollout,6,15,1.1424889683582882,0.9819474760306804,0.881761644324443,0.0,0.810199148684226,0.1221687981788208,0.25719591474210357,1.0436226691942398,3.568327321822567
state_correction,6,15,1.1502169363556027,0.9816676391458865,0.9492853636248911,0.0,0.9033137033810992,0.017260764090328246,0.25719591474210357,0.9413845852463014,4.124094542545767
obs_transport,6,15,1.2643048326638653,1.1834493295717825,1.1202215603496644,0.0,1.3146129274504637,0.01789461893040373,0.2080626566225968,0.787489556390254,5.723274636097607
obs_innovation,6,15,0.9425157693466132,0.6815091980034351,0.6297865416606089,1.0,0.9066365149002574,0.017976456713492187,0.07065170213672105,0.10699088477138939,3.9998371351043094
policy_consistency,6,15,0.9387625578724434,0.6801052522412024,0.6342715880488928,1.0,0.897464939792748,0.017976546134953142,0.07047369016536448,0.102758301695983,3.9580899997774046
oracle_fresh,6,16,1.2585292346273473,0.6397529094175962,0.37797706900539546,1.0,0.820643557517003,0.0,0.0,0.0,5.091028306085942
naive_stale,6,16,1.9290528819241977,2.05596614417159,1.9393783358172938,0.0,1.33816527685673,1.366806976351076,0.2981436418528496,1.6516819168918386,13.255183365188142
state_rollout,6,16,1.4637943875159058,0.8890048064415191,1.1670814327214545,0.0,0.9025584705226898,0.14407762926629475,0.2981436418528496,1.2037805664627705,4.131494017987624
state_correction,6,16,1.4460160396746427,0.9234215150506802,1.1687032643621955,0.0,0.87686379939915,0.020828815312721013,0.2981436418528496,1.084909770298004,4.665926483075654
obs_transport,6,16,1.5048239937328316,1.122460237251269,0.812399213039354,0.0,1.266410976273274,0.02141611948159618,0.2193302836483535,0.7628588467013774,6.487588974350979
obs_innovation,6,16,1.271775268538281,0.6662445376621451,0.3961385754656224,1.0,0.8575288242297153,0.023083326245264674,0.07060673502765119,0.12869014541781593,5.228729806697987
policy_consistency,6,16,1.2629980073313907,0.6457485071342707,0.3945738469494359,1.0,0.8261460575231899,0.023098979133658756,0.06747429840630444,0.1179360759760208,5.144417856596756
oracle_fresh,6,17,1.0101534649547899,0.6461522319091518,0.6130944656357848,1.0,0.8636985030732635,0.0,0.0,0.0,4.23212332461475
naive_stale,6,17,1.9445990422854478,2.2328832985573395,2.7035510832104706,0.0,1.5140734843822896,1.3086251468368644,0.2630433911513852,1.8743999146248904,13.607564477108784
state_rollout,6,17,1.2464931607219383,0.8865248397887779,1.2125769074153487,0.0,0.8167271859511044,0.1262362646013433,0.2630433911513852,1.0179165953262572,3.708013010222785
state_correction,6,17,1.2332575835341284,0.9004867992546849,1.2156407952808128,0.0,0.8350338660734585,0.02078305337151589,0.2630433911513852,0.8938414367891445,4.184190743619477
obs_transport,6,17,1.3311542935931862,1.1619399634196375,1.1905870057359966,0.0,1.236014604873718,0.021207372956398688,0.20837113678717853,0.7974850933301051,5.948093416421462
obs_innovation,6,17,1.0342255771547448,0.6921220703097902,0.7070165376470198,1.0,0.9743917535117946,0.02175348183955335,0.0701670791794189,0.11983320539720903,4.425673410848434
policy_consistency,6,17,1.0307207327096235,0.686477916683983,0.6758831425891071,1.0,0.9659553107849375,0.021738754871975713,0.06833807869426957,0.11623900124466977,4.375518002089934
oracle_fresh,6,18,0.9228531080993279,0.5087137893536837,0.4813672401510508,1.0,0.6846839744918158,0.0,0.0,0.0,3.2421200566000192
naive_stale,6,18,1.6169353442999501,1.888308088070427,1.8173377854867627,0.0,1.430660201287708,1.0828558693007708,0.24985096334368234,1.7905216800090438,10.274062988090122
state_rollout,6,18,1.0491831317487115,0.7327696300044586,0.8122031727056697,0.0,0.6310831749017777,0.09284772194563054,0.24985096334368234,1.047240928523063,2.6609657324830684
state_correction,6,18,1.0700269886202636,0.7786881540950354,0.9102221441225519,0.0,0.714048899259315,0.014741680719352009,0.24985096334368234,0.9976535507232619,3.10982914460945
obs_transport,6,18,1.1777710393990797,0.9264254761730466,0.9528469777117123,0.0,1.1669520442050114,0.015059538073640114,0.2076884140214048,0.8561700526525309,4.630048702923052
