method,safe_set,seed,interactions,chain_success,catch_success,control_error,prediction_error,transition_margin,p10_transition_margin,unsafe_command_rate,raw_unsafe_proposal_rate,violation_rate,filter_intervention_rate,mean_confidence,mean_correction_norm
residual_finetune,0,43,80,1.0,1.0,0.06251469676971944,0.03586282116174272,0.43090227953793314,0.3452154190005079,0.022222222222222223,0.022222222222222223,0.0,0.0,1.0,0.4403960535433308
residual_finetune,0,43,100,1.0,1.0,0.04028998907444014,0.030899986789171337,0.4549365227242949,0.4047920041336449,0.011111111111111112,0.011111111111111112,0.0,0.0,1.0,0.4365771911438862
residual_finetune,0,43,120,0.9722222222222222,0.9944444444444445,0.0592339869775085,0.030291747007927493,0.43449749576194113,0.3188113355215657,0.03333333333333333,0.03333333333333333,0.0,0.0,1.0,0.4348252899959283
residual_finetune,0,43,140,0.8888888888888888,0.9777777777777777,0.07699326808824668,0.03231943550016252,0.41492187600141006,0.29795851747993185,0.07222222222222222,0.07222222222222222,0.0,0.0,1.0,0.4238045060742152
residual_finetune,0,43,160,0.9722222222222222,0.9888888888888889,0.08018923575376184,0.03352917638629128,0.41164697333970823,0.25249858577805046,0.05555555555555555,0.05555555555555555,0.0,0.0,1.0,0.4191135919579078
residual_finetune,0,43,180,0.8888888888888888,0.9777777777777777,0.0798714545299415,0.03546289965837051,0.4119690231283433,0.28831082002114944,0.05555555555555555,0.05555555555555555,0.005555555555555556,0.0,1.0,0.4173359762658943
residual_finetune,0,43,200,0.9444444444444444,0.9888888888888889,0.06787908767609731,0.02728821964181005,0.42541014367347163,0.32739655794544836,0.06666666666666667,0.06666666666666667,0.005555555555555556,0.0,1.0,0.41788733201125583
residual_finetune,0,43,220,1.0,1.0,0.05974550564633595,0.026014700276152523,0.43416165291404535,0.33561385558171547,0.03888888888888889,0.03888888888888889,0.0,0.0,1.0,0.4360923311917
residual_finetune,0,43,240,0.9722222222222222,0.9944444444444445,0.0651484205567075,0.02739914781915699,0.42814798973719453,0.32946035601912294,0.044444444444444446,0.044444444444444446,0.0,0.0,1.0,0.4267335091905328
residual_finetune,0,44,0,0.0,0.34444444444444444,0.4722013984574439,0.4722013984574439,-0.023449877669328135,-0.13465593523117037,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
residual_finetune,0,44,20,1.0,1.0,0.06127136984765204,0.06176996988188567,0.42963349063909834,0.39052011452283286,0.0,0.0,0.0,0.0,1.0,0.4188466677897537
residual_finetune,0,44,40,1.0,1.0,0.04657039481409667,0.046841650555432025,0.4468507691227562,0.41351853279276507,0.0,0.0,0.0,0.0,1.0,0.4346457382380517
residual_finetune,0,44,60,1.0,1.0,0.044672216969888684,0.0418799606845186,0.4490352067358906,0.42050506969136764,0.0,0.0,0.0,0.0,1.0,0.4389177957934853
residual_finetune,0,44,80,1.0,1.0,0.04193306894365328,0.03711093991123468,0.4522271551503439,0.40601269292097963,0.005555555555555556,0.005555555555555556,0.0,0.0,1.0,0.4320894296557578
residual_finetune,0,44,100,1.0,1.0,0.04393297552427986,0.038678497152608314,0.4498753811652471,0.41212175257281375,0.0,0.0,0.0,0.0,1.0,0.43022069675286523
residual_finetune,0,44,120,1.0,1.0,0.0364989440057592,0.03390723773223297,0.45863862587806953,0.42900246191722596,0.0,0.0,0.0,0.0,1.0,0.4311816618299004
residual_finetune,0,44,140,1.0,1.0,0.03490866711841016,0.029924612038788108,0.46012596811934336,0.4371040185116157,0.0,0.0,0.0,0.0,1.0,0.4391190206020645
residual_finetune,0,44,160,1.0,1.0,0.040582670741194135,0.031607726590742194,0.4539792365473321,0.4211068488543552,0.005555555555555556,0.005555555555555556,0.0,0.0,1.0,0.4275503893469299
residual_finetune,0,44,180,0.9722222222222222,0.9944444444444445,0.04757835235061718,0.04384443218161119,0.44567230293093973,0.413476029037075,0.011111111111111112,0.011111111111111112,0.005555555555555556,0.0,1.0,0.4405747842364521
residual_finetune,0,44,200,0.9722222222222222,0.9944444444444445,0.039706851395845115,0.031038216015710034,0.4552767656668548,0.41033551498563076,0.0,0.0,0.005555555555555556,0.0,1.0,0.4359608637393713
residual_finetune,0,44,220,0.9722222222222222,0.9944444444444445,0.04248670957459906,0.03121403577038154,0.45187784243668366,0.4063746081541502,0.005555555555555556,0.005555555555555556,0.0,0.0,1.0,0.4321921945052828
residual_finetune,0,44,240,1.0,1.0,0.04152090967449789,0.029629483394085405,0.45318205830314784,0.41650080111495186,0.005555555555555556,0.005555555555555556,0.0,0.0,1.0,0.43037519865902446
residual_finetune,0,45,0,0.0,0.3,0.4833590958797648,0.4833590958797648,-0.03623141613602919,-0.1317682148026554,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
residual_finetune,0,45,20,1.0,1.0,0.05735066065981166,0.05598430507002385,0.4350885043502716,0.3572726184717438,0.0,0.0,0.0,0.0,1.0,0.4465742003283978
residual_finetune,0,45,40,1.0,1.0,0.0517065535594926,0.04320005380315485,0.4421633286172968,0.38974888864642043,0.0,0.0,0.0,0.0,1.0,0.4408098972659358
residual_finetune,0,45,60,1.0,1.0,0.05170870454145202,0.03480511305876342,0.44241135037241813,0.4061661145227275,0.016666666666666666,0.016666666666666666,0.0,0.0,1.0,0.42181831442734685
residual_finetune,0,45,80,0.9166666666666666,0.9833333333333333,0.06226875577017455,0.032883979384516496,0.43068356736743757,0.3790007833091927,0.044444444444444446,0.044444444444444446,0.005555555555555556,0.0,1.0,0.41553544799358644
residual_finetune,0,45,100,0.9722222222222222,0.9944444444444445,0.054770168382031414,0.03238946931415729,0.43910355814930013,0.3861493136748848,0.022222222222222223,0.022222222222222223,0.0,0.0,1.0,0.4120641346792744
residual_finetune,0,45,120,0.9444444444444444,0.9888888888888889,0.05528795297926462,0.03070704916006365,0.43848821866767274,0.3783264059933964,0.027777777777777776,0.027777777777777776,0.005555555555555556,0.0,1.0,0.4216591423764753
residual_finetune,0,45,140,1.0,1.0,0.06232234465110465,0.033533761131875166,0.43098914956067425,0.3518726851097015,0.044444444444444446,0.044444444444444446,0.0,0.0,1.0,0.4254634409222315
residual_finetune,0,45,160,0.9722222222222222,0.9944444444444445,0.05988427655312313,0.03156360037010707,0.4336746824735842,0.342707076848247,0.03888888888888889,0.03888888888888889,0.005555555555555556,0.0,1.0,0.4268464692926879
residual_finetune,0,45,180,1.0,1.0,0.0500670547380702,0.026356425733298404,0.4446533203773146,0.39477817904736145,0.016666666666666666,0.016666666666666666,0.0,0.0,1.0,0.432410966620487
residual_finetune,0,45,200,0.8888888888888888,0.9777777777777777,0.06747618796756404,0.028030792670924967,0.4257369230058664,0.3095028921484733,0.044444444444444446,0.044444444444444446,0.0,0.0,1.0,0.4287417562716485
residual_finetune,0,45,220,0.9444444444444444,0.9888888888888889,0.06761893565921216,0.02768826226585294,0.4256261610331865,0.332612321249147,0.05,0.05,0.0,0.0,1.0,0.42373090802533364
residual_finetune,0,45,240,0.9722222222222222,0.9944444444444445,0.06198667380644775,0.028286246515340056,0.4314851928663298,0.34209409928670065,0.05,0.05,0.0,0.0,1.0,0.429384400442492
residual_finetune,1,41,0,0.0,0.24444444444444444,0.49189047298745264,0.49189047298745264,-0.045508308824956226,-0.13541253663808722,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
residual_finetune,1,41,20,1.0,1.0,0.06998510760785047,0.06626855587958129,0.4215797605809914,0.3410165444796422,0.0,0.0,0.0,0.0,1.0,0.44208261621217104
residual_finetune,1,41,40,1.0,1.0,0.06554336531765188,0.06051356542914671,0.42639979153969404,0.3361599551659812,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.43815292810284995
residual_finetune,1,41,60,1.0,1.0,0.06418799822250738,0.06225853274168374,0.42752172638659947,0.33481596749705916,0.0,0.0,0.0,0.0,1.0,0.4340295673963297
residual_finetune,1,41,80,1.0,1.0,0.05678502219935587,0.049418880822568054,0.4360993248883929,0.36614520058770195,0.0,0.0,0.0,0.0,1.0,0.4291986736896985
residual_finetune,1,41,100,1.0,1.0,0.05371853909028695,0.040690135728626495,0.43964185681457946,0.3892304128261362,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.4211218348095659
residual_finetune,1,41,120,1.0,1.0,0.051601472184576905,0.0401056593517524,0.4421056065247132,0.3869214151036677,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.42381935288017747
residual_finetune,1,41,140,1.0,1.0,0.05120915933377841,0.03616331543015016,0.4422010635738548,0.38354654088784623,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.4224832503807521
residual_finetune,1,41,160,1.0,1.0,0.05598247324973071,0.034008086243897506,0.4371726191786816,0.34235862552205015,0.0,0.022222222222222223,0.0,0.022222222222222223,1.0,0.4194259798363937
residual_finetune,1,41,180,1.0,1.0,0.052557526394745306,0.03862925857744168,0.44145159517874344,0.3864446412759597,0.0,0.016666666666666666,0.0,0.016666666666666666,1.0,0.4252101944902248
residual_finetune,1,41,200,1.0,1.0,0.042947593330023584,0.0342692645686545,0.4515683676372175,0.4123129719208261,0.0,0.0,0.0,0.0,1.0,0.4270319703503416
residual_finetune,1,41,220,1.0,1.0,0.04914858747694899,0.035312791613586664,0.44477134942531027,0.3925337817320126,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.42231379090977583
residual_finetune,1,41,240,1.0,1.0,0.04366218507764699,0.031403331057619895,0.45078329347441726,0.4090343644987396,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.42532336996823317
residual_finetune,1,42,0,0.0,0.25555555555555554,0.4930903064253122,0.4930903064253122,-0.04675568500823546,-0.1369111334196786,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
residual_finetune,1,42,20,1.0,1.0,0.058033514712439505,0.054138259297331154,0.4341105526635563,0.3849198820120686,0.0,0.0,0.0,0.0,1.0,0.4336142318761137
residual_finetune,1,42,40,1.0,1.0,0.05081195144147298,0.045935710893816054,0.44250373287280825,0.40812545125166666,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.41557147219033763
residual_finetune,1,42,60,1.0,1.0,0.041542176499107304,0.03726384946677287,0.45308728775834634,0.4222152177640344,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.4328112907379329
residual_finetune,1,42,80,1.0,1.0,0.04776851290015022,0.037060261145788045,0.446705243255167,0.3839347483050339,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.4298454415043444
residual_finetune,1,42,100,1.0,1.0,0.03993378963626149,0.03530872063148929,0.4550741482960909,0.39910481109307444,0.0,0.0,0.0,0.0,1.0,0.4320515832395516
residual_finetune,1,42,120,1.0,1.0,0.04050949128856957,0.03497304986241348,0.45455287529883875,0.41497292046526185,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.43748093729999576
residual_finetune,1,42,140,1.0,1.0,0.037442811758209765,0.02967990574891873,0.45794978238938533,0.433463740324795,0.0,0.022222222222222223,0.0,0.022222222222222223,1.0,0.4370603579623526
residual_finetune,1,42,160,1.0,1.0,0.04205175577990524,0.033305808279880215,0.4530707470194242,0.3945044992083925,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.4296448719711408
residual_finetune,1,42,180,1.0,1.0,0.04885557007295566,0.03218480414109891,0.4455304765312944,0.3859828369556433,0.0,0.027777777777777776,0.0,0.027777777777777776,1.0,0.43173275167254316
residual_finetune,1,42,200,1.0,1.0,0.040906391159786094,0.02981818323426427,0.4543335549399134,0.4023239224075855,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.4355284523720063
residual_finetune,1,42,220,1.0,1.0,0.04268022157886122,0.02900454751829334,0.4522898204389929,0.4147404072618904,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.4408503616808855
residual_finetune,1,42,240,1.0,1.0,0.049352188552883015,0.029436762807178586,0.4450657865128368,0.36848874108268215,0.0,0.03888888888888889,0.0,0.03888888888888889,1.0,0.4315143066648007
residual_finetune,1,43,0,0.0,0.3055555555555556,0.4821265347623354,0.4821265347623354,-0.03461580529066658,-0.13393737802025873,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
residual_finetune,1,43,20,1.0,1.0,0.06126219355844837,0.05777474323454219,0.4305950895141483,0.37373632257443307,0.0,0.0,0.0,0.0,1.0,0.4398092473499719
residual_finetune,1,43,40,1.0,1.0,0.05441315199977663,0.048619017094115806,0.438996460175979,0.37729892442945906,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.43715845898783257
residual_finetune,1,43,60,1.0,1.0,0.05258666058445783,0.038616739107824115,0.4413918616167228,0.37499576185953776,0.0,0.0,0.0,0.0,1.0,0.4395332451264027
residual_finetune,1,43,80,1.0,1.0,0.06202905215906246,0.03603747274249329,0.4314406660323874,0.3452154190005079,0.0,0.022222222222222223,0.0,0.022222222222222223,1.0,0.4405903537649351
residual_finetune,1,43,100,1.0,1.0,0.03936162085752245,0.03109545051047241,0.4559547613246375,0.4047920041336449,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.43721465827167544
residual_finetune,1,43,120,1.0,1.0,0.055418528082681044,0.03222640831351306,0.4386892028895937,0.32354153875665453,0.0,0.03333333333333333,0.0,0.03333333333333333,1.0,0.4373165126742641
residual_finetune,1,43,140,1.0,1.0,0.06577196951488656,0.03358599212086137,0.42731816539467204,0.323320472306739,0.0,0.07222222222222222,0.0,0.07222222222222222,1.0,0.43160115686621164
residual_finetune,1,43,160,0.9722222222222222,0.9944444444444445,0.07491434952305813,0.0333595231056741,0.4174348221092287,0.2566230542276746,0.0,0.05555555555555555,0.0,0.05555555555555555,1.0,0.42315915428936857
residual_finetune,1,43,180,0.9722222222222222,0.9944444444444445,0.06835114746323148,0.03126566183447969,0.4246008159941122,0.30986762288878,0.0,0.05555555555555555,0.0,0.05555555555555555,1.0,0.42673478710250756
residual_finetune,1,43,200,1.0,1.0,0.060445482762585656,0.026321828053046885,0.43344489947531656,0.3383691245184131,0.0,0.06111111111111111,0.0,0.06111111111111111,1.0,0.42156100352361336
residual_finetune,1,43,220,1.0,1.0,0.06110913437244687,0.026522337702015186,0.4327436474306588,0.3290122442480821,0.0,0.05,0.0,0.05,1.0,0.43326803786525875
residual_finetune,1,43,240,1.0,1.0,0.06539503479009771,0.028867409628730842,0.42784352653042534,0.3030398578794878,0.0,0.044444444444444446,0.0,0.044444444444444446,1.0,0.4253379500945377
residual_finetune,1,44,0,0.0,0.34444444444444444,0.4722013984574439,0.4722013984574439,-0.023449877669328135,-0.13465593523117037,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
residual_finetune,1,44,20,1.0,1.0,0.06127136984765204,0.06176996988188567,0.42963349063909834,0.39052011452283286,0.0,0.0,0.0,0.0,1.0,0.4188466677897537
residual_finetune,1,44,40,1.0,1.0,0.04657039481409667,0.046841650555432025,0.4468507691227562,0.41351853279276507,0.0,0.0,0.0,0.0,1.0,0.4346457382380517
residual_finetune,1,44,60,1.0,1.0,0.044672216969888684,0.0418799606845186,0.4490352067358906,0.42050506969136764,0.0,0.0,0.0,0.0,1.0,0.4389177957934853
residual_finetune,1,44,80,1.0,1.0,0.041843592836289904,0.03715549302642396,0.4523238391522922,0.40601269292097963,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.4321366577064494
residual_finetune,1,44,100,1.0,1.0,0.04393297552427986,0.038678497152608314,0.4498753811652471,0.41212175257281375,0.0,0.0,0.0,0.0,1.0,0.43022069675286523
residual_finetune,1,44,120,1.0,1.0,0.0364989440057592,0.03390723773223297,0.45863862587806953,0.42900246191722596,0.0,0.0,0.0,0.0,1.0,0.4311816618299004
residual_finetune,1,44,140,1.0,1.0,0.03490866711841016,0.029924612038788108,0.46012596811934336,0.4371040185116157,0.0,0.0,0.0,0.0,1.0,0.4391190206020645
residual_finetune,1,44,160,1.0,1.0,0.04022727807645133,0.03184480020817292,0.4543644747281639,0.4211068488543552,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.4277742847922102
residual_finetune,1,44,180,0.9722222222222222,0.9944444444444445,0.041647428284957155,0.036242746818838434,0.45255453710651683,0.413476029037075,0.0,0.011111111111111112,0.0,0.011111111111111112,1.0,0.4335927783557188
residual_finetune,1,44,200,0.9722222222222222,0.9944444444444445,0.03973679906815805,0.031046139971485955,0.45523967675114646,0.41032422593144524,0.0,0.0,0.005555555555555556,0.0,1.0,0.4359146823456565
residual_finetune,1,44,220,1.0,1.0,0.041966586777691994,0.031743816603259305,0.4524127159856036,0.40453643934805544,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.43254000350126837
residual_finetune,1,44,240,1.0,1.0,0.04180570503776412,0.029429653318593454,0.4528457832135468,0.41479835815609045,0.0,0.005555555555555556,0.0,0.005555555555555556,1.0,0.42963331655057463
residual_finetune,1,45,0,0.0,0.3,0.4833590958797648,0.4833590958797648,-0.03623141613602919,-0.1317682148026554,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
residual_finetune,1,45,20,1.0,1.0,0.05735066065981166,0.05598430507002385,0.4350885043502716,0.3572726184717438,0.0,0.0,0.0,0.0,1.0,0.4465742003283978
residual_finetune,1,45,40,1.0,1.0,0.0517065535594926,0.04320005380315485,0.4421633286172968,0.38974888864642043,0.0,0.0,0.0,0.0,1.0,0.4408098972659358
residual_finetune,1,45,60,1.0,1.0,0.05095239915273822,0.035242228153448976,0.4432362704864679,0.4061661145227275,0.0,0.016666666666666666,0.0,0.016666666666666666,1.0,0.4223231240183395
residual_finetune,1,45,80,1.0,1.0,0.055746647184425076,0.03369459854221745,0.4378949366227066,0.37169688406359275,0.0,0.05,0.0,0.05,1.0,0.4207961832623451
residual_finetune,1,45,100,1.0,1.0,0.05340513042325627,0.03233598875018079,0.44067983835514546,0.3807576915333011,0.0,0.027777777777777776,0.0,0.027777777777777776,1.0,0.4125616741675198
residual_finetune,1,45,120,1.0,1.0,0.05109420370653434,0.030406143140613493,0.4431839400134815,0.38180577939734167,0.0,0.03333333333333333,0.0,0.03333333333333333,1.0,0.4236176423635186
residual_finetune,1,45,140,1.0,1.0,0.061607971881744224,0.034770768939374044,0.43180497694021625,0.3458883603686244,0.0,0.044444444444444446,0.0,0.044444444444444446,1.0,0.4259424290437394
residual_finetune,1,45,160,1.0,1.0,0.056945785615856385,0.033186122184076426,0.43689331122350206,0.3398584952691199,0.0,0.03888888888888889,0.0,0.03888888888888889,1.0,0.4288825246370367
residual_finetune,1,45,180,1.0,1.0,0.04948087611730202,0.028147192610743145,0.44531490939804186,0.38899671068337976,0.0,0.016666666666666666,0.0,0.016666666666666666,1.0,0.43341218191758657
residual_finetune,1,45,200,0.9722222222222222,0.9944444444444445,0.06374402380667853,0.0299031914613753,0.42981520053555106,0.3077323034826032,0.0,0.05,0.0,0.05,1.0,0.4309430697587847
residual_finetune,1,45,220,1.0,1.0,0.06362323054990024,0.028497075299892944,0.4299820305879368,0.32720112206276586,0.0,0.05555555555555555,0.0,0.05555555555555555,1.0,0.42638312574821385
residual_finetune,1,45,240,1.0,1.0,0.05909517971046828,0.029442742208806858,0.43466814914536483,0.3373161212266077,0.0,0.05,0.0,0.05,1.0,0.43141630647841
nearest_memory,0,41,0,0.0,0.24444444444444444,0.49189047298745264,0.49189047298745264,-0.045508308824956226,-0.13541253663808722,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
nearest_memory,0,41,20,1.0,1.0,0.05739621250447677,0.05730240093429651,0.43591752634757513,0.35829403508508983,0.0,0.0,0.0,0.0,1.0,0.47133072151629846
nearest_memory,0,41,40,1.0,1.0,0.04186943151273954,0.041882908026742015,0.45199099372197604,0.39000452487053733,0.0,0.0,0.0,0.0,1.0,0.4541085852056812
nearest_memory,0,41,60,1.0,1.0,0.04500194873898378,0.0450017857917417,0.4484216589118307,0.3783870131626399,0.0,0.0,0.0,0.0,1.0,0.4466145217917298
nearest_memory,0,41,80,1.0,1.0,0.034484303025367896,0.03448437455775347,0.46048298730494996,0.4072528486880203,0.0,0.0,0.0,0.0,1.0,0.4444854092283981
nearest_memory,0,41,100,1.0,1.0,0.027350574273441286,0.027397032842773634,0.46881589638862775,0.42934110801207814,0.0,0.0,0.0,0.0,1.0,0.4442244033407925
nearest_memory,0,41,120,1.0,1.0,0.027188911954537154,0.027173816155918098,0.46915971591977973,0.44218944518996406,0.0,0.0,0.0,0.0,1.0,0.44737158102240454
nearest_memory,0,41,140,1.0,1.0,0.023786567016911238,0.023805296400914694,0.47304020790664575,0.4535808790310911,0.0,0.0,0.0,0.0,1.0,0.4450082139476332
nearest_memory,0,41,160,1.0,1.0,0.026653643072009917,0.026644668717097187,0.46972039274698457,0.42820748787535634,0.0,0.0,0.0,0.0,1.0,0.4385431109890255
nearest_memory,0,41,180,1.0,1.0,0.027406624689296263,0.02749500434443301,0.468941114630713,0.42700406723456075,0.0,0.0,0.0,0.0,1.0,0.4358164201943217
nearest_memory,0,41,200,1.0,1.0,0.021145884976356222,0.021189927939771945,0.47588163733865413,0.44882521330172515,0.0,0.0,0.0,0.0,1.0,0.4389781676077875
nearest_memory,0,41,220,1.0,1.0,0.021477309294139824,0.02151630156966538,0.4756006653494195,0.45479315202179565,0.0,0.0,0.0,0.0,1.0,0.4350993866070857
nearest_memory,0,41,240,1.0,1.0,0.02033948435765683,0.020374177894336012,0.4769756891156913,0.4562315201337968,0.0,0.0,0.0,0.0,1.0,0.4337634474674432
nearest_memory,0,42,0,0.0,0.25555555555555554,0.4930903064253122,0.4930903064253122,-0.04675568500823546,-0.1369111334196786,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,0,42,20,1.0,1.0,0.04832345628547405,0.048323445793517474,0.4452109984329349,0.40439805542691964,0.0,0.0,0.0,0.0,1.0,0.4694921308410651
nearest_memory,0,42,40,1.0,1.0,0.033489567696251527,0.03328809953016801,0.46198692438408784,0.4176534518888991,0.0,0.0,0.0,0.0,1.0,0.4464737137586479
nearest_memory,0,42,60,1.0,1.0,0.027345293247656048,0.02745226370371804,0.46920108083240925,0.439086841081903,0.0,0.0,0.0,0.0,1.0,0.4555963897365596
nearest_memory,0,42,80,1.0,1.0,0.031104140137393498,0.031104137276999476,0.4645662232309887,0.4268907139550167,0.0,0.0,0.0,0.0,1.0,0.44644012637183916
nearest_memory,0,42,100,1.0,1.0,0.028703526696516452,0.028678096149918883,0.46742212287959956,0.4314764670959629,0.0,0.0,0.0,0.0,1.0,0.444421590699841
nearest_memory,0,42,120,1.0,1.0,0.025447827432644093,0.02547991210904118,0.47084089636524146,0.4505037999039356,0.0,0.0,0.0,0.0,1.0,0.4500329526815805
nearest_memory,0,42,140,1.0,1.0,0.025071661456645918,0.025069208454532744,0.47125235940629057,0.4442930024032172,0.0,0.0,0.0,0.0,1.0,0.4515226018892045
nearest_memory,0,42,160,1.0,1.0,0.026577459586763878,0.026599302157427365,0.4696154592943922,0.44278227517258534,0.0,0.0,0.0,0.0,1.0,0.4391839091540346
nearest_memory,0,42,180,1.0,1.0,0.0267037508676692,0.026678811720527613,0.4693964791620627,0.44876856506898155,0.0,0.0,0.0,0.0,1.0,0.4438663373608752
nearest_memory,0,42,200,1.0,1.0,0.02128078256085654,0.02128846580491093,0.47569112326023516,0.45945620474720605,0.0,0.0,0.0,0.0,1.0,0.44519599990729847
nearest_memory,0,42,220,1.0,1.0,0.0223429980254021,0.0224333830674251,0.474419955464961,0.4543846881749044,0.0,0.0,0.0,0.0,1.0,0.4517170555307541
nearest_memory,0,42,240,1.0,1.0,0.023580439933650194,0.023562744972140226,0.47322104407776683,0.4488764135338798,0.0,0.0,0.0,0.0,1.0,0.4413513248232295
nearest_memory,0,43,0,0.0,0.3055555555555556,0.4821265347623354,0.4821265347623354,-0.03461580529066658,-0.13393737802025873,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,0,43,20,1.0,1.0,0.062219786910077915,0.061972547580948265,0.4304641647734199,0.3514661730760453,0.0,0.0,0.0,0.0,1.0,0.46637013409812356
nearest_memory,0,43,40,1.0,1.0,0.04534784174925264,0.04534783189906818,0.449321219873597,0.3904222034449566,0.0,0.0,0.0,0.0,1.0,0.4535474919009441
nearest_memory,0,43,60,1.0,1.0,0.031210038051243495,0.031227723566991303,0.4649759084191593,0.42035730915305697,0.0,0.0,0.0,0.0,1.0,0.4567573690351757
nearest_memory,0,43,80,1.0,1.0,0.02773628240198509,0.02775392202563265,0.46859807488284494,0.42046532366039324,0.0,0.0,0.0,0.0,1.0,0.4469772405155014
nearest_memory,0,43,100,1.0,1.0,0.026239633930990575,0.026239636790597192,0.4704721346460084,0.43087155891039103,0.0,0.0,0.0,0.0,1.0,0.449089967325721
nearest_memory,0,43,120,1.0,1.0,0.025039967733366704,0.02504782738547997,0.4718127058351892,0.4331765553356457,0.0,0.0,0.0,0.0,1.0,0.4462598759405187
nearest_memory,0,43,140,1.0,1.0,0.02982329204111248,0.029778832895572,0.4663456483664662,0.4185690123873025,0.0,0.0,0.0,0.0,1.0,0.4453161541595065
nearest_memory,0,43,160,1.0,1.0,0.02439556396135436,0.02439563055243991,0.47228348975409046,0.4418723122171641,0.0,0.0,0.0,0.0,1.0,0.44067806765283835
nearest_memory,0,43,180,1.0,1.0,0.02661709759566615,0.026667734293430712,0.4700548237361413,0.4266810173650307,0.0,0.0,0.0,0.0,1.0,0.4424680485336557
nearest_memory,0,43,200,1.0,1.0,0.02404363808980208,0.024011115850742313,0.4729387733500171,0.44410942946476173,0.0,0.0,0.0,0.0,1.0,0.4415190777013866
nearest_memory,0,43,220,1.0,1.0,0.02231918339783198,0.02238340567601122,0.47485386030621796,0.450857730999471,0.0,0.0,0.0,0.0,1.0,0.45335536987148906
nearest_memory,0,43,240,1.0,1.0,0.02323566634286109,0.023258897480616783,0.47378087762844623,0.43786163426810415,0.0,0.0,0.0,0.0,1.0,0.4416092203646062
nearest_memory,0,44,0,0.0,0.34444444444444444,0.4722013984574439,0.4722013984574439,-0.023449877669328135,-0.13465593523117037,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,0,44,20,1.0,1.0,0.06920131050633707,0.0690750772287267,0.42101315754459695,0.3782993860427887,0.0,0.0,0.0,0.0,1.0,0.43034925464693935
nearest_memory,0,44,40,1.0,1.0,0.04719625146184568,0.0471963334753227,0.44647300322784766,0.40289666013332526,0.0,0.0,0.0,0.0,1.0,0.4436759808493444
nearest_memory,0,44,60,1.0,1.0,0.036432820915496496,0.03643272465999724,0.45921117245971854,0.41381097696099006,0.0,0.0,0.0,0.0,1.0,0.4547281674351857
nearest_memory,0,44,80,1.0,1.0,0.033522619929063434,0.033557004735761745,0.46264003843625634,0.4073490088986165,0.0,0.0,0.0,0.0,1.0,0.44925365608898316
nearest_memory,0,44,100,1.0,1.0,0.03545152177491894,0.03545148187857511,0.46057671743437917,0.400070208281258,0.0,0.0,0.0,0.0,1.0,0.44468615419442364
nearest_memory,0,44,120,1.0,1.0,0.031770550960949016,0.031770524111530245,0.4644786913819088,0.4131675274882916,0.0,0.0,0.0,0.0,1.0,0.44441397097343394
nearest_memory,0,44,140,1.0,1.0,0.026446114817650197,0.026659159383650117,0.47030156597251105,0.4384414191834021,0.0,0.0,0.0,0.0,1.0,0.45230249456273885
nearest_memory,0,44,160,1.0,1.0,0.028928752554525133,0.02893655125228038,0.4674463600191051,0.42646650134982206,0.0,0.0,0.0,0.0,1.0,0.4426404282458313
nearest_memory,0,44,180,1.0,1.0,0.029005758055570662,0.028984134933760553,0.4674189652959678,0.4265667811032693,0.0,0.0,0.0,0.0,1.0,0.4462574620612934
nearest_memory,0,44,200,1.0,1.0,0.02371373056928428,0.023773419408877425,0.47328121993257244,0.44237465297553324,0.0,0.0,0.0,0.0,1.0,0.44353334891909574
nearest_memory,0,44,220,1.0,1.0,0.02663694935713403,0.026721419360757892,0.47000043920609125,0.4402418886427754,0.0,0.0,0.0,0.0,1.0,0.4470395091832928
