method,severity,trial,schedule_fingerprint,success,tracking_rmse,tail_rmse,final_error,policy_rmse,action_jerk,control_effort,latent_rmse,mean_inference_loss
history_h4,1.0,24,9f7f7b8177cf475c,1.0,0.32606082620171073,0.21092446608889365,0.07872841339400538,0.30537972850795486,0.1166519673413388,0.7766687319678167,nan,nan
history_h16,1.0,24,9f7f7b8177cf475c,1.0,0.3105236716481867,0.18245285298558095,0.05253857951232921,0.25431315661228016,0.10878178344559356,0.76781360107751,nan,nan
history_h16_chunk4,1.0,24,9f7f7b8177cf475c,1.0,0.4170953033227565,0.2986127234150269,0.07476083430602931,0.44982418872952845,0.12945974256020204,0.793427357381604,nan,nan
oracle,1.0,25,91fe92b6fbb2fd62,1.0,0.27996510550059395,0.15785012173800717,0.16158922562788547,0.0,0.12246928171882954,0.9166829569156365,0.0,nan
open_loop,1.0,25,91fe92b6fbb2fd62,0.0,2.230666116018819,3.3594727693135007,2.719092108608118,2.2083510185543735,0.07751553164273106,0.45911792925527856,2.1059456414312487,0.0
pred_error_w8,1.0,25,91fe92b6fbb2fd62,1.0,0.3153788612768889,0.2644358784164968,0.09887088625465168,0.24881775254079064,0.16391562074202462,0.925901867989795,0.06564682592229967,5.1967027331446696e-05
history_h4,1.0,25,91fe92b6fbb2fd62,1.0,0.35117540674520314,0.31509302821184204,0.09215943573593322,0.3496759869883261,0.14148088940644332,0.9641172900795097,nan,nan
history_h16,1.0,25,91fe92b6fbb2fd62,1.0,0.32285222843018146,0.29143367061340575,0.09096610651117842,0.3286047791009278,0.13617241186859666,0.9349293477677423,nan,nan
history_h16_chunk4,1.0,25,91fe92b6fbb2fd62,0.0,0.4010788061141505,0.4276465614971512,0.12822594386272357,0.5256344090200585,0.14566002594676808,0.9391176013497018,nan,nan
oracle,1.0,26,7e66ae052010ac2d,1.0,0.3772859587633802,0.28477988758696304,0.16153712326371306,0.0,0.10453356808215056,0.9959871337576989,0.0,nan
open_loop,1.0,26,7e66ae052010ac2d,0.0,16.67175139008448,27.10343998780321,33.695610213545294,3.235467376896138,0.060424050271973374,0.4246141778880539,6.151703109344622,0.0
pred_error_w8,1.0,26,7e66ae052010ac2d,0.0,0.7073516283004374,1.1403639762980906,1.612022575788746,0.8479293213855161,0.14841098606666508,0.9910010104945903,0.30161954961183723,0.08089241263448758
history_h4,1.0,26,7e66ae052010ac2d,0.0,0.4780544308527831,0.5262415274883293,0.27542924459134,0.44704173095267,0.15985314677965085,1.175499350006221,nan,nan
history_h16,1.0,26,7e66ae052010ac2d,0.0,0.44896667530751344,0.4666818638515243,0.29111748404165994,0.4057253886503202,0.15621344018892988,1.16119217324381,nan,nan
history_h16_chunk4,1.0,26,7e66ae052010ac2d,0.0,0.5509134575839587,0.5764272876906347,0.2559931767335044,0.5231262855322047,0.16323200140041236,1.1633578417117216,nan,nan
oracle,1.0,27,c640dd88666163e1,1.0,0.3368135735841546,0.32490424471248075,0.3688375731916338,0.0,0.10108799053478607,0.9485194318490947,0.0,nan
open_loop,1.0,27,c640dd88666163e1,0.0,4.609341217471824,8.553351083132497,13.632945554383275,2.1837869500844866,0.06085532084912817,0.415737871800055,4.7016618102789005,0.0
pred_error_w8,1.0,27,c640dd88666163e1,0.0,0.5246635028505253,0.7235507611129308,0.9289420566647806,0.47934254094030093,0.15411374649067486,0.975343758063077,0.3375085734907308,0.10330118646580243
history_h4,1.0,27,c640dd88666163e1,1.0,0.394997540210332,0.41111942006826924,0.3990312365182689,0.2478016436076546,0.12721561047058103,0.9969945593342948,nan,nan
history_h16,1.0,27,c640dd88666163e1,1.0,0.3736854662084111,0.39460737781339633,0.42684700290870836,0.21563161681032886,0.13498404893743104,1.0178492566125419,nan,nan
history_h16_chunk4,1.0,27,c640dd88666163e1,0.0,0.4417324886654539,0.46906670195715,0.5095337515113769,0.34014658586556695,0.1289566952621775,0.9975203973899849,nan,nan
oracle,1.0,28,fb835a9d7e89e06c,1.0,0.3201930284386363,0.21111582712961227,0.12811466667169524,0.0,0.11191891505699425,0.902080460703593,0.0,nan
open_loop,1.0,28,fb835a9d7e89e06c,0.0,1.4217300563189272,2.231648177906029,1.8028365588609845,2.234494413735756,0.08236125611949137,0.5818892795296632,1.5598605429818506,0.0
pred_error_w8,1.0,28,fb835a9d7e89e06c,1.0,0.3375946590657269,0.24121512946241278,0.11861729808502197,0.14109044129391518,0.15628761498036256,0.9117155658120254,0.04368963730341081,3.6915137318392735e-05
history_h4,1.0,28,fb835a9d7e89e06c,1.0,0.36515952492351,0.25822651890761766,0.19695389824300857,0.27123914044957764,0.14115336462497596,0.9477049330304966,nan,nan
history_h16,1.0,28,fb835a9d7e89e06c,1.0,0.3527007409717715,0.24964548926228058,0.1320033214604739,0.22144509444242794,0.13538234655769252,0.9408189872600832,nan,nan
history_h16_chunk4,1.0,28,fb835a9d7e89e06c,1.0,0.4506832055010931,0.31838370756352435,0.21705817515304293,0.41303162813179384,0.15615219247186965,0.9718835297127452,nan,nan
oracle,1.0,29,402c8cf5d06244ff,1.0,0.12407606036903931,0.11370604440722078,0.10306325036671904,0.0,0.0755079555318241,0.519464571676163,0.0,nan
open_loop,1.0,29,402c8cf5d06244ff,0.0,2.87472584127602,4.484853040512139,5.5301143717341805,2.541325607468237,0.018314364862204748,0.16542727629235687,1.4266006771115294,0.0
pred_error_w8,1.0,29,402c8cf5d06244ff,1.0,0.14243317821498405,0.12678102657513432,0.2772268139471059,0.37095697200150135,0.141173754006782,0.5481246912271235,0.0540981053089793,3.308197673425097e-05
history_h4,1.0,29,402c8cf5d06244ff,1.0,0.19685434632689575,0.1641212956830179,0.3309460892792728,0.41129421407286243,0.09959335289445459,0.6286174174363427,nan,nan
history_h16,1.0,29,402c8cf5d06244ff,1.0,0.16968693079030647,0.146670631903886,0.29231276437255094,0.3651617143613468,0.0953222418085002,0.6033524058968883,nan,nan
history_h16_chunk4,1.0,29,402c8cf5d06244ff,1.0,0.23004370843615835,0.17012952320388972,0.36415696212279247,0.4517473371770187,0.11347750307375855,0.677753791343107,nan,nan
oracle,1.0,30,27227bb04e0b15f2,1.0,0.17463789680017278,0.13461796074517113,0.22621936416690325,0.0,0.07281392290209712,0.6178110674650309,0.0,nan
open_loop,1.0,30,27227bb04e0b15f2,0.0,3.8686425673016203,6.784721491425483,8.197289666304334,2.367459969002608,0.03707161799722429,0.2067982837670547,1.6200848480233723,0.0
pred_error_w8,1.0,30,27227bb04e0b15f2,1.0,0.20616151598446422,0.18925991299310052,0.3269140594850892,0.16281961517887003,0.13715180247546474,0.6711803364468141,0.04939107441169628,4.064270620509633e-05
history_h4,1.0,30,27227bb04e0b15f2,1.0,0.23226104385776916,0.2546754793063681,0.45062168783074963,0.2460641420294286,0.09552438492415931,0.701292998092373,nan,nan
history_h16,1.0,30,27227bb04e0b15f2,1.0,0.2233524442586582,0.22611842511265842,0.3955200679024946,0.22087444724051042,0.09411472181824056,0.7025485368259545,nan,nan
history_h16_chunk4,1.0,30,27227bb04e0b15f2,1.0,0.28229268465288,0.3151928294832319,0.5363879906587918,0.37534555118231017,0.11171254295412396,0.7454790436181911,nan,nan
oracle,1.0,31,9854b308d210e595,1.0,0.20239832495855453,0.20262850255188222,0.046287726204731205,0.0,0.07153789811822267,0.7229224217358553,0.0,nan
open_loop,1.0,31,9854b308d210e595,0.0,4.586234317497858,4.129834089298945,0.48176533158551393,2.1231588047598033,0.041791755495131595,0.3118955748479026,3.327643464209568,0.0
pred_error_w8,1.0,31,9854b308d210e595,1.0,0.18869828434580735,0.15234095891029192,0.1690151237884796,0.29107461079225505,0.13334059383068858,0.7380947299478123,0.05224218361276264,4.357535505563383e-05
history_h4,1.0,31,9854b308d210e595,1.0,0.22536724043319,0.19366979602440126,0.16443466726178158,0.29588440837799446,0.09635747509534903,0.7595984942986964,nan,nan
history_h16,1.0,31,9854b308d210e595,1.0,0.22078044301062238,0.1849856923446154,0.17926619424657564,0.3090619110250774,0.09306712981368256,0.7706069318788408,nan,nan
history_h16_chunk4,1.0,31,9854b308d210e595,1.0,0.29469354902297423,0.2697092076982113,0.24764843710364048,0.43512239295078703,0.11330634932414553,0.8054247945856089,nan,nan
oracle,1.0,32,8d25574f57c85946,1.0,0.2805755650104505,0.15628374772213557,0.054928693426826714,0.0,0.095130358925365,0.7740884463734231,0.0,nan
open_loop,1.0,32,8d25574f57c85946,0.0,1.9839291550249352,2.2525220401411614,4.27017287340457,2.3360249122853762,0.08094877908959326,0.5686062249623964,1.6263918209273909,0.0
pred_error_w8,1.0,32,8d25574f57c85946,1.0,0.292463164124848,0.1809613362640023,0.024918597033577017,0.12708902731280627,0.1467649102895422,0.7955641554438939,0.047260639142337954,0.0001053365383656105
history_h4,1.0,32,8d25574f57c85946,1.0,0.3345064438596875,0.20464236480821765,0.017309959557197274,0.2657204917841926,0.12581509258007711,0.8306373033184428,nan,nan
history_h16,1.0,32,8d25574f57c85946,1.0,0.313255187040125,0.17746132990339938,0.040382569284790115,0.18607043411399915,0.11306020932947271,0.8004089493057746,nan,nan
history_h16_chunk4,1.0,32,8d25574f57c85946,1.0,0.4065373556451541,0.2498488784752834,0.10499881785356036,0.4042879838826278,0.1296965432763831,0.8113121262739196,nan,nan
oracle,1.0,33,358229e33f0b3b9c,1.0,0.28132211199539897,0.21471082322826973,0.4860728471567146,0.0,0.09274617747783541,0.8962007292485062,0.0,nan
open_loop,1.0,33,358229e33f0b3b9c,0.0,12.23202979388464,20.46020790890744,24.044089167900754,2.998950751423704,0.0714676704852354,0.5009483724278556,4.419064580450344,0.0
pred_error_w8,1.0,33,358229e33f0b3b9c,1.0,0.30509132832999425,0.241315475140198,0.5439500900386456,0.13756039936375525,0.14071345080959366,0.9236201421439477,0.042633742083343786,3.680253592246531e-05
history_h4,1.0,33,358229e33f0b3b9c,1.0,0.34966309756277353,0.29129837545242687,0.5785028391268998,0.27765400842647076,0.12860673864036812,0.9690941250628683,nan,nan
history_h16,1.0,33,358229e33f0b3b9c,1.0,0.3379428936982256,0.2687355117519062,0.5607403952432168,0.2585029425219573,0.12723007342904283,0.9842118392628721,nan,nan
history_h16_chunk4,1.0,33,358229e33f0b3b9c,0.0,0.4010579565018336,0.33212326683222904,0.7374925382393673,0.44458862322571474,0.1425806818585392,0.94259998043127,nan,nan
oracle,1.0,34,edb2bdd6491b188c,1.0,0.219947364976258,0.1994531950175128,0.11746872064655256,0.0,0.08663458667567998,0.764208596756422,0.0,nan
open_loop,1.0,34,edb2bdd6491b188c,0.0,5.087017905606165,9.404440510625815,12.73912604161684,2.0402965326578166,0.044775715580457495,0.261621501567831,3.6925243115361197,0.0
pred_error_w8,1.0,34,edb2bdd6491b188c,1.0,0.21870412626474564,0.21519375320537018,0.25395263538049107,0.2691517867641667,0.1507861722730849,0.8329250738920397,0.05943887901805902,4.648539606659241e-05
history_h4,1.0,34,edb2bdd6491b188c,1.0,0.2546963400287901,0.25707179194123153,0.3016520157053477,0.33383793107357135,0.11929137568652312,0.8917832603239205,nan,nan
history_h16,1.0,34,edb2bdd6491b188c,1.0,0.2329429918731627,0.24061928463845744,0.26278280800721254,0.32380636623374254,0.11751752373928968,0.8816902238843948,nan,nan
history_h16_chunk4,1.0,34,edb2bdd6491b188c,1.0,0.3065337340900461,0.3277975802962389,0.3750154978951399,0.41814352897921814,0.13446196248854386,0.9343245003159775,nan,nan
oracle,1.0,35,15258b752ebf8eeb,1.0,0.2015277689856809,0.2240795655009083,0.12425542348345253,0.0,0.06689091106196707,0.7323269181137705,0.0,nan
open_loop,1.0,35,15258b752ebf8eeb,0.0,12.866623588342124,21.80726763563225,27.7320235800115,2.6465651399601944,0.005795118110875343,0.09535542230274303,4.783638326099957,0.0
pred_error_w8,1.0,35,15258b752ebf8eeb,1.0,0.2549324287536529,0.3303171786814029,0.3259764783535424,0.27318888000069336,0.11966169363486469,0.7367649849060751,0.14980228354258773,0.017788132226338498
history_h4,1.0,35,15258b752ebf8eeb,1.0,0.25722378429609705,0.2689415108487649,0.19317003433833868,0.21143957263663413,0.08821231275248965,0.7680712640303283,nan,nan
history_h16,1.0,35,15258b752ebf8eeb,1.0,0.23555155035861186,0.24649472164484015,0.18562741745721922,0.19076958549770587,0.0883167653399802,0.7862307837867812,nan,nan
history_h16_chunk4,1.0,35,15258b752ebf8eeb,1.0,0.30162026130859587,0.2709445287853448,0.1930525008878181,0.3308629781817556,0.1072984908481694,0.8109665305320317,nan,nan
oracle,1.0,36,fe2362d36e9e120f,1.0,0.20023639201211252,0.12772663460619973,0.07304103641507265,0.0,0.07707419127524474,0.6970169787455357,0.0,nan
open_loop,1.0,36,fe2362d36e9e120f,0.0,3.0147904729260677,4.534983859217326,6.404422305613809,2.3332512872849183,0.024937608297538043,0.14338297995808066,1.1901668636164084,0.0
pred_error_w8,1.0,36,fe2362d36e9e120f,1.0,0.20639305250831258,0.13855817496046685,0.11708278007972783,0.17488062223928952,0.14974592882444326,0.7467585317554383,0.05162074959324331,5.9685009205709114e-05
history_h4,1.0,36,fe2362d36e9e120f,1.0,0.21676520260864057,0.18145749439312978,0.1031157187460785,0.21761496790678292,0.09904507593794548,0.7489704643139862,nan,nan
history_h16,1.0,36,fe2362d36e9e120f,1.0,0.21172609980626755,0.15342820375710328,0.113110079902067,0.20367907673348828,0.09573679424965538,0.7572930342697823,nan,nan
history_h16_chunk4,1.0,36,fe2362d36e9e120f,1.0,0.2946345751773898,0.2151729074072689,0.12600073440323634,0.33377184297767554,0.11174111535876496,0.7980792445812739,nan,nan
oracle,1.0,37,261c306d725ffd94,1.0,0.17465642302282602,0.09470642020153791,0.016987592592924372,0.0,0.05718294524343645,0.617027227325719,0.0,nan
open_loop,1.0,37,261c306d725ffd94,0.0,9.901042782486254,16.758718667165144,19.73062818348388,2.4258069932106334,0.03327758724264446,0.24117093294672368,3.8861246395800584,0.0
pred_error_w8,1.0,37,261c306d725ffd94,1.0,0.30244714201007017,0.23958663282927353,0.1834010031508182,0.4646893700593909,0.17176717089137764,0.7259745833666255,0.08265839104215036,7.787086974976374e-05
history_h4,1.0,37,261c306d725ffd94,1.0,0.3102541073897587,0.2383480030965725,0.17307131398087172,0.4543270877399531,0.11002260123021715,0.710162100094905,nan,nan
history_h16,1.0,37,261c306d725ffd94,1.0,0.30605200980117103,0.2520757848621359,0.19910702706554417,0.4967237114637978,0.10861237465463855,0.7383951878913328,nan,nan
history_h16_chunk4,1.0,37,261c306d725ffd94,1.0,0.3582102361624389,0.24536154002657554,0.18659870956788893,0.5687611893219195,0.12604397747302767,0.775371995609528,nan,nan
oracle,1.0,38,f970f2710e76318b,1.0,0.25175055355356163,0.2753297123251436,0.3211064247685833,0.0,0.07557060913364448,0.824992259692618,0.0,nan
open_loop,1.0,38,f970f2710e76318b,0.0,3.794675760229662,7.15801297052427,11.411243459504217,1.8364371351646267,0.016446366827301977,0.1185245800930451,1.8597060484590853,0.0
pred_error_w8,1.0,38,f970f2710e76318b,1.0,0.2820357842963005,0.3437464883471045,0.4271921750249428,0.2273147907286134,0.1328489539170164,0.8190225925643413,0.05336774914551689,4.849615436391123e-05
history_h4,1.0,38,f970f2710e76318b,1.0,0.2811940647039421,0.33473868871771256,0.4440089147401327,0.2908568399460814,0.09562512005502237,0.8370424935765278,nan,nan
history_h16,1.0,38,f970f2710e76318b,1.0,0.2618845414753855,0.3210882116972086,0.41845897178993496,0.28991864146633756,0.0980863923999072,0.836764950793655,nan,nan
history_h16_chunk4,1.0,38,f970f2710e76318b,1.0,0.32375607233769244,0.37035620081728715,0.4598940010041872,0.3893894732581451,0.11338335215383509,0.878673225756944,nan,nan
oracle,1.0,39,b45d7f67f686d114,1.0,0.3139638837364285,0.2692931905093433,0.1028510685086168,0.0,0.10140269757758481,0.8297321538375675,0.0,nan
open_loop,1.0,39,b45d7f67f686d114,0.0,5.477096870600774,8.473275994431098,7.2690929311847565,2.1292286819115307,0.060067260651048546,0.41779898025269935,1.9754092432844021,0.0
pred_error_w8,1.0,39,b45d7f67f686d114,1.0,0.3276716127025179,0.2928051895297456,0.06049007880332091,0.1407096983720794,0.14822080800915635,0.868610791703703,0.05398033474714362,4.436781350961083e-05
history_h4,1.0,39,b45d7f67f686d114,1.0,0.36408494775646943,0.37979749221824316,0.00818717487886289,0.28169000216333157,0.14221651995714923,0.9749023728982142,nan,nan
history_h16,1.0,39,b45d7f67f686d114,1.0,0.34017095472333847,0.3047949639559324,0.014352746687697149,0.24621667180819914,0.1371603046606199,0.9597975866143847,nan,nan
history_h16_chunk4,1.0,39,b45d7f67f686d114,0.0,0.42922021498911783,0.46174479885455466,0.011158074724304967,0.40581944352817745,0.14444239809658607,0.9953165912312552,nan,nan
oracle,1.0,40,dc2fbb20c09abb75,1.0,0.2961156104206859,0.16478622527834932,0.1761778152636282,0.0,0.10596570759327395,0.8517148547899432,0.0,nan
open_loop,1.0,40,dc2fbb20c09abb75,0.0,4.825529962703441,8.177152133247903,9.699105371127045,2.368758497289514,0.08019687307379843,0.5626117929082005,2.095332021773479,0.0
pred_error_w8,1.0,40,dc2fbb20c09abb75,1.0,0.33625541543676757,0.24122251673586326,0.39802177405517725,0.5292409395317019,0.1530949538994152,0.910493594530199,0.07032479699082608,0.00042417999283956025
history_h4,1.0,40,dc2fbb20c09abb75,1.0,0.3837314368272778,0.3105420588116615,0.4944016486249474,0.5917586927161176,0.14978305422313107,0.968178912106512,nan,nan
history_h16,1.0,40,dc2fbb20c09abb75,1.0,0.3567513624735961,0.2536904681273524,0.4125503807514477,0.5539087361671383,0.13594810546372815,0.9285291664107973,nan,nan
history_h16_chunk4,1.0,40,dc2fbb20c09abb75,1.0,0.44350111269777476,0.3332233915727501,0.5723750916795005,0.6878369817678808,0.15113328444849078,0.9172726475750987,nan,nan
oracle,1.0,41,1de9cc12e18feb01,1.0,0.31842023075695874,0.18324041943137745,0.2776625811612723,0.0,0.09782681989576573,0.8122557539448398,0.0,nan
open_loop,1.0,41,1de9cc12e18feb01,0.0,3.7758439670198842,6.496492400207621,5.40174546447651,1.8863225655933469,0.06133351568727383,0.4321227084891245,1.4658927271742042,0.0
pred_error_w8,1.0,41,1de9cc12e18feb01,1.0,0.3462293372643574,0.3319856492447115,0.39318859705965714,0.32261384377336466,0.13964827296123314,0.7982547906313803,0.06106106746488726,4.973008029870503e-05
history_h4,1.0,41,1de9cc12e18feb01,1.0,0.3782883864099521,0.3848236273178658,0.4593738525787483,0.40854367849272866,0.13058453628717903,0.8924562622735227,nan,nan
history_h16,1.0,41,1de9cc12e18feb01,1.0,0.3550179251279372,0.3501459858874142,0.4151746037681949,0.37278273248228566,0.12771125942668712,0.8787051443012122,nan,nan
history_h16_chunk4,1.0,41,1de9cc12e18feb01,0.0,0.4369878965784055,0.4778682352382384,0.5127871520140204,0.5267800647672063,0.13387552987348142,0.8619168216390263,nan,nan
oracle,1.0,42,39f6449ebf954f3a,1.0,0.23424864229923334,0.17172926824175433,0.05664338542058189,0.0,0.10237583711898625,0.811711085698961,0.0,nan
open_loop,1.0,42,39f6449ebf954f3a,0.0,9.565348414189318,15.985682380505777,19.464078299448836,3.0146512011356266,0.05678075826646878,0.3210536872895307,3.979592985049032,0.0
pred_error_w8,1.0,42,39f6449ebf954f3a,1.0,0.2287024558960436,0.17628680898221585,0.16891678304540392,0.5218950755332873,0.1767991796252265,0.8360324105957706,0.07269430284365122,5.4745590282315586e-05
history_h4,1.0,42,39f6449ebf954f3a,1.0,0.24895470944432205,0.2048538813601139,0.14790603217650933,0.48000633821630234,0.12164874386254908,0.8177983681593725,nan,nan
history_h16,1.0,42,39f6449ebf954f3a,1.0,0.2294756908739507,0.18066296986310795,0.14286515572494274,0.4699973182741095,0.11420860474609146,0.8161629255616029,nan,nan
history_h16_chunk4,1.0,42,39f6449ebf954f3a,1.0,0.2700832603513502,0.23594943529599177,0.20489824321542294,0.47660506443531864,0.10752051353365882,0.807798647974025,nan,nan
oracle,1.0,43,2f345751145e1c53,1.0,0.23316290620514057,0.16279955025946405,0.107615313149239,0.0,0.08739439135843205,0.7135902505328992,0.0,nan
open_loop,1.0,43,2f345751145e1c53,0.0,7.357725131367921,11.496796847311568,12.30893155097406,2.846560858078591,0.05358665066361687,0.3638921610878085,2.6592048657504543,0.0
pred_error_w8,1.0,43,2f345751145e1c53,1.0,0.2969150280378593,0.22978726564282356,0.02325764111160389,0.3781499873081374,0.14909716096127107,0.7583589230073509,0.06460255800556837,4.3544801181292345e-05
history_h4,1.0,43,2f345751145e1c53,1.0,0.3346599456216354,0.2595322747561066,0.047746307994586346,0.4529514334372035,0.11972845585233632,0.8109750200515318,nan,nan
history_h16,1.0,43,2f345751145e1c53,1.0,0.3259644901061144,0.2294382997981883,0.03154184593208598,0.45480596687766783,0.1143362999143953,0.8128359737079721,nan,nan
history_h16_chunk4,1.0,43,2f345751145e1c53,1.0,0.4001950687769358,0.3269315516822014,0.036743198572303015,0.5293251042246152,0.13000448164136616,0.8380539209741998,nan,nan
oracle,1.0,44,555b666435fdfedc,1.0,0.18122257291580082,0.08005868958426784,0.10904133885929568,0.0,0.0621799367082127,0.6546161434395948,0.0,nan
open_loop,1.0,44,555b666435fdfedc,0.0,7.84496069214927,12.943729258500369,15.223167013154843,2.9502133644247976,0.02114239825645834,0.17538318798901692,3.5966895401123256,0.0
pred_error_w8,1.0,44,555b666435fdfedc,1.0,0.3160163239104433,0.30891655140701946,0.12953764411960478,0.37860848587956525,0.11263900434948187,0.6713434928686111,0.19385872339861668,0.03758939433577651
history_h4,1.0,44,555b666435fdfedc,1.0,0.28389101274722983,0.19936260040333412,0.01894678106345893,0.43467399303476106,0.09666788600895372,0.7491707636561946,nan,nan
history_h16,1.0,44,555b666435fdfedc,1.0,0.26196710292045716,0.20052713404455239,0.03607299168930567,0.4264334307300662,0.0878343251580998,0.7435011536355707,nan,nan
history_h16_chunk4,1.0,44,555b666435fdfedc,1.0,0.356037400496275,0.26838773316785447,0.024919380919190104,0.57053988305294,0.10937623253244633,0.8018774285645934,nan,nan
oracle,1.0,45,e5b6a0455cef9e43,1.0,0.31682999334088263,0.32427822172806464,0.21505685132245222,0.0,0.10855170206116618,0.9663033801347777,0.0,nan
open_loop,1.0,45,e5b6a0455cef9e43,0.0,2.8534353324519945,5.257297238973408,9.275022508889307,2.1816242795180174,0.05844339426946793,0.41937822587703083,2.1532676825746475,0.0
pred_error_w8,1.0,45,e5b6a0455cef9e43,1.0,0.3637267797632927,0.40846633167704055,0.3856890338863641,0.2137693146633778,0.1528334028555053,0.9990124861131812,0.09734119622429767,0.004606640921787161
history_h4,1.0,45,e5b6a0455cef9e43,0.0,0.4000298722225131,0.45348524836100734,0.3262658570204229,0.32733503556841165,0.1489404053134512,1.0933441192515332,nan,nan
history_h16,1.0,45,e5b6a0455cef9e43,1.0,0.37258081790025943,0.40700526065677944,0.33223524011247907,0.2941734985996098,0.14324700148711786,1.0695309322850821,nan,nan
history_h16_chunk4,1.0,45,e5b6a0455cef9e43,0.0,0.4761184656942537,0.557239928151652,0.3949627803903013,0.4523748000228459,0.162640301068541,1.1068886940506921,nan,nan
oracle,1.0,46,610b9422a144a368,1.0,0.1637445508367677,0.12422797304664007,0.032378235236388164,0.0,0.07650995796309301,0.6040387415630496,0.0,nan
open_loop,1.0,46,610b9422a144a368,0.0,7.181783452718796,12.581816449203782,16.314204692346287,2.330740017819161,0.03128502977173741,0.2226249324630012,3.314108936736432,0.0
pred_error_w8,1.0,46,610b9422a144a368,1.0,0.20168422425634494,0.16362431627717117,0.11706062960334762,0.1816082535862662,0.13886719383084575,0.6259522312950108,0.09180149251959206,0.004404263726644646
history_h4,1.0,46,610b9422a144a368,1.0,0.2432875537297607,0.17697365757719996,0.04212044410413718,0.2631298218491731,0.09797628761992225,0.6579333092767405,nan,nan
history_h16,1.0,46,610b9422a144a368,1.0,0.21431895058738804,0.13443553159936514,0.038540879459397104,0.22108938788480245,0.0947565898974406,0.6690538758806265,nan,nan
history_h16_chunk4,1.0,46,610b9422a144a368,1.0,0.29872392560915806,0.19113621163161007,0.015526287572551922,0.41737496955296627,0.12096476602554887,0.7506632200757801,nan,nan
oracle,1.0,47,328ef322969d6903,1.0,0.10468311197811946,0.10216342137707421,0.032700129155858626,0.0,0.07648587280951981,0.41868168158889646,0.0,nan
open_loop,1.0,47,328ef322969d6903,0.0,0.7515900733784266,0.7579383807479154,1.1278139534931686,1.6565319796919709,0.03137468841537326,0.1758984051506994,1.1860145521614542,0.0
pred_error_w8,1.0,47,328ef322969d6903,1.0,0.11976655544029487,0.13717546637638703,0.12357037125797365,0.1708870721842494,0.14720311778465767,0.4612248932141223,0.05424204390423906,6.200360816523267e-05
history_h4,1.0,47,328ef322969d6903,1.0,0.15513696800030863,0.2054754698175076,0.1486389040155469,0.2450855647164428,0.09043171944351049,0.47202021456452803,nan,nan
history_h16,1.0,47,328ef322969d6903,1.0,0.1418487597991953,0.17764844199002322,0.14551960699251953,0.21655328455669579,0.09295929366900077,0.5102620204075301,nan,nan
history_h16_chunk4,1.0,47,328ef322969d6903,1.0,0.18335650241879195,0.2699979993262422,0.23332891176015513,0.337816561982305,0.09739863572251306,0.5222765050920921,nan,nan
oracle,1.0,48,f7227a6654c67e79,1.0,0.29445742536124464,0.17482809596376664,0.09493545315358087,0.0,0.10891945357522041,0.7555323840953666,0.0,nan
open_loop,1.0,48,f7227a6654c67e79,0.0,5.136664602801406,7.977944152600745,7.601769583617394,2.5664348392080405,0.062048455519361556,0.46176924968873856,2.1208725899194367,0.0
pred_error_w8,1.0,48,f7227a6654c67e79,1.0,0.2918137226155342,0.17318304568339168,0.09017974302956588,0.11302780311067759,0.1544852687365023,0.7561699391662092,0.0374216284723545,3.056178418445709e-05
history_h4,1.0,48,f7227a6654c67e79,1.0,0.32708379908747637,0.21440040148305547,0.1364354610376477,0.2790100624793168,0.14645723715613487,0.8868235793700714,nan,nan
history_h16,1.0,48,f7227a6654c67e79,1.0,0.30779662523749296,0.17762301789436094,0.07421527351559831,0.24384502155863522,0.14158987379996998,0.854500966748674,nan,nan
history_h16_chunk4,1.0,48,f7227a6654c67e79,1.0,0.36847485297423443,0.2513412109249985,0.20671068122784497,0.3436093667008174,0.14435064726273336,0.7905584349332679,nan,nan
oracle,1.0,49,7997283f611d71af,1.0,0.28128802658649776,0.13310224311551416,0.11106957143027718,0.0,0.0963471945488649,0.9171618027418432,0.0,nan
open_loop,1.0,49,7997283f611d71af,0.0,1.6744091714686358,2.149734655162751,0.14894016067457727,1.9851993693112961,0.03298522311351604,0.25620773000973135,2.083646517750903,0.0
pred_error_w8,1.0,49,7997283f611d71af,1.0,0.3359155199044266,0.23781655772982305,0.08484143714405534,0.23037745940187915,0.15342456276894334,0.949792795946156,0.06367458662990946,5.368806930553548e-05
history_h4,1.0,49,7997283f611d71af,1.0,0.3279381660071642,0.2730104128575316,0.07286298461689333,0.3813175542134659,0.11771502406475212,0.9695119657109272,nan,nan
history_h16,1.0,49,7997283f611d71af,1.0,0.3065374541458376,0.2567731213830597,0.10096596930851476,0.3481790334929354,0.10551666282691848,0.9411573055196704,nan,nan
history_h16_chunk4,1.0,49,7997283f611d71af,1.0,0.4210706025922091,0.35875371679171586,0.11406864613662382,0.5150298353306042,0.13261018120778784,1.0010792272343059,nan,nan
oracle,1.0,50,c4115e51f72c9cda,1.0,0.1835107209417968,0.13364079980485402,0.1192750454046494,0.0,0.06118799725432839,0.5845866444075587,0.0,nan
open_loop,1.0,50,c4115e51f72c9cda,0.0,4.798356917793789,3.5429927363473794,1.6332375063479039,2.3527864838286705,0.04639441084450408,0.2724600932570413,1.8093120482286402,0.0
