seed,method,buffer_size,train_stage,eval_task,success,tracking_rmse,branch_error,final_error,on_policy_action_mse,runtime_seconds
19,diversity,96,3,0,0.28125,0.571786792687718,0.8116028226187355,0.13009524504424644,2.39492538006379,2.712837025988847
19,diversity,96,3,1,0.25,0.7009463865106953,1.115033222070103,0.020715328708751507,3.001060369330417,2.712837025988847
19,diversity,96,3,2,0.28125,0.48573359292730517,0.7923885417544471,0.0025903221201224944,2.264476143397223,2.712837025988847
19,diversity,96,3,3,0.875,0.09185949107432223,0.13419104927837688,0.0024573718945728046,0.2614122207753693,2.712837025988847
19,diversity,288,0,0,1.0,0.08509360930651089,0.08188136506025537,0.026646301030561745,0.07461489559010456,2.7299065240076743
19,diversity,288,1,0,0.125,0.8609778931773122,0.810830690861611,1.1390050187249914,4.287584286329077,2.7299065240076743
19,diversity,288,1,1,0.9375,0.11243779810887654,0.12853569960964342,0.020220516896524023,0.18956282994043216,2.7299065240076743
19,diversity,288,2,0,0.0625,1.3573923406111736,1.2355405453449377,1.84380096327246,7.200624187323922,2.7299065240076743
19,diversity,288,2,1,0.28125,1.7245504239869067,1.7495214633207676,2.600007836925075,9.580260905093933,2.7299065240076743
19,diversity,288,2,2,0.0,1.5008887614682171,1.3453044311946836,2.2168549459392786,8.61863800130686,2.7299065240076743
19,diversity,288,3,0,0.15625,0.7470867761082746,0.8984555655015893,0.4990707788857998,3.2705528909961408,2.7299065240076743
19,diversity,288,3,1,0.25,0.8498137351068571,1.2338893267441535,0.2734145273438027,3.77140448182075,2.7299065240076743
19,diversity,288,3,2,0.125,0.5354630547411954,0.8047682562509536,0.09085229801992692,2.495303264406825,2.7299065240076743
19,diversity,288,3,3,0.78125,0.11492790403467931,0.167641040546875,0.004923670052322504,0.38946160071497715,2.7299065240076743
19,anchors,12,0,0,1.0,0.07207652250180666,0.06675376039715601,0.026169006683359863,0.06532144075833886,2.7247205640014727
19,anchors,12,1,0,0.09375,1.0656962551681728,0.9037213254682033,1.651422227007268,5.78944759392128,2.7247205640014727
19,anchors,12,1,1,0.875,0.13398002234495437,0.15856159066087377,0.027580504664273392,0.2715550450039432,2.7247205640014727
19,anchors,12,2,0,0.71875,0.15684183131164195,0.19646812739331132,0.020643138839780042,0.3437462647527507,2.7247205640014727
19,anchors,12,2,1,0.0,1.0549351323044243,1.7098671395592047,0.010370963319879634,4.515135000934527,2.7247205640014727
19,anchors,12,2,2,0.6875,0.12173606514819801,0.1596330827688114,0.011381380515865923,0.23177352774862314,2.7247205640014727
19,anchors,12,3,0,0.0,0.9838747821272148,0.9367522478785781,1.1309159603186367,4.402337056228386,2.7247205640014727
19,anchors,12,3,1,0.0,1.182568509424666,1.919120805117267,0.04688678179677855,5.015287600190512,2.7247205640014727
19,anchors,12,3,2,0.0,0.544321990349291,0.8950179585603251,0.03133818677061249,2.9300415068822714,2.7247205640014727
19,anchors,12,3,3,1.0,0.025187775618460844,0.011504728713343158,0.009968247035522876,0.0011302452026298558,2.7247205640014727
19,anchors,32,0,0,1.0,0.06244402450086749,0.05440270881019255,0.02576560042360527,0.04448499856807096,2.6966013589990325
19,anchors,32,1,0,0.03125,1.3966098587069005,1.1333144354467994,2.2051386813180986,7.912514685979919,2.6966013589990325
19,anchors,32,1,1,0.9375,0.10724988277869862,0.10124929355035965,0.01213815756947693,0.17889361404296977,2.6966013589990325
19,anchors,32,2,0,0.3125,0.4445232687429706,0.5954417509116798,0.13286720001273905,1.8992905417376769,2.6966013589990325
19,anchors,32,2,1,0.0625,0.9518365175385428,1.473387262474711,0.11590231764576649,4.118148723660042,2.6966013589990325
19,anchors,32,2,2,0.25,0.4162324047084429,0.512050043831125,0.20131676126505438,1.8414687247383847,2.6966013589990325
19,anchors,32,3,0,1.0,0.06848971684908775,0.05797766467687526,0.011140754783298384,0.05170665661030982,2.6966013589990325
19,anchors,32,3,1,0.0,1.039951847373409,1.668899824052782,0.015042800455552596,4.409178987045396,2.6966013589990325
19,anchors,32,3,2,0.9375,0.07766120468875393,0.0953150815781435,0.019382503658002342,0.11827531115866646,2.6966013589990325
19,anchors,32,3,3,1.0,0.0322626461455226,0.015760413903031588,0.007814989552372064,0.0075329038864898135,2.6966013589990325
19,anchors,96,0,0,1.0,0.059363526964263266,0.04938933626650954,0.019363748989680907,0.03943248224166462,2.7285202579805627
19,anchors,96,1,0,0.0625,1.5748828066055156,1.2101344839334036,2.6615677580821324,9.006035904236477,2.7285202579805627
19,anchors,96,1,1,0.9375,0.12838041010572215,0.13061946777747752,0.02167518335088446,0.25188441662180705,2.7285202579805627
19,anchors,96,2,0,0.125,0.7346923982398014,0.9862006465237954,0.3152698845214938,3.2505705928154143,2.7285202579805627
19,anchors,96,2,1,0.25,0.9755219606631845,1.4240618264359883,0.3508071166833795,4.180148300956048,2.7285202579805627
19,anchors,96,2,2,0.125,0.6193863868243388,0.8034809243143649,0.3627219529857506,2.9837638362963865,2.7285202579805627
19,anchors,96,3,0,0.5625,0.33978452342916887,0.5133404768048915,0.009298195027990619,1.315432941766968,2.7285202579805627
19,anchors,96,3,1,0.1875,0.7618707292152395,1.2414600004682874,0.011962440174969908,3.2366349015355653,2.7285202579805627
19,anchors,96,3,2,0.46875,0.35700321676304647,0.5762460458527303,0.015078802958764206,1.6624695780378325,2.7285202579805627
19,anchors,96,3,3,0.9375,0.067979207308101,0.07321718248893827,0.005561134676919249,0.13843786668867208,2.7285202579805627
19,anchors,288,0,0,1.0,0.057631737451571345,0.04794407041296482,0.0150852459910693,0.038423427077959094,2.7301957899762783
19,anchors,288,1,0,0.15625,1.1640007198793891,1.0054203247520692,1.7826176234692883,6.08738385529193,2.7301957899762783
19,anchors,288,1,1,0.8125,0.1625338688522584,0.19722885742880655,0.025425855276125002,0.38345942225218954,2.7301957899762783
19,anchors,288,2,0,0.0625,0.8134776900745049,1.1136226508810085,0.2933070875689754,3.504149783301683,2.7301957899762783
19,anchors,288,2,1,0.28125,0.9502571334129284,1.3818988424621592,0.29022450001721706,3.967676852942255,2.7301957899762783
19,anchors,288,2,2,0.0625,0.6587251650655368,0.8912568323931302,0.30546843098128407,3.172191400197878,2.7301957899762783
19,anchors,288,3,0,0.21875,0.491106986776417,0.6823129093662637,0.051005675530413304,2.06727340401107,2.7301957899762783
19,anchors,288,3,1,0.1875,0.9464284942718852,1.5047694934436087,0.006933280800445578,3.8752286724162657,2.7301957899762783
19,anchors,288,3,2,0.34375,0.35331264225610676,0.5546694902036569,0.004713877634046173,1.5266013308789685,2.7301957899762783
19,anchors,288,3,3,0.8125,0.11539824724016984,0.16170318427917635,0.008726727665872236,0.3581019787098576,2.7301957899762783
20,no_replay,0,0,0,1.0,0.047387893472788475,0.031961493530483616,0.018947325226389956,0.017887078630062583,2.247172358998796
20,no_replay,0,1,0,0.0,0.9151829320267453,1.5308001069987514,0.06849619190722273,4.059783565982642,2.247172358998796
20,no_replay,0,1,1,1.0,0.05958762177429538,0.04739959200964689,0.03247067818001935,0.03725350194831649,2.247172358998796
20,no_replay,0,2,0,0.46875,0.18862282722441487,0.2526591473941082,0.14885490277850502,0.44194932005658916,2.247172358998796
20,no_replay,0,2,1,0.0,0.8666638449286089,1.432681344686742,0.0705524774912227,3.8859445284762675,2.247172358998796
20,no_replay,0,2,2,1.0,0.06427319321055482,0.05014495522126593,0.04023450724487737,0.039143864328143464,2.247172358998796
20,no_replay,0,3,0,0.0,0.7640712794672144,1.289243257684386,0.2552675341342253,3.6781605873836396,2.247172358998796
20,no_replay,0,3,1,0.15625,0.21927677229734815,0.29517486963569195,0.16929468222692623,0.5758228121092098,2.247172358998796
20,no_replay,0,3,2,0.0,0.7202244076279344,1.1935918215155508,0.0728261959157278,3.5882614002260125,2.247172358998796
20,no_replay,0,3,3,1.0,0.06250290187749719,0.04547583375554913,0.03314999559231261,0.0365110612560002,2.247172358998796
20,random,12,0,0,1.0,0.04801652003883733,0.02904594132713965,0.01349504695850023,0.01564635669487595,2.699318870989373
20,random,12,1,0,0.625,0.16499830683630207,0.19445534817292165,0.027432540258157896,0.421785714665019,2.699318870989373
20,random,12,1,1,0.40625,0.27632268787799696,0.36928751607196786,0.09650053010639506,1.0426415784044476,2.699318870989373
20,random,12,2,0,0.0625,0.49849928798148235,0.7600884242455798,0.10348722923944272,2.268442052924454,2.699318870989373
20,random,12,2,1,0.125,0.5511862263561225,0.9154902653998835,0.029188401007875918,2.519528782429795,2.699318870989373
20,random,12,2,2,0.9375,0.12077604271602753,0.13397564258081232,0.009870430000448363,0.21758030273235016,2.699318870989373
20,random,12,3,0,1.0,0.10386238767362949,0.10096534095807527,0.09316110485534618,0.18413876789178257,2.699318870989373
20,random,12,3,1,0.0,0.6396374398251514,1.0841792478677492,0.09975515954106569,3.0884307737611643,2.699318870989373
20,random,12,3,2,0.0,0.8057442858536961,1.3511047883354734,0.04860855867617308,3.8816413348060452,2.699318870989373
20,random,12,3,3,0.96875,0.07228050407240968,0.08162974084793259,0.016816937580368525,0.06694010989983645,2.699318870989373
20,random,32,0,0,1.0,0.04986782215592646,0.03580196250972308,0.018889649046822613,0.021286001419167144,2.711485273001017
20,random,32,1,0,0.75,0.14992085913029649,0.1586943732830677,0.011330659269787298,0.31493798286809904,2.711485273001017
20,random,32,1,1,0.46875,0.2989174617099791,0.41327083056098235,0.07928481121136766,1.133994878627897,2.711485273001017
20,random,32,2,0,0.40625,0.3306892848962416,0.48165616281191836,0.0725941774085074,1.3092819513315956,2.711485273001017
20,random,32,2,1,0.40625,0.6092929211242532,0.933789282307174,0.026733027748149056,2.35817153824378,2.711485273001017
20,random,32,2,2,0.125,0.7568194048525593,1.0894377116614309,0.17219893520346918,3.3091907025401315,2.711485273001017
20,random,32,3,0,0.65625,0.3484659416445778,0.5062859846418124,0.03556316339575251,1.3156255574067641,2.711485273001017
20,random,32,3,1,0.59375,0.38179394668724653,0.5890636122575086,0.02550510206175051,1.4502160274187332,2.711485273001017
20,random,32,3,2,0.09375,0.7528164248560603,1.2265407970067872,0.01492605434954004,3.548773337727436,2.711485273001017
20,random,32,3,3,0.59375,0.22646492699976556,0.3303925796875328,0.03483588554523317,0.8523163045737231,2.711485273001017
20,random,96,0,0,1.0,0.05049768873743801,0.03638796328654864,0.013710719063882895,0.020713211510322658,2.696156507008709
20,random,96,1,0,0.375,0.30684480406021447,0.42240539070096395,0.046130503902348845,1.1770013076941142,2.696156507008709
20,random,96,1,1,0.4375,0.3338919154847234,0.46817044989115797,0.07634218876625648,1.202498030207983,2.696156507008709
20,random,96,2,0,0.375,0.4892342132539547,0.7605610844665255,0.009889086725204561,1.949870521028657,2.696156507008709
20,random,96,2,1,0.375,0.6049554994360143,0.9452028663638588,0.01052341490049343,2.425135731971086,2.696156507008709
20,random,96,2,2,0.28125,0.5236633994284077,0.8074646880582261,0.02354228538622514,2.2365632294267077,2.696156507008709
20,random,96,3,0,0.6875,0.3226452395765846,0.4703388052246903,0.013883492877459788,1.1808479820627045,2.696156507008709
20,random,96,3,1,0.3125,0.6750732065893407,1.0801253986356687,0.004021062054354556,2.8075629275344474,2.696156507008709
20,random,96,3,2,0.375,0.5639248577941265,0.9004738335831952,0.0035978696693022396,2.4845374622103655,2.696156507008709
20,random,96,3,3,0.5625,0.27954355012097687,0.4362566287502966,0.008614924071106403,1.1803926951679298,2.696156507008709
20,random,288,0,0,1.0,0.04536260246431878,0.02889758799086348,0.013949341588658473,0.016486577804227853,2.7209300539980177
20,random,288,1,0,0.1875,0.5344915272161486,0.6476314245396664,0.36124336326838064,2.5215888130035227,2.7209300539980177
20,random,288,1,1,0.65625,0.23090851163187504,0.3241608262837348,0.02028654345544103,0.728824443214033,2.7209300539980177
20,random,288,2,0,0.1875,0.5875895151040241,0.8769211529808505,0.03441505847417762,2.396775886527048,2.7209300539980177
20,random,288,2,1,0.28125,0.7839604350611786,1.2218469080472505,0.01915509637646147,3.2580190253581316,2.7209300539980177
20,random,288,2,2,0.4375,0.4333201316221051,0.6747806866880095,0.01199800983818641,1.8227585522311154,2.7209300539980177
20,random,288,3,0,0.40625,0.5270596105821993,0.7951194174201276,0.01835121364309934,2.1143363619953597,2.7209300539980177
20,random,288,3,1,0.46875,0.6043192824094595,0.9183958679973152,0.0149423269971415,2.4497322137086113,2.7209300539980177
20,random,288,3,2,0.25,0.5841932776786234,0.9326289300246059,0.009488351140785847,2.604159713026185,2.7209300539980177
20,random,288,3,3,0.8125,0.16777647544962582,0.23116305566866083,0.008522716227552234,0.5746987026148154,2.7209300539980177
20,loss_hard,12,0,0,1.0,0.04702025207698611,0.03142591893295178,0.011971490186178298,0.01588848282455832,2.79897091400926
20,loss_hard,12,1,0,0.0,1.723748348447149,0.6398690577566302,3.7497958582237043,9.672751721106444,2.79897091400926
20,loss_hard,12,1,1,0.3125,0.24720334162298627,0.2380262981704847,0.38087050382699306,1.1724657105840879,2.79897091400926
20,loss_hard,12,2,0,0.0,3.0010518983521255,3.1724146840378964,4.2855544413470055,15.178479763497167,2.79897091400926
20,loss_hard,12,2,1,0.0,1.427957531782404,0.5051940257334959,3.026867726565371,7.489171746494183,2.79897091400926
20,loss_hard,12,2,2,0.28125,0.2407944786115639,0.24836977844241148,0.32419065823924736,0.9996044958304852,2.79897091400926
20,loss_hard,12,3,0,0.0,2.836691893717563,1.9891677276294355,5.269143758012694,16.901598579687075,2.79897091400926
20,loss_hard,12,3,1,0.0,3.2123389406061094,3.264007018512082,4.830708795530688,16.828140506159425,2.79897091400926
20,loss_hard,12,3,2,0.0,1.7178718400009754,0.7769908314169076,3.5244618823443634,9.755413704564651,2.79897091400926
20,loss_hard,12,3,3,0.09375,0.438331257267235,0.3770273381198206,0.6725264227539364,2.495789573234682,2.79897091400926
20,loss_hard,32,0,0,1.0,0.04729157997727755,0.028128832325657275,0.020365002381629627,0.02010117433450713,2.7543292139889672
20,loss_hard,32,1,0,0.0,1.552913290662609,0.6958222253869897,3.317247808134896,8.664192507025454,2.7543292139889672
20,loss_hard,32,1,1,0.46875,0.18960137534623195,0.20570280855031903,0.22453044291867968,0.6862890980095531,2.7543292139889672
20,loss_hard,32,2,0,0.0,2.2958544332680657,2.745984235027092,2.6344093143667413,10.71655261294078,2.7543292139889672
20,loss_hard,32,2,1,0.0,0.9490191858883922,0.3843896027040062,1.8353396524852468,4.3018515458260005,2.7543292139889672
20,loss_hard,32,2,2,0.5625,0.17457737252033084,0.19780079598071132,0.15040331327529236,0.46179126362793294,2.7543292139889672
20,loss_hard,32,3,0,0.0,1.8195043561864883,1.0544583597283488,3.6319148584331993,10.345544760542493,2.7543292139889672
20,loss_hard,32,3,1,0.0,2.4366465197531504,2.6119854466207,3.5298755726925704,12.964806909010925,2.7543292139889672
20,loss_hard,32,3,2,0.0,1.105802696319151,0.551927737654092,2.2850454777683225,6.36955906558463,2.7543292139889672
20,loss_hard,32,3,3,0.125,0.3861749882112094,0.36353728468537466,0.5594042225735788,1.9949700259751857,2.7543292139889672
20,loss_hard,96,0,0,1.0,0.0479517103033604,0.03338688268087402,0.021224488167788817,0.021608996043666964,2.7459701849729754
20,loss_hard,96,1,0,0.28125,0.3336851501190316,0.3688429141061058,0.0846211842633223,1.310431595184058,2.7459701849729754
20,loss_hard,96,1,1,0.5625,0.20074076182078482,0.25124292613099547,0.08828067757887814,0.676926928869322,2.7459701849729754
20,loss_hard,96,2,0,0.0,0.7824206785841029,1.255654314705855,0.2618766511737047,3.4951689517503173,2.7459701849729754
20,loss_hard,96,2,1,1.0,0.12641443932145463,0.11706018175230064,0.0688133983957489,0.23741903145477805,2.7459701849729754
20,loss_hard,96,2,2,0.9375,0.09774352225037783,0.12068520585713519,0.016246269740554015,0.1580621937682209,2.7459701849729754
20,loss_hard,96,3,0,0.65625,0.20369328626202868,0.15259405808733328,0.08651615993818079,0.5816184742291124,2.7459701849729754
20,loss_hard,96,3,1,0.0,1.338834770260383,1.8814887291574525,0.665356935286862,6.305396806931164,2.7459701849729754
20,loss_hard,96,3,2,0.0,0.6748817169996104,0.6073557662275422,0.8223422764818258,3.2270868116530567,2.7459701849729754
20,loss_hard,96,3,3,0.125,0.7536248789844797,0.7067065657600355,0.9814597123425512,3.8511818903050146,2.7459701849729754
20,loss_hard,288,0,0,1.0,0.04644208792168958,0.0288521076515365,0.026750539383603868,0.017050365322261056,2.7219982910028193
20,loss_hard,288,1,0,0.5625,0.20453074456039388,0.2445212658573349,0.04166956764796896,0.6382228705786759,2.7219982910028193
20,loss_hard,288,1,1,0.4375,0.2996327509736133,0.4032189564332315,0.08797001504955562,1.138349208346865,2.7219982910028193
20,loss_hard,288,2,0,0.0,0.7931904827592746,1.3233844961337602,0.020577485915753372,3.5974543561051497,2.7219982910028193
20,loss_hard,288,2,1,0.15625,0.35052966286695497,0.12146045774812,0.3849818515628901,1.246051875735927,2.7219982910028193
20,loss_hard,288,2,2,0.78125,0.17950306102074623,0.22145505827713965,0.06346522214120731,0.6999165559079801,2.7219982910028193
20,loss_hard,288,3,0,0.0,0.32453962756714877,0.20295572500374673,0.32508807988070454,1.2117632045501288,2.7219982910028193
20,loss_hard,288,3,1,0.0,1.0958563754244022,1.690839211652954,0.0650009923437286,4.773102678788979,2.7219982910028193
20,loss_hard,288,3,2,0.65625,0.2815450566147675,0.37643309888064735,0.03765329992028407,1.0107769439804155,2.7219982910028193
20,loss_hard,288,3,3,0.84375,0.13616891788844585,0.17647403078335938,0.016781126410365665,0.27847314966103903,2.7219982910028193
20,diversity,12,0,0,1.0,0.04995811959442736,0.04112411712665483,0.013196518473558079,0.019391711931609174,2.7957304829906207
20,diversity,12,1,0,0.46875,0.3715881524919663,0.5369274394246797,0.018061329864094047,1.4014322522615041,2.7957304829906207
20,diversity,12,1,1,0.375,0.4092311419203284,0.6118790529768396,0.06303915233584165,1.6089601164926284,2.7957304829906207
20,diversity,12,2,0,0.75,0.22166326196628394,0.33167979738118336,0.004562856920049212,0.8685486178934663,2.7957304829906207
20,diversity,12,2,1,0.125,0.8034116390938124,1.3095718189931616,0.0029346039311818903,3.5065583651745995,2.7957304829906207
20,diversity,12,2,2,0.6875,0.2213206523115246,0.3485118823422639,0.013730295886602358,1.0057844177398978,2.7957304829906207
20,diversity,12,3,0,0.75,0.3104105145936246,0.40259205682046517,0.04672459830540198,1.0570166238776473,2.7957304829906207
20,diversity,12,3,1,0.28125,0.7132415421486711,1.124751180206165,0.01465646209221791,2.971309232432592,2.7957304829906207
20,diversity,12,3,2,0.25,0.5886920897872314,0.9301631560396861,0.017248680512208712,2.7068703869816684,2.7957304829906207
20,diversity,12,3,3,0.90625,0.12096281353269703,0.16366002108166383,0.014789482318230575,0.3531447100483053,2.7957304829906207
20,diversity,32,0,0,1.0,0.050288667565851666,0.035743251941539274,0.015094880843267652,0.021687048153258535,2.732834655995248
20,diversity,32,1,0,0.15625,0.5143179653250389,0.7306295508662053,0.1160195343304706,2.2302388090574903,2.732834655995248
20,diversity,32,1,1,0.53125,0.348325660237066,0.5314090860234522,0.035689945221618245,1.2636031504562353,2.732834655995248
20,diversity,32,2,0,0.25,0.3268974559468242,0.4353794755633037,0.05006976046576649,1.347205836654003,2.732834655995248
20,diversity,32,2,1,0.5625,0.5404136426900042,0.7702167961670454,0.12911883524988377,2.2607146259412243,2.732834655995248
20,diversity,32,2,2,0.15625,0.6216551908466396,0.8475698826893172,0.12573238534385414,2.9530097480338626,2.732834655995248
20,diversity,32,3,0,0.40625,0.41073584743904556,0.6056748153860729,0.02836586170563288,1.6591717679966635,2.732834655995248
20,diversity,32,3,1,0.5625,0.497623934068262,0.7479551586967716,0.041342544095442364,2.090472885990779,2.732834655995248
20,diversity,32,3,2,0.125,0.6556635165711195,1.0488874962027546,0.008964321556882872,3.0340494281614294,2.732834655995248
20,diversity,32,3,3,0.5625,0.3531503214092733,0.5428776056593809,0.021113188210391695,1.5979269495918071,2.732834655995248
20,diversity,96,0,0,1.0,0.05232207653493855,0.031326151690699335,0.05079413227572541,0.023523288600759282,2.794999995006947
20,diversity,96,1,0,0.96875,0.10369148114094594,0.11482056158123136,0.01633303972404001,0.15279494714441966,2.794999995006947
20,diversity,96,1,1,0.78125,0.11487069756947024,0.1495070714475536,0.02714367942392372,0.25231440092691815,2.794999995006947
20,diversity,96,2,0,0.5625,0.2655403467516614,0.39112653617247756,0.005968602344508216,1.0928814029694793,2.794999995006947
20,diversity,96,2,1,0.6875,0.2979894216430039,0.4643630563178406,0.006223049345109498,1.184062030705375,2.794999995006947
20,diversity,96,2,2,0.6875,0.21530778693868477,0.34057436144501513,0.010972486893846733,0.9334260554283056,2.794999995006947
20,diversity,96,3,0,0.9375,0.12082302650777904,0.14816416530331572,0.014339657789576209,0.3083900147803738,2.794999995006947
20,diversity,96,3,1,0.4375,0.5581840207981222,0.8905978234172174,0.017814677499434998,2.2623907007994744,2.794999995006947
20,diversity,96,3,2,0.375,0.5530269517357502,0.8981449875683719,0.018540832191388995,2.5020641618939035,2.794999995006947
20,diversity,96,3,3,0.53125,0.34319926208281704,0.5366266634008467,0.014959496049658665,1.5027191815696643,2.794999995006947
20,diversity,288,0,0,1.0,0.04820833069620582,0.0340601792651561,0.018888952916958537,0.020392709522198606,2.740483775996836
20,diversity,288,1,0,0.4375,0.271054300348483,0.36265185723645976,0.03896752396708882,0.9931684612993431,2.740483775996836
20,diversity,288,1,1,0.65625,0.28664299963792916,0.41848772078065155,0.037387021973650014,0.9991193795921659,2.740483775996836
20,diversity,288,2,0,0.5,0.38781556236552645,0.5969782607161953,0.0047686397964699775,1.6320518649259987,2.740483775996836
20,diversity,288,2,1,0.53125,0.4630298559590539,0.7253052954556192,0.0044593133779389105,1.866437968680981,2.740483775996836
20,diversity,288,2,2,0.5625,0.4383838666713425,0.6888608317536822,0.014205675903326016,1.9907241653909489,2.740483775996836
20,diversity,288,3,0,0.75,0.2386165735208336,0.3610629784345949,0.012944521104902601,0.9392543651782571,2.740483775996836
20,diversity,288,3,1,0.5,0.4641172462966108,0.7364051722768136,0.002310707977781179,1.9215713730264192,2.740483775996836
20,diversity,288,3,2,0.28125,0.541799571321869,0.8774184944397198,0.005449212809358649,2.491197163519619,2.740483775996836
20,diversity,288,3,3,0.59375,0.2244328485802166,0.34512730827207294,0.015394375461136294,0.9132119053976236,2.740483775996836
20,anchors,12,0,0,1.0,0.0515032478287378,0.03889405033006328,0.018793739124438845,0.02323332750112473,2.8137783280108124
20,anchors,12,1,0,0.84375,0.12922652488368774,0.12083083016658684,0.0027447782574310754,0.2768738055966603,2.8137783280108124
20,anchors,12,1,1,0.375,0.38897310897028237,0.5819936783595425,0.048020108608932126,1.620153978341417,2.8137783280108124
20,anchors,12,2,0,1.0,0.04975210256032025,0.05062168968211355,0.013499164920751611,0.028399986151608003,2.8137783280108124
20,anchors,12,2,1,0.0,0.9242935082680085,1.5205133645129065,0.010627278433213802,4.159462199188293,2.8137783280108124
20,anchors,12,2,2,1.0,0.038736830862127314,0.021245039462210433,0.0059339197404590475,0.011065945994354134,2.8137783280108124
20,anchors,12,3,0,0.75,0.26032188431901293,0.3376024879632309,0.02063115403823056,0.8868429604181381,2.8137783280108124
20,anchors,12,3,1,0.09375,0.7386071173873556,1.1657077848133004,0.020067176696876854,3.078821923613361,2.8137783280108124
20,anchors,12,3,2,0.40625,0.6448923789034025,0.968047731545324,0.04363176752526167,2.845239501337196,2.8137783280108124
20,anchors,12,3,3,0.25,0.3551505889169695,0.526964287261438,0.03393209018896497,1.4995832981063102,2.8137783280108124
20,anchors,32,0,0,1.0,0.05044783647347593,0.03722909339581214,0.02632208664980204,0.023016904096857787,2.7571427850052714
20,anchors,32,1,0,0.5625,0.2079566366343162,0.24379626726586723,0.023452625980388535,0.6590591255390092,2.7571427850052714
20,anchors,32,1,1,0.4375,0.342568638306023,0.47122556987637143,0.1126560880872426,1.3745516115968666,2.7571427850052714
20,anchors,32,2,0,0.1875,0.6238080201823842,0.889294154738831,0.173595031539798,2.5292472838444815,2.7571427850052714
20,anchors,32,2,1,0.03125,0.8856853723475069,1.272051578484413,0.22856048992049166,3.7522209877322714,2.7571427850052714
20,anchors,32,2,2,0.28125,0.705536237086352,0.9620416364609086,0.3955534850476705,3.1936754765452733,2.7571427850052714
20,anchors,32,3,0,0.71875,0.3355793902273573,0.44984733745713923,0.006745747412307736,1.2647761133174145,2.7571427850052714
20,anchors,32,3,1,0.28125,0.6601048405414006,1.0305006720581398,0.008527343273428157,2.794378374426951,2.7571427850052714
20,anchors,32,3,2,0.40625,0.5722012035986326,0.8733161335089208,0.01182292453068318,2.641026146394907,2.7571427850052714
20,anchors,32,3,3,0.40625,0.4085556761513217,0.6258524976550222,0.012370843851677788,1.854248080921033,2.7571427850052714
20,anchors,96,0,0,1.0,0.04910303166045732,0.033481254536667976,0.014813379698106914,0.021786006614698865,2.7274144900147803
20,anchors,96,1,0,0.4375,0.29106444821964095,0.38876856335877713,0.04125750232682984,1.0760847150366926,2.7274144900147803
20,anchors,96,1,1,0.40625,0.4773982594816842,0.6720827031915952,0.14618232874611314,1.9198433109727722,2.7274144900147803
20,anchors,96,2,0,0.3125,0.9340432521692676,1.3829900649257518,0.1927186008272741,3.9293900619152726,2.7274144900147803
20,anchors,96,2,1,0.375,0.5521522041861531,0.8455921495414476,0.01633572039570182,2.142111527827244,2.7274144900147803
20,anchors,96,2,2,0.53125,0.4309829661617251,0.6660633252316442,0.01328069817737222,1.767075132542245,2.7274144900147803
20,anchors,96,3,0,0.59375,0.4628413993504534,0.6866715566875694,0.005962204883210046,1.8683220888628127,2.7274144900147803
20,anchors,96,3,1,0.4375,0.5495302903345108,0.8738749438023664,0.0035981927046411515,2.220782336988763,2.7274144900147803
20,anchors,96,3,2,0.40625,0.5302201733656606,0.8372632434246257,0.0009698826854404262,2.388686242586032,2.7274144900147803
20,anchors,96,3,3,0.625,0.22156562391324575,0.3310885345092569,0.0077129298868647556,0.9238519177698492,2.7274144900147803
20,anchors,288,0,0,1.0,0.04462811418336159,0.02714243551244929,0.01671072914347796,0.01560589063322522,2.7275673740077764
20,anchors,288,1,0,0.9375,0.11169620068719902,0.10127554022817468,0.043002456943024514,0.1990336846631764,2.7275673740077764
20,anchors,288,1,1,0.3125,0.47638739403681063,0.6698923795857649,0.156723938485486,2.030504061965926,2.7275673740077764
20,anchors,288,2,0,0.53125,0.43952783813697005,0.6648846661380359,0.006371571745780014,1.7423548847425152,2.7275673740077764
20,anchors,288,2,1,0.1875,0.7131994397595536,1.1226888913420634,0.018135249621700926,3.0131354761210547,2.7275673740077764
20,anchors,288,2,2,0.625,0.38119250081305034,0.5597915125196273,0.06191517913245142,1.7797069941232377,2.7275673740077764
20,anchors,288,3,0,0.84375,0.1650183039524878,0.2180436326863677,0.009458427031160874,0.5763519539651527,2.7275673740077764
20,anchors,288,3,1,0.125,0.8200906273097148,1.3430816965774697,0.002127966790665329,3.535601235054356,2.7275673740077764
20,anchors,288,3,2,0.5625,0.36479465528836885,0.582444895064091,0.003061535014680819,1.6668598567965982,2.7275673740077764
20,anchors,288,3,3,0.90625,0.10483561390421159,0.1373357498885192,0.0050211163932256594,0.19988038360941207,2.7275673740077764
21,no_replay,0,0,0,1.0,0.05328960005799557,0.03121764315772573,0.009129568934340256,0.019361543904275948,2.2315587689809036
21,no_replay,0,1,0,0.0,0.8647896827167916,1.464737964368361,0.1904254181888598,4.070312389239351,2.2315587689809036
21,no_replay,0,1,1,1.0,0.062498943604030965,0.04813229562103492,0.019747737634267154,0.04091872099483623,2.2315587689809036
21,no_replay,0,2,0,0.5625,0.15657487706236156,0.23654947106941218,0.0744386313734918,0.31730150168405774,2.2315587689809036
21,no_replay,0,2,1,0.0,0.8674543286688006,1.429591794892629,0.05252989341795726,3.9861219844811937,2.2315587689809036
