model,horizon,history,scaling,capacity,episode,success,collision,goal_distance,tracking_rmse,max_state_divergence,ood_fraction,smoothness,on_policy_oracle_mse,query_count
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,86,1.0,0.0,0.12452136484653015,0.22302386845387653,0.3174437878853597,0.5694444444444444,0.00448689840858342,0.04103361399011901,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,87,1.0,0.0,0.05927564870617439,0.11512778606679656,0.19487371008188448,0.1111111111111111,0.004350096261968287,0.022721315772489634,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,88,1.0,0.0,0.09856407239264692,0.17370397085992048,0.325206480074683,0.2638888888888889,0.0037779983189749652,0.05082374432169186,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,89,0.0,1.0,0.14557211986948884,0.2335668500162428,0.3531146729576402,0.5972222222222222,0.005973416513696736,0.10203458099966937,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,90,1.0,0.0,0.03796623844638555,0.19029356229858713,0.40442695459517686,0.2638888888888889,0.0035027847913340964,0.06529627232366603,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,91,1.0,0.0,0.0660056932084877,0.15263028106804924,0.24084760799403104,0.4027777777777778,0.0036740963055105604,0.033853250149706096,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,92,1.0,0.0,0.12352704855208811,0.23792499269169964,0.3905068219073548,0.5138888888888888,0.005555202820501025,0.09993889635360183,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,93,1.0,0.0,0.10119192939853407,0.13148444280938196,0.1779943833818543,0.0,0.003921047262251947,0.029015356200080087,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,94,0.0,1.0,0.13513759673849193,0.26830193391725504,0.43334849037915746,0.5833333333333334,0.004091791313671514,0.12136728452648907,18.0
H4_hist4_state_focus_quadratic,4,4,state_focus,quadratic,95,1.0,0.0,0.15379091370169262,0.21088171864489144,0.43781160755964305,0.2777777777777778,0.0047529445219201775,0.04369951677484054,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,0,0.0,1.0,0.5531516457504047,0.33421850568118233,0.5505375888680532,0.9027777777777778,0.004236659433935532,0.30932611887561345,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,1,0.0,1.0,0.5097464098349802,0.3914113604036403,0.6040569240542558,0.9166666666666666,0.006029937426180534,0.32430794039949706,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,2,0.0,0.0,0.1787540590965258,0.19093970331008353,0.26186204556129655,0.7083333333333334,0.0035374219200265977,0.08440269011216338,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,3,0.0,0.0,0.20661243968155643,0.19258676688941337,0.2664629729336996,0.625,0.004388943539548447,0.12775432889512423,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,4,0.0,0.0,0.29296695574287446,0.2167569092483598,0.34663545221954567,0.6805555555555556,0.0042197886564149575,0.148440270395514,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,5,0.0,0.0,0.3005391801035124,0.18017534506536087,0.3048510426599855,0.4583333333333333,0.003916886664304011,0.13386025264615947,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,6,0.0,1.0,0.3950919417737137,0.30902613757180053,0.4197434218642925,0.8055555555555556,0.0034933878424148667,0.24944584731736688,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,7,0.0,0.0,0.16602249898953614,0.15851177996119734,0.2193035341295772,0.2638888888888889,0.004088264186065373,0.07212909770026533,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,8,0.0,0.0,0.3033897832071197,0.26771289356113037,0.3651937920961699,0.7777777777777778,0.005217394391173113,0.16270422855152913,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,9,0.0,1.0,0.2905689516646828,0.24357696339583929,0.37718490838300534,0.7777777777777778,0.0052655235882287585,0.16888648633000752,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,10,1.0,0.0,0.1282479282351788,0.2000102579591754,0.3409664668196494,0.4444444444444444,0.005313307018136336,0.07784510508902802,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,11,0.0,1.0,0.37626074015171806,0.28450695304594853,0.41257654807532457,0.8055555555555556,0.0055202832873965536,0.2188658280201531,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,12,1.0,0.0,0.10266773456936702,0.1469268467326032,0.2171023003949713,0.18055555555555555,0.004502337534356966,0.048814623723730036,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,13,1.0,0.0,0.14694545400170336,0.16138275616440612,0.223599777786528,0.3888888888888889,0.003420894167850617,0.08052588238855429,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,14,0.0,1.0,0.283296959136214,0.2138841932914361,0.3510537874206259,0.5555555555555556,0.0032565459942718125,0.15229376756599577,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,15,0.0,1.0,0.4547379233325453,0.30296234179727644,0.48373643488721807,0.7777777777777778,0.004350546823983669,0.25394111555851306,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,16,0.0,1.0,0.44419493479517513,0.299372371317718,0.5026806944432535,0.8194444444444444,0.004359834432129164,0.27039541490446184,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,17,0.0,1.0,0.3174281222340737,0.2589886053395614,0.4115058008464326,0.6527777777777778,0.003672531772407821,0.20398277177524846,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,18,0.0,0.0,0.23576946541812696,0.17758768951607573,0.2582311372948632,0.4722222222222222,0.004228334453042921,0.11522414398754423,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,19,0.0,0.0,0.2808367682336775,0.3031333606503836,0.4287537806979879,0.8194444444444444,0.0036200568446335905,0.16326888187130018,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,20,0.0,1.0,0.4444906302755108,0.3310064792060756,0.49951427667304427,0.8888888888888888,0.005750314831032239,0.28798930795959893,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,21,0.0,1.0,0.45115183022156685,0.2779217344432919,0.4923965578092716,0.6388888888888888,0.004014482141695547,0.2321555373386851,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,22,1.0,0.0,0.07058606114243994,0.1523423762473068,0.24508584819621607,0.375,0.003929703645846491,0.0893018561643038,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,23,0.0,1.0,0.34667204195676365,0.24154285408997334,0.3859634905972627,0.6388888888888888,0.005364098163506033,0.20776791037514922,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,24,0.0,1.0,0.3282344370296258,0.28397975669848596,0.41556977766380526,0.7638888888888888,0.004595094576614496,0.20591902689291958,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,25,0.0,1.0,0.2329051418709305,0.23885144220420831,0.3521171804331686,0.8888888888888888,0.003214737357270861,0.1406434197839467,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,26,0.0,0.0,0.2035549029974671,0.17977241229366958,0.2729346004340924,0.5138888888888888,0.004341184083378107,0.11572663270967294,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,27,1.0,0.0,0.14651969813204052,0.16281197863213961,0.26434744975639834,0.3333333333333333,0.005458790479536688,0.09120499220197836,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,28,0.0,1.0,0.37714271730982485,0.26614062240052944,0.38684345186706887,0.8333333333333334,0.0029197108562285102,0.21794064724271495,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,29,1.0,0.0,0.04001307942680101,0.21487746580202016,0.2914343888817443,0.6527777777777778,0.004226037344717972,0.1175888787207229,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,30,0.0,0.0,0.2913618130706586,0.1978060855066321,0.30252506660455813,0.5555555555555556,0.004122465213945985,0.14408126698760745,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,31,0.0,0.0,0.16433205570450307,0.20215711553539142,0.2755484681122988,0.6388888888888888,0.0041691479503961695,0.11932882891995893,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,32,0.0,0.0,0.36044886849022445,0.2525608483300903,0.38079237197448096,0.7777777777777778,0.005262580678254742,0.18266709686993549,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,33,0.0,1.0,0.351099881474294,0.2490800323749643,0.38469242572582574,0.6805555555555556,0.003956773187610941,0.1873302827948445,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,34,0.0,0.0,0.1749304381177821,0.15407125503347052,0.23428808987646968,0.3888888888888889,0.004196631198029702,0.10362775504008745,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,35,1.0,0.0,0.10294784514070895,0.2691745179384768,0.41193035853689663,0.8472222222222222,0.005284308896660736,0.12917801241257626,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,36,0.0,0.0,0.4341522811949942,0.36013663348236546,0.475187922376308,0.9444444444444444,0.004043803955568038,0.18882586171209573,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,37,0.0,1.0,0.3807076732749793,0.32034226764150414,0.47505906643548224,0.8472222222222222,0.005584805495053816,0.19165239813229892,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,38,1.0,0.0,0.10546253653483033,0.18161506812872072,0.25766010906457193,0.5277777777777778,0.0034745610737500574,0.08818234002925723,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,39,0.0,1.0,0.1602118458145122,0.18879413224989908,0.30371897702710604,0.4027777777777778,0.003348276944145711,0.11033955819263173,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,40,0.0,1.0,0.24338825884037468,0.2408695973557118,0.3496275193189823,0.8333333333333334,0.004295129574812234,0.159473627047832,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,41,0.0,0.0,0.33886984772415385,0.2253045561819215,0.35375908257483574,0.6527777777777778,0.004129601344053212,0.1728707287092817,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,42,1.0,0.0,0.10764714093482947,0.2366842299163655,0.4737010198680839,0.5694444444444444,0.003761615358152223,0.13176510545244943,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,43,0.0,1.0,0.30740699762474866,0.25938357242336096,0.48150499344441317,0.6527777777777778,0.004424974328720878,0.1690465192684266,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,44,0.0,1.0,0.30359389349886445,0.22567230419247483,0.33895572064454943,0.7083333333333334,0.0040141886818995534,0.15566241173061282,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,45,1.0,0.0,0.09135874069364655,0.15509904682012737,0.2339628693435265,0.2916666666666667,0.004945752411778281,0.07203016714050173,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,46,0.0,0.0,0.23922445360612898,0.16539258569500012,0.24456732478346813,0.4166666666666667,0.00392248737848088,0.10671850807091889,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,47,0.0,1.0,0.4491058917169233,0.28670816377845737,0.4911378119399342,0.7222222222222222,0.0034841837650960656,0.2700570172798151,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,48,0.0,1.0,0.20604606798890882,0.19634936901603806,0.3156026645699763,0.4166666666666667,0.003684001890396622,0.12885099286525634,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,49,0.0,1.0,0.32364208120809834,0.2530225393923839,0.41630775155152805,0.6527777777777778,0.004708946066522429,0.19079074123692197,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,50,0.0,1.0,0.2881453215164014,0.23268888101901364,0.30547988530972164,0.7777777777777778,0.005200606855924716,0.15220012919766537,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,51,0.0,0.0,0.25734748222878856,0.17733664918033448,0.27631835160714124,0.4583333333333333,0.004687165545422292,0.12198450568577751,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,52,0.0,0.0,0.24968850188137628,0.24987195731781373,0.4497161158991976,0.6388888888888888,0.005955018722770355,0.1489487190453168,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,53,0.0,1.0,0.23082111623801405,0.23416589463996212,0.33818789411356764,0.7638888888888888,0.0045178823742168745,0.1337028876199964,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,54,0.0,1.0,0.2756420996928957,0.280128014074955,0.46123395364624786,0.8194444444444444,0.0041562793045772164,0.2002477130243534,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,55,1.0,0.0,0.05379077229029823,0.12440074674043808,0.20739817379689676,0.19444444444444445,0.005372671561413491,0.051560280014702066,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,56,0.0,1.0,0.26757926111066854,0.1807192608081746,0.2956979033648069,0.4444444444444444,0.003435881588182474,0.1242617917860575,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,57,1.0,0.0,0.07496208740007834,0.143310598930283,0.24916557274313703,0.25,0.005023457817596733,0.07314225982141233,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,58,0.0,1.0,0.19260949918156708,0.25759593888823923,0.410517125590198,0.6111111111111112,0.004360288236538592,0.13454962451774347,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,59,0.0,0.0,0.18324364184410533,0.1704488781552683,0.28648915520991625,0.4583333333333333,0.004822729474360972,0.09185638770711696,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,60,0.0,0.0,0.1994599295287537,0.17401875641142034,0.2724632393002727,0.4305555555555556,0.0028084574954238763,0.11323079973681296,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,61,1.0,0.0,0.12665381301408657,0.372707895850442,0.7509741943842565,0.9305555555555556,0.006838415709451756,0.1321848569071967,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,62,0.0,0.0,0.17238188087229353,0.17628520529704222,0.2510804610245665,0.4444444444444444,0.004262376323558033,0.10220694095976975,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,63,0.0,1.0,0.31988040796997286,0.35499802265117786,0.630953531460815,0.875,0.004638689902715277,0.18678277247871689,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,64,0.0,1.0,0.36241315467825946,0.22460972806198948,0.3734760790197127,0.5972222222222222,0.005611025197786789,0.18632297412364338,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,65,0.0,0.0,0.29030060056103485,0.27539853890654287,0.36528863575523984,0.9305555555555556,0.004540997531364475,0.18817779878047897,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,66,0.0,1.0,0.3909881403212649,0.3271522417287425,0.5308531160186716,0.75,0.003835783399368878,0.24252904056254904,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,67,0.0,0.0,0.1872651425997653,0.18360652166009844,0.25567780538516427,0.6805555555555556,0.0035767024114315444,0.11224657738150534,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,68,0.0,0.0,0.18042551221601366,0.19219074140494946,0.26620566108382626,0.5833333333333334,0.0043575971512475,0.10516922026671008,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,69,1.0,0.0,0.09014882777074278,0.1724583492957097,0.27001646134748175,0.2777777777777778,0.004069621119097004,0.09408794598492043,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,70,1.0,0.0,0.13519399296422818,0.19273442444974545,0.33746190368763573,0.4305555555555556,0.003706373943079869,0.08178540355666865,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,71,0.0,0.0,0.18682680070084656,0.24298563503661452,0.36204886978593054,0.6805555555555556,0.0044847813902135795,0.12700430608269986,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,72,0.0,1.0,0.35479590414433376,0.26926251435597326,0.41510829852634284,0.7638888888888888,0.004128908225129588,0.2227206553080466,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,73,1.0,0.0,0.09124464119283286,0.16544381408098446,0.27074246444769795,0.3611111111111111,0.004440558329165516,0.0768075557810513,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,74,0.0,1.0,0.4851051563950318,0.3115282162601542,0.5475615263617267,0.7222222222222222,0.0028062562563667516,0.299570399145718,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,75,1.0,0.0,0.041886067905364484,0.12186210950551891,0.21793663169742486,0.06944444444444445,0.005183235484591352,0.07111808193428858,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,76,0.0,1.0,0.51381987344037,0.32046057709923736,0.5464678961094623,0.7916666666666666,0.0034609809662914156,0.2920312875053559,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,77,1.0,0.0,0.10349095086895117,0.14164245971126171,0.26375141939089863,0.2361111111111111,0.004384471129091789,0.07883169733911857,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,78,0.0,0.0,0.2650552065833111,0.1872927224592854,0.2788122658273887,0.5277777777777778,0.003683139081111066,0.12368665105139143,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,79,1.0,0.0,0.11394110018464727,0.173295225901268,0.2531578149192787,0.3888888888888889,0.004385025368500443,0.07980517358456882,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,80,0.0,1.0,0.31131075483993415,0.2370087196489808,0.3359352690999798,0.5972222222222222,0.0052451127905059946,0.16190858394860674,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,81,0.0,0.0,0.23334239746350505,0.20552552412888983,0.28853919490215163,0.5972222222222222,0.005791441039504004,0.13873955329264334,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,82,0.0,1.0,0.347829556446522,0.26838701348883065,0.3729477943330167,0.7916666666666666,0.004080808382064152,0.21635068712573885,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,83,1.0,0.0,0.09417998262012765,0.16090618974664678,0.2692880481154917,0.3888888888888889,0.0056221012816269995,0.06376879171013934,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,84,0.0,0.0,0.2940621786228326,0.2112473103426557,0.31078066992507813,0.625,0.005872320405893087,0.1570056855675004,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,85,1.0,0.0,0.13910460120743356,0.2690198040284659,0.43553988515956765,0.7777777777777778,0.005034203824274612,0.13275959606358578,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,86,0.0,0.0,0.21383537060044525,0.2523440444315039,0.4037472635498428,0.7222222222222222,0.004337850784393138,0.1279091195938869,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,87,0.0,1.0,0.2564592762128027,0.20576141350640403,0.30248834749123327,0.5694444444444444,0.003920095489639407,0.1328233285330777,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,88,0.0,1.0,0.3210898581168508,0.23405338616583068,0.38032468526311286,0.6666666666666666,0.0043007345085842134,0.16515025574522024,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,89,0.0,1.0,0.5944838260224636,0.3514109446700826,0.6010477339219283,0.9166666666666666,0.004965173092354447,0.3443673213153196,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,90,0.0,0.0,0.16676405272389944,0.26800460726858644,0.5450144370633867,0.6527777777777778,0.005000908366009972,0.1810344239075593,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,91,1.0,0.0,0.12692598220488407,0.18564229202389154,0.2647993016571204,0.5416666666666666,0.004539317241140698,0.09517369550915514,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,92,0.0,0.0,0.19980487375403844,0.24696659172088492,0.324848592961616,0.7638888888888888,0.005527342819899737,0.14181861034112922,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,93,0.0,1.0,0.3174177529432306,0.253414207460052,0.35924260678957165,0.8055555555555556,0.004103890200305038,0.17158715607485708,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,94,0.0,1.0,0.5946846424979555,0.3955598528338753,0.6523106841126706,0.875,0.005718548597403224,0.3107457291858047,18.0
H4_hist4_balanced_linear,4,4,balanced,linear,95,0.0,0.0,0.1652644643877007,0.24833366935885448,0.41869370599527467,0.5833333333333334,0.004213603941515892,0.08739505815465519,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,0,0.0,1.0,0.10233198832214715,0.2403580555687916,0.41869137297399595,0.5555555555555556,0.004764396840000005,0.09555726087049063,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,1,0.0,1.0,0.0716873349341137,0.23062062260311816,0.41189568022127204,0.2777777777777778,0.005440352847492347,0.11083682409949754,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,2,1.0,0.0,0.07705091069248005,0.20113133958164386,0.3574580234370812,0.5694444444444444,0.005119081228825135,0.03242002388890685,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,3,1.0,0.0,0.041219270805574935,0.13726296070830069,0.27672279613445344,0.25,0.004576791075308778,0.03012896687612258,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,4,1.0,0.0,0.1176608222657605,0.1845833071465498,0.36572594114385737,0.2916666666666667,0.0051356821623305335,0.056362338797756414,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,5,1.0,0.0,0.07131048628608719,0.07164354450225892,0.1431677434172639,0.0,0.004530489055240084,0.00846766165321697,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,6,0.0,0.0,0.16998748725541893,0.22507815979449436,0.43972382082197264,0.375,0.0048754630625242115,0.0706996816370699,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,7,1.0,0.0,0.07106641618317151,0.14077254474924447,0.20923685421641025,0.3194444444444444,0.0057894047987004866,0.03340925510933493,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,8,1.0,0.0,0.06465602401483551,0.12495169151568558,0.23793858713968188,0.20833333333333334,0.004160174555182491,0.019486909285319362,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,9,1.0,0.0,0.10158911729254949,0.2068237328886664,0.31595445339347883,0.5555555555555556,0.003877833660830451,0.06321009160824026,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,10,1.0,0.0,0.06569740487363616,0.2156278228516565,0.39878421019299126,0.4444444444444444,0.004540453618786196,0.035405949052073796,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,11,1.0,0.0,0.0485695346896439,0.11260490641234107,0.17859925445339936,0.0,0.0054890844215431615,0.02363761682578149,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,12,1.0,0.0,0.09144380318050951,0.18169013954575255,0.2859654835964903,0.375,0.004565610167786622,0.046496535359260016,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,13,1.0,0.0,0.095155712620225,0.1497927059758253,0.2492115999903792,0.2222222222222222,0.006806690057494919,0.03557999669372074,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,14,1.0,0.0,0.065013411962012,0.1402692669817102,0.2150424932051586,0.3194444444444444,0.004749063444221975,0.03243669144704153,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,15,1.0,0.0,0.04167820104809844,0.13463176754300485,0.22872375990625485,0.2777777777777778,0.0046944034917644735,0.029043064903495414,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,16,1.0,0.0,0.11410542952468775,0.23921724271355246,0.3987073157866228,0.5694444444444444,0.00419095719742636,0.09834512440075992,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,17,1.0,0.0,0.06553569918177544,0.12540219926933985,0.18283702313002087,0.05555555555555555,0.005353536388078573,0.029763081430855414,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,18,1.0,0.0,0.023605248760528663,0.07683088754706391,0.1266057279563651,0.0,0.004493285720137235,0.007902582831108892,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,19,1.0,0.0,0.03874973771694066,0.22167078012619584,0.4208007804791272,0.3333333333333333,0.004689012549649626,0.03669440984367779,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,20,0.0,0.0,0.19509280974896412,0.25777309204894283,0.5060533356829314,0.375,0.005543424782217659,0.11170811358678773,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,21,0.0,1.0,0.03850995982158996,0.15694535064674894,0.25076607561899494,0.4166666666666667,0.004534931093126883,0.043873103821829594,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,22,1.0,0.0,0.020611921359269605,0.16287534658677313,0.2751668397480781,0.25,0.005274970701471489,0.042086397796873745,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,23,1.0,0.0,0.020477166397751753,0.13194173673688658,0.25728670460581937,0.18055555555555555,0.003949155861595414,0.03167889625054775,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,24,1.0,0.0,0.08449414121653563,0.17180420168890595,0.33971393586885773,0.2916666666666667,0.0040488668363185135,0.04568012139219624,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,25,1.0,0.0,0.12945854298564083,0.20099030083019762,0.32951751455721195,0.5694444444444444,0.004189415024692272,0.05990101286632202,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,26,1.0,0.0,0.05123751437860731,0.0910302435922097,0.13823437799437027,0.0,0.004220147969417488,0.012853850523649537,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,27,1.0,0.0,0.026033769831400357,0.10652850657685825,0.1795181892267073,0.0,0.004400756295074853,0.0186076397925334,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,28,1.0,0.0,0.12529418715738352,0.18683694335053538,0.3398949705625338,0.3055555555555556,0.005249862911507218,0.056739637889381044,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,29,1.0,0.0,0.0845521752494326,0.25662779462876206,0.4078498132771999,0.5833333333333334,0.005686324267390237,0.11737195494597981,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,30,1.0,0.0,0.02455466741816641,0.12470286556250006,0.20721580994211986,0.19444444444444445,0.0046710555249942776,0.030302367024168903,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,31,1.0,0.0,0.020764253875292127,0.1580017070324879,0.29356291464659656,0.2638888888888889,0.005242524816024742,0.0396409764726628,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,32,1.0,0.0,0.0302546586355275,0.13869044700037067,0.20494716250377693,0.1388888888888889,0.005573246148909219,0.019878375529411404,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,33,1.0,0.0,0.08654833924980715,0.16051475543244725,0.30687155449383496,0.25,0.005566837343234908,0.04607030978046357,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,34,1.0,0.0,0.025981661574839818,0.10354639715521499,0.16443927901119307,0.0,0.004777085602124484,0.015781966042928617,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,35,0.0,0.0,0.17434533339941125,0.3181402387571849,0.4808505874735695,0.6666666666666666,0.00484919191633876,0.15183709215191243,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,36,0.0,0.0,0.2280747722724581,0.2575517534916757,0.41822175729972866,0.7083333333333334,0.004631260461910415,0.04811438532852831,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,37,1.0,0.0,0.10747736495571691,0.22176952059547167,0.3390700941823565,0.5972222222222222,0.005111237472714706,0.04055503901166932,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,38,1.0,0.0,0.010145185155637048,0.22618682860284434,0.39974928388283937,0.5833333333333334,0.004074357569768957,0.06279447708871103,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,39,1.0,0.0,0.05927088201828931,0.11928545308477365,0.15773565844989154,0.0,0.004441975117847738,0.022008460958445,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,40,1.0,0.0,0.13195767818457962,0.17524275877467738,0.31563251019448185,0.3055555555555556,0.005082806210013316,0.04627548785137456,18.0
H4_hist4_balanced_quadratic,4,4,balanced,quadratic,41,1.0,0.0,0.0357086098315165,0.072651658267006,0.11221047546673324,0.0,0.004292498782457406,0.007732576868170994,18.0
