condition,severity,trial,method,success,tracking_rmse,tail_rmse,final_error,inference_calls,mean_horizon,horizon_std,p10_horizon,p90_horizon,selected_action_error,compute_normalized
disturbance,1.0,95,oracle_stop,1,0.14499139796545019,0.1748153544118987,0.18731535662393733,39,4.3076923076923075,3.4578327743066226,1.0,9.600000000000009,0.5237539335257826,0.23214285714285715
disturbance,1.0,96,fixed_3,1,0.1449879499531124,0.21979982414893506,0.19511450664281577,56,3.0,0.0,3.0,3.0,0.3454110571521807,0.3333333333333333
disturbance,1.0,96,fixed_6,1,0.1982944205392404,0.2956227972381251,0.28162091002597234,28,6.0,0.0,6.0,6.0,0.516976582932019,0.16666666666666666
disturbance,1.0,96,fixed_12,0,0.39271255762627433,0.5714080171298264,0.3968607831715747,14,12.0,0.0,12.0,12.0,1.6275330624359274,0.08333333333333333
disturbance,1.0,96,fixed_24,0,0.8456423283426249,1.1760386261938918,1.4933886317395055,7,24.0,0.0,24.0,24.0,0.6791164761104885,0.041666666666666664
disturbance,1.0,96,state_error,0,0.5707171028381027,0.672073026466505,0.34975924518796364,14,12.0,5.398412465054624,6.3,19.400000000000002,1.1425255805294208,0.08333333333333333
disturbance,1.0,96,ensemble_uncertainty,0,0.8175468014616147,1.1121819694305992,0.2362383144233471,9,18.666666666666668,5.517648452415616,10.8,24.0,1.2095850253046145,0.05357142857142857
disturbance,1.0,96,attention_entropy,1,0.3621593909054858,0.4719942159596764,0.40529628873832274,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.188944265938926,0.07738095238095238
disturbance,1.0,96,shuffled_attention,0,0.9064469652979704,1.397825916419263,0.45977836846663583,8,21.0,5.220153254455275,12.4,24.0,0.8038842430558732,0.047619047619047616
disturbance,1.0,96,oracle_stop,1,0.14802767233889977,0.19236357338050822,0.1967407595647813,40,4.2,3.318132004607412,1.0,9.200000000000003,0.516001031269868,0.23809523809523808
disturbance,1.0,97,fixed_3,1,0.1392791534697687,0.21295768596821654,0.18899341122734858,56,3.0,0.0,3.0,3.0,0.3465400802118837,0.3333333333333333
disturbance,1.0,97,fixed_6,1,0.18298472955611925,0.2798574956722197,0.27278339730308976,28,6.0,0.0,6.0,6.0,0.5038602423469964,0.16666666666666666
disturbance,1.0,97,fixed_12,1,0.3225796318838868,0.4389338976616534,0.37214140622738145,14,12.0,0.0,12.0,12.0,1.5969976700220485,0.08333333333333333
disturbance,1.0,97,fixed_24,0,0.9588854435163799,1.0375374033726075,1.3412592499718983,7,24.0,0.0,24.0,24.0,0.5443743696813098,0.041666666666666664
disturbance,1.0,97,state_error,0,0.6852473733447909,1.1147435286803886,0.44038416846817563,13,12.923076923076923,5.980243607869788,6.2,21.8,0.8991994988245975,0.07738095238095238
disturbance,1.0,97,ensemble_uncertainty,0,0.8633262655010207,0.6833975253132999,0.5914722000790663,8,21.0,3.905124837953327,15.7,24.0,0.7493397495646373,0.047619047619047616
disturbance,1.0,97,attention_entropy,1,0.3582424670182845,0.4732683600361692,0.35237224913213416,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.174695190228915,0.07738095238095238
disturbance,1.0,97,shuffled_attention,0,0.933181679455043,0.9519808292121369,0.2553685123318014,9,18.666666666666668,7.644896627453143,8.2,24.0,0.7332412157467745,0.05357142857142857
disturbance,1.0,97,oracle_stop,1,0.1365162961395765,0.174714222229364,0.19986511114362815,38,4.421052631578948,3.3453154909622533,1.0,9.900000000000013,0.5162331994511702,0.2261904761904762
disturbance,1.0,98,fixed_3,1,0.1532095437126641,0.2024079726510557,0.18859675723655525,56,3.0,0.0,3.0,3.0,0.34751680217504266,0.3333333333333333
disturbance,1.0,98,fixed_6,1,0.20245553385824142,0.277634415143959,0.21870657419781514,28,6.0,0.0,6.0,6.0,0.5101166995565347,0.16666666666666666
disturbance,1.0,98,fixed_12,0,0.36580983162246544,0.5284254213371774,0.41134630128611865,14,12.0,0.0,12.0,12.0,1.3926361162089933,0.08333333333333333
disturbance,1.0,98,fixed_24,0,1.0537818911583323,1.5713884298491905,0.7917027930221329,7,24.0,0.0,24.0,24.0,0.9492942024288004,0.041666666666666664
disturbance,1.0,98,state_error,0,0.6627293283779035,0.8880438205116724,1.4102941063706889,13,12.923076923076923,6.719220862129987,6.2,23.0,0.9118005069077113,0.07738095238095238
disturbance,1.0,98,ensemble_uncertainty,0,0.9185568782126267,1.2441105432395754,0.39263660527232347,9,18.666666666666668,7.102425250887506,11.600000000000001,24.0,1.0716271733848766,0.05357142857142857
disturbance,1.0,98,attention_entropy,1,0.36689451345534496,0.4651508829693501,0.3458550579805989,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.167486043277874,0.07738095238095238
disturbance,1.0,98,shuffled_attention,0,0.7808300598797846,0.8728231933358036,0.6817600646360321,9,18.666666666666668,6.599663291074443,11.8,24.0,1.0841689938097883,0.05357142857142857
disturbance,1.0,98,oracle_stop,1,0.14964596975854136,0.16748437769322674,0.1752950307107938,39,4.3076923076923075,3.367673214503512,1.0,10.0,0.6384474336447394,0.23214285714285715
disturbance,1.0,99,fixed_3,1,0.14527756846402537,0.21588466612132295,0.2163250871755476,56,3.0,0.0,3.0,3.0,0.35858588502216043,0.3333333333333333
disturbance,1.0,99,fixed_6,1,0.19889962756872315,0.2928574906413852,0.2776779066171978,28,6.0,0.0,6.0,6.0,0.5173162705948533,0.16666666666666666
disturbance,1.0,99,fixed_12,0,0.42536769739695846,0.5977650253875918,0.3647844355415408,14,12.0,0.0,12.0,12.0,1.6717780829776119,0.08333333333333333
disturbance,1.0,99,fixed_24,0,1.0560946506571207,1.5716415702994107,1.59860550794599,7,24.0,0.0,24.0,24.0,0.8841520453237378,0.041666666666666664
disturbance,1.0,99,state_error,1,0.5940945271995942,0.47931540881139467,0.5040939476179918,14,12.0,5.9281411203561225,6.3,22.500000000000007,1.463772285404023,0.08333333333333333
disturbance,1.0,99,ensemble_uncertainty,0,0.8336647656159242,0.9994352562738799,0.3395110919884413,9,18.666666666666668,6.164414002968976,12.0,24.0,1.3371532686480385,0.05357142857142857
disturbance,1.0,99,attention_entropy,1,0.39571594530048215,0.45250740987397264,0.42023040348154345,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.27127408430989,0.07738095238095238
disturbance,1.0,99,shuffled_attention,0,0.86723844195311,1.214085733907678,0.40064600020168584,9,18.666666666666668,6.182412330330468,11.2,24.0,1.2546695425425813,0.05357142857142857
disturbance,1.0,99,oracle_stop,1,0.13827425834051618,0.18177107391612138,0.1780049214771892,39,4.3076923076923075,3.2435644065089253,1.0,8.600000000000009,0.5203121325785397,0.23214285714285715
disturbance,1.0,100,fixed_3,1,0.16701253420803885,0.2176969073542761,0.18939437321016958,56,3.0,0.0,3.0,3.0,0.3558213119837821,0.3333333333333333
disturbance,1.0,100,fixed_6,1,0.22193588627161764,0.29958706082486075,0.2694511083264867,28,6.0,0.0,6.0,6.0,0.5412890668620088,0.16666666666666666
disturbance,1.0,100,fixed_12,0,0.37213690454396847,0.4946072997431813,0.4222310987721284,14,12.0,0.0,12.0,12.0,1.5480714730423837,0.08333333333333333
disturbance,1.0,100,fixed_24,0,1.0244735860219656,0.9663592471020718,1.4173776135614047,7,24.0,0.0,24.0,24.0,0.7455389578314434,0.041666666666666664
disturbance,1.0,100,state_error,0,0.7612652715473535,0.5227884682673098,0.5282457419534576,15,11.2,6.316116950574406,6.0,20.799999999999997,1.0366998134209184,0.08928571428571429
disturbance,1.0,100,ensemble_uncertainty,0,1.0211888260607245,0.9541131534103774,1.1461863176170128,8,21.0,5.766281297335398,14.0,24.0,0.6584389851245264,0.047619047619047616
disturbance,1.0,100,attention_entropy,0,0.42512283322170547,0.5063993668102731,0.3458686474579637,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.277583063709589,0.07738095238095238
disturbance,1.0,100,shuffled_attention,0,1.0244735860219656,0.9663592471020718,1.4173776135614047,7,24.0,0.0,24.0,24.0,0.7455389578314434,0.041666666666666664
disturbance,1.0,100,oracle_stop,1,0.16518761186344805,0.18964050048485123,0.20845064005892133,39,4.3076923076923075,3.4800077081689325,1.0,9.600000000000009,0.5621230848620717,0.23214285714285715
disturbance,1.0,101,fixed_3,1,0.15062597842118788,0.2069983447696855,0.19121952052973137,56,3.0,0.0,3.0,3.0,0.3687294303538889,0.3333333333333333
disturbance,1.0,101,fixed_6,1,0.20596223937787325,0.2900603111115832,0.2742293572711431,28,6.0,0.0,6.0,6.0,0.5266141616465126,0.16666666666666666
disturbance,1.0,101,fixed_12,0,0.3638474306903921,0.5639380413327371,0.40306287070486296,14,12.0,0.0,12.0,12.0,1.5795867962519117,0.08333333333333333
disturbance,1.0,101,fixed_24,0,1.0546616991957525,1.582593806470274,1.3896935845062524,7,24.0,0.0,24.0,24.0,0.9662684460541479,0.041666666666666664
disturbance,1.0,101,state_error,0,0.548251101326164,0.670484339546008,0.29100972135497916,14,12.0,5.2508502712826015,6.3,19.1,1.1928029430440492,0.08333333333333333
disturbance,1.0,101,ensemble_uncertainty,0,0.8108399722504276,0.952200033602788,0.3451351179050407,9,18.666666666666668,6.324555320336759,11.6,24.0,1.343374207592216,0.05357142857142857
disturbance,1.0,101,attention_entropy,0,0.3750593429769884,0.4930812809354104,0.3157619685560355,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.146812888618597,0.07738095238095238
disturbance,1.0,101,shuffled_attention,0,0.6248194499515514,0.7761047800787613,0.8474019049172734,9,18.666666666666668,6.716480559869962,10.6,24.0,1.1878114660962853,0.05357142857142857
disturbance,1.0,101,oracle_stop,1,0.1532511118256801,0.18079226297772877,0.20515129202125942,41,4.097560975609756,3.2744754042611532,1.0,10.0,0.5472438080674389,0.24404761904761904
disturbance,1.0,102,fixed_3,1,0.15562303744798506,0.22184106093701864,0.20391552400699484,56,3.0,0.0,3.0,3.0,0.3480429108695576,0.3333333333333333
disturbance,1.0,102,fixed_6,1,0.21687305749488323,0.31029101426441735,0.2810711823166024,28,6.0,0.0,6.0,6.0,0.5040953063498289,0.16666666666666666
disturbance,1.0,102,fixed_12,0,0.4117629174128643,0.570635114577163,0.3885541697781972,14,12.0,0.0,12.0,12.0,1.7409519099254425,0.08333333333333333
disturbance,1.0,102,fixed_24,0,1.025166728219638,1.4053119802192975,1.3847512206914818,7,24.0,0.0,24.0,24.0,0.7873372360599269,0.041666666666666664
disturbance,1.0,102,state_error,0,0.7349200149259859,0.8488586260241112,0.4336088125340537,15,11.2,5.946427498927402,6.0,20.799999999999997,0.9859248335409591,0.08928571428571429
disturbance,1.0,102,ensemble_uncertainty,0,0.9064387336859554,1.192394227944684,0.839519303352497,9,18.666666666666668,7.2571803523590805,11.4,24.0,0.8093433927136198,0.05357142857142857
disturbance,1.0,102,attention_entropy,0,0.4090513222517579,0.4984688284053744,0.3861404845608213,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.3160979836379956,0.07738095238095238
disturbance,1.0,102,shuffled_attention,0,0.9060862874607015,1.0816612920008941,1.103403997900407,8,21.0,6.264982043070834,14.8,24.0,0.720365510488036,0.047619047619047616
disturbance,1.0,102,oracle_stop,1,0.1658259823696625,0.21174654594651943,0.20056220060442748,39,4.3076923076923075,3.1309361764850587,1.0,8.000000000000014,0.5814317306818394,0.23214285714285715
disturbance,1.0,103,fixed_3,1,0.170481797908861,0.2089239233720937,0.2042568873530437,56,3.0,0.0,3.0,3.0,0.3581246582834707,0.3333333333333333
disturbance,1.0,103,fixed_6,1,0.22230925310497254,0.2869357677984182,0.252620612629244,28,6.0,0.0,6.0,6.0,0.522254724005075,0.16666666666666666
disturbance,1.0,103,fixed_12,0,0.41745580229735446,0.5755710576167943,0.4649278001943454,14,12.0,0.0,12.0,12.0,1.5486862028189343,0.08333333333333333
disturbance,1.0,103,fixed_24,0,1.016263290564984,1.4915647528967455,1.0911675877251779,7,24.0,0.0,24.0,24.0,0.6735116183085675,0.041666666666666664
disturbance,1.0,103,state_error,0,0.6113727358385035,0.32547871960804825,0.679731114911155,14,12.0,5.490251100164468,7.0,21.0,0.9552909062730885,0.08333333333333333
disturbance,1.0,103,ensemble_uncertainty,0,0.8515877805752466,1.0715422367068872,0.08689777121393992,8,21.0,4.092676385936225,15.8,24.0,0.756787517893306,0.047619047619047616
disturbance,1.0,103,attention_entropy,1,0.3930773569074362,0.45858177031967495,0.3804204960143823,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.157761609895799,0.07738095238095238
disturbance,1.0,103,shuffled_attention,0,0.773772684657247,0.8814376108656558,0.8730662408331704,9,18.666666666666668,7.2264944628929335,7.4,24.0,0.8900156375823557,0.05357142857142857
disturbance,1.0,103,oracle_stop,1,0.17365128498174684,0.17985240190656748,0.19992326861517198,38,4.421052631578948,3.4915806927625237,1.0,9.900000000000013,0.5112270509042202,0.2261904761904762
disturbance,1.0,104,fixed_3,1,0.16420221688955194,0.203649812576459,0.19638087175917063,56,3.0,0.0,3.0,3.0,0.3525527008575025,0.3333333333333333
disturbance,1.0,104,fixed_6,1,0.22321579313259943,0.2998083385417553,0.25402137686021115,28,6.0,0.0,6.0,6.0,0.5301972133506783,0.16666666666666666
disturbance,1.0,104,fixed_12,0,0.4076074983429995,0.5099641222521009,0.3824686948826147,14,12.0,0.0,12.0,12.0,1.4995785337447607,0.08333333333333333
disturbance,1.0,104,fixed_24,0,1.07837387576935,1.2373195196902549,1.2781593074049067,7,24.0,0.0,24.0,24.0,0.7132031992596287,0.041666666666666664
disturbance,1.0,104,state_error,0,0.6437547303779321,0.3542012926010232,0.5225826668884317,15,11.2,6.134057928212504,6.4,22.0,0.9237578187558042,0.08928571428571429
disturbance,1.0,104,ensemble_uncertainty,0,1.004550724779283,1.3323878228040642,0.29926186307293096,8,21.0,3.640054944640259,17.2,24.0,0.7378527033504054,0.047619047619047616
disturbance,1.0,104,attention_entropy,1,0.402911260732136,0.42858087637903824,0.3069373886916183,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2690039072278445,0.07738095238095238
disturbance,1.0,104,shuffled_attention,0,0.9921306948678431,1.2363326624606257,0.7166034542554313,9,18.666666666666668,7.630348761506398,5.0,24.0,0.664683329902672,0.05357142857142857
disturbance,1.0,104,oracle_stop,1,0.162275998547512,0.17785620872329053,0.19657601691983853,38,4.421052631578948,3.430755471101529,1.0,9.0,0.6211492738435682,0.2261904761904762
disturbance,1.0,105,fixed_3,1,0.15595549197921252,0.22536322773908476,0.19347167919197206,56,3.0,0.0,3.0,3.0,0.350741452783303,0.3333333333333333
disturbance,1.0,105,fixed_6,1,0.21141356794354477,0.31038736745375806,0.27893993962442887,28,6.0,0.0,6.0,6.0,0.5167162216695691,0.16666666666666666
disturbance,1.0,105,fixed_12,0,0.39190528660423846,0.5149769178172224,0.45055041840568444,14,12.0,0.0,12.0,12.0,1.7525427146345163,0.08333333333333333
disturbance,1.0,105,fixed_24,0,0.9364360676824053,1.194043779644273,1.2851427055702183,7,24.0,0.0,24.0,24.0,0.7093870679630282,0.041666666666666664
disturbance,1.0,105,state_error,0,0.6795132363599377,1.0567874427561088,0.3185950397523199,14,12.0,6.244997998398398,6.0,21.500000000000007,0.945051429606026,0.08333333333333333
disturbance,1.0,105,ensemble_uncertainty,0,1.0082622308451534,1.4819671507385963,0.6947410616594302,8,21.0,5.894913061275798,15.100000000000001,24.0,0.5936625366915063,0.047619047619047616
disturbance,1.0,105,attention_entropy,1,0.39646056999626467,0.4771145648032932,0.38044362720887387,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.237944633111091,0.07738095238095238
disturbance,1.0,105,shuffled_attention,0,0.9892339362102088,1.3519652382251246,0.36248209679785187,9,18.666666666666668,7.287737036358482,10.0,24.0,0.6629580968318038,0.05357142857142857
disturbance,1.0,105,oracle_stop,1,0.14536522882425365,0.18540635496791621,0.1957283124268749,40,4.2,3.2572994949804666,1.0,7.500000000000007,0.536893197735764,0.23809523809523808
disturbance,1.0,106,fixed_3,1,0.15353306451987211,0.1983820696061581,0.18192132390669116,56,3.0,0.0,3.0,3.0,0.3381650795713083,0.3333333333333333
disturbance,1.0,106,fixed_6,1,0.2114883355875797,0.2812706738786964,0.2739461872716139,28,6.0,0.0,6.0,6.0,0.5399735898426903,0.16666666666666666
disturbance,1.0,106,fixed_12,0,0.3859386255131202,0.5086677854951356,0.391858488979393,14,12.0,0.0,12.0,12.0,1.6827913769080796,0.08333333333333333
disturbance,1.0,106,fixed_24,0,0.8164618800105481,1.0589805824755922,1.4620537298610459,7,24.0,0.0,24.0,24.0,0.7030549390786905,0.041666666666666664
disturbance,1.0,106,state_error,0,0.6103536073863983,0.7886982281680656,0.5482776679784628,13,12.923076923076923,6.094910089089325,7.0,23.400000000000002,1.018654776371314,0.07738095238095238
disturbance,1.0,106,ensemble_uncertainty,0,0.7671841465856246,1.1071098864638786,0.6998037635316151,9,18.666666666666668,5.5377492419453835,13.4,24.0,0.8879281365209019,0.05357142857142857
disturbance,1.0,106,attention_entropy,1,0.35747904720466844,0.44378546506332084,0.4519740820955566,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.219455065709321,0.07738095238095238
disturbance,1.0,106,shuffled_attention,0,0.8324496627596791,1.1032578796933978,0.8946289649589959,9,18.666666666666668,6.0553007081949835,8.8,24.0,0.9848492691946427,0.05357142857142857
disturbance,1.0,106,oracle_stop,1,0.16177188177128884,0.19313157450353052,0.18517411509572418,40,4.2,3.234192325759246,1.0,8.400000000000006,0.5176562397021005,0.23809523809523808
disturbance,1.0,107,fixed_3,1,0.1675800144481859,0.21035417480119759,0.20777419752188456,56,3.0,0.0,3.0,3.0,0.3440319610447489,0.3333333333333333
disturbance,1.0,107,fixed_6,1,0.2283762871397375,0.30205490479275476,0.2705088254556002,28,6.0,0.0,6.0,6.0,0.54193265742164,0.16666666666666666
disturbance,1.0,107,fixed_12,0,0.4041974700720563,0.551398045675256,0.42968644179616633,14,12.0,0.0,12.0,12.0,1.5686315152578,0.08333333333333333
disturbance,1.0,107,fixed_24,0,1.1008313441041995,1.6702847175672655,1.2771634750090546,7,24.0,0.0,24.0,24.0,0.9339891693894771,0.041666666666666664
disturbance,1.0,107,state_error,1,0.6575472492976673,0.470390945858548,0.03125624925237475,15,11.2,5.101633725255731,6.4,20.6,0.9415445570094931,0.08928571428571429
disturbance,1.0,107,ensemble_uncertainty,0,0.9469451001342802,1.298812861235206,0.21119364962818754,8,21.0,4.092676385936225,14.7,24.0,0.975693239007679,0.047619047619047616
disturbance,1.0,107,attention_entropy,1,0.3967091519292051,0.46897279724489027,0.3318317566678404,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.198582484203163,0.07738095238095238
disturbance,1.0,107,shuffled_attention,0,0.7862399997719633,0.843832891937624,0.8551809768778141,8,21.0,5.809475019311125,16.5,24.0,0.9012665856465814,0.047619047619047616
disturbance,1.0,107,oracle_stop,1,0.17524699897757864,0.195090994050115,0.18205226539373257,39,4.3076923076923075,3.4055297878736392,1.0,9.600000000000009,0.545221066051514,0.23214285714285715
disturbance,1.0,108,fixed_3,1,0.16375925904547678,0.23033019268929422,0.21441866672972099,56,3.0,0.0,3.0,3.0,0.3672844171928489,0.3333333333333333
disturbance,1.0,108,fixed_6,1,0.21952319977819376,0.31499045144885796,0.2703893567331117,28,6.0,0.0,6.0,6.0,0.5434532758918335,0.16666666666666666
disturbance,1.0,108,fixed_12,0,0.4394181631027988,0.6309572166889209,0.3609770152708559,14,12.0,0.0,12.0,12.0,1.6971376132759128,0.08333333333333333
disturbance,1.0,108,fixed_24,0,1.068177722432334,1.5759963632266418,1.1150482285234071,7,24.0,0.0,24.0,24.0,0.8335730509822908,0.041666666666666664
disturbance,1.0,108,state_error,1,0.6523499608870574,0.3857549121748753,0.494022439280233,15,11.2,5.647418289212632,6.4,21.2,1.0376092138289446,0.08928571428571429
disturbance,1.0,108,ensemble_uncertainty,0,0.8864275143508861,1.1137279098348343,0.47914914106577966,8,21.0,4.5,14.1,24.0,0.9920133437123785,0.047619047619047616
disturbance,1.0,108,attention_entropy,1,0.40189506946247966,0.4783412014012198,0.3860615798937461,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1829003435174252,0.07738095238095238
disturbance,1.0,108,shuffled_attention,0,0.8416048078738964,0.9845288506075663,0.7590758536287663,9,18.666666666666668,7.2264944628929335,8.6,24.0,0.9047254125968386,0.05357142857142857
disturbance,1.0,108,oracle_stop,1,0.16224664088243154,0.20753275269457977,0.19735063537398198,39,4.3076923076923075,3.114513965076859,2.0,8.800000000000011,0.5384758355124133,0.23214285714285715
disturbance,1.0,109,fixed_3,1,0.13892705542268938,0.19791633773352532,0.20418875308738804,56,3.0,0.0,3.0,3.0,0.357081910115009,0.3333333333333333
disturbance,1.0,109,fixed_6,1,0.20021371651537276,0.28967184302745846,0.2322526957785133,28,6.0,0.0,6.0,6.0,0.5037587761705838,0.16666666666666666
disturbance,1.0,109,fixed_12,0,0.37638593703376294,0.5275157454546812,0.35452334189765705,14,12.0,0.0,12.0,12.0,1.6694645039080744,0.08333333333333333
disturbance,1.0,109,fixed_24,0,1.1771705795343934,1.4337063608937934,0.7700791824220174,7,24.0,0.0,24.0,24.0,0.8090136765669244,0.041666666666666664
disturbance,1.0,109,state_error,1,0.7106111156071966,0.36181083870874714,0.48180925711335815,15,11.2,6.046486583132389,6.0,20.4,1.1765855079403222,0.08928571428571429
disturbance,1.0,109,ensemble_uncertainty,0,1.0530248057668028,1.1637153374272842,0.5523996343680943,9,18.666666666666668,6.863753427324667,9.4,24.0,0.9952074063193402,0.05357142857142857
disturbance,1.0,109,attention_entropy,0,0.4140841113530394,0.48541114338392327,0.3148316011495058,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.4045916544738377,0.07738095238095238
disturbance,1.0,109,shuffled_attention,0,1.1630998660754657,1.4623145883578539,1.2694917370134926,8,21.0,5.408326913195984,13.200000000000001,24.0,0.9253562635373774,0.047619047619047616
disturbance,1.0,109,oracle_stop,1,0.13841541363929163,0.17135892933250865,0.16786003676949962,39,4.3076923076923075,3.4130507156174406,1.0,9.600000000000009,0.6373336687229975,0.23214285714285715
disturbance,1.0,110,fixed_3,1,0.15898416393060238,0.20901202787071818,0.17519581175788534,56,3.0,0.0,3.0,3.0,0.3401873865731747,0.3333333333333333
disturbance,1.0,110,fixed_6,1,0.21274206035989113,0.30041454208282486,0.276955524810768,28,6.0,0.0,6.0,6.0,0.5117080225309327,0.16666666666666666
disturbance,1.0,110,fixed_12,0,0.41847752229325297,0.6090577709823135,0.5305920516109904,14,12.0,0.0,12.0,12.0,1.6257844634640384,0.08333333333333333
disturbance,1.0,110,fixed_24,0,0.9677033215612568,0.8542395351245435,1.3566616626610009,7,24.0,0.0,24.0,24.0,0.6619640810021419,0.041666666666666664
disturbance,1.0,110,state_error,0,0.5119733067043893,0.7321469579502151,0.27666450648306085,14,12.0,4.7207747548166585,7.3,19.400000000000002,1.0679127846637566,0.08333333333333333
disturbance,1.0,110,ensemble_uncertainty,0,0.9405417181081714,1.2758822089296684,0.4575767894279252,9,18.666666666666668,7.133644853010899,10.0,24.0,0.7974828852620708,0.05357142857142857
disturbance,1.0,110,attention_entropy,1,0.39478827114479,0.4686173568928976,0.4596493876795765,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.232673320802077,0.07738095238095238
disturbance,1.0,110,shuffled_attention,0,0.8832345218569353,1.2126485633334414,1.1370352846803908,9,18.666666666666668,7.944250191875324,8.4,24.0,0.8624748696622105,0.05357142857142857
disturbance,1.0,110,oracle_stop,1,0.15660196609804714,0.19426445122836378,0.20347632529306714,39,4.3076923076923075,3.2593364603452186,1.0,8.000000000000014,0.5646882460751834,0.23214285714285715
disturbance,1.0,111,fixed_3,1,0.14171712934813202,0.20128739517850253,0.18641602762666112,56,3.0,0.0,3.0,3.0,0.3481023864728438,0.3333333333333333
disturbance,1.0,111,fixed_6,1,0.20758776160870246,0.30031074082667814,0.2572089206907896,28,6.0,0.0,6.0,6.0,0.5256623161235209,0.16666666666666666
disturbance,1.0,111,fixed_12,0,0.3415149726008375,0.48952837861095844,0.43614597159557283,14,12.0,0.0,12.0,12.0,1.5363635082972664,0.08333333333333333
disturbance,1.0,111,fixed_24,0,0.9574181434959133,1.410955097934122,1.20171276727536,7,24.0,0.0,24.0,24.0,0.8033200292219752,0.041666666666666664
disturbance,1.0,111,state_error,0,0.6502458979472919,0.47893549986758843,0.6089476814511783,14,12.0,5.385164807134504,6.6,19.700000000000003,1.2955178638179363,0.08333333333333333
disturbance,1.0,111,ensemble_uncertainty,0,0.7373767591736311,0.8279835327747459,0.5790950802990766,8,21.0,4.0,15.4,24.0,0.8994670932395639,0.047619047619047616
disturbance,1.0,111,attention_entropy,1,0.36739918047493264,0.47877509665828544,0.4500030727171306,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1846580566797913,0.07738095238095238
disturbance,1.0,111,shuffled_attention,0,0.9574181434959133,1.410955097934122,1.20171276727536,7,24.0,0.0,24.0,24.0,0.8033200292219752,0.041666666666666664
disturbance,1.0,111,oracle_stop,1,0.1491666230368065,0.1851996837740981,0.2007106032430472,38,4.421052631578948,3.551364296386808,1.0,9.900000000000013,0.5326542730117879,0.2261904761904762
disturbance,1.0,112,fixed_3,1,0.15069098213271653,0.22228966777878384,0.1859437884393084,56,3.0,0.0,3.0,3.0,0.3562885031433632,0.3333333333333333
disturbance,1.0,112,fixed_6,1,0.21083630500363815,0.31060300135642493,0.2834567572465203,28,6.0,0.0,6.0,6.0,0.5339946627424287,0.16666666666666666
disturbance,1.0,112,fixed_12,0,0.4308432199054921,0.6207654224303827,0.3678983718101161,14,12.0,0.0,12.0,12.0,1.6769893679952201,0.08333333333333333
disturbance,1.0,112,fixed_24,0,1.2075758016000728,1.7728531505004528,1.6044225486051324,7,24.0,0.0,24.0,24.0,0.8561671496623359,0.041666666666666664
disturbance,1.0,112,state_error,0,0.680633649583481,0.7005844581897687,0.694630209720456,14,12.0,6.546536707079771,6.0,22.400000000000002,1.0883144806865839,0.08333333333333333
disturbance,1.0,112,ensemble_uncertainty,0,0.9313773197146905,1.153499719834943,0.9163997757115137,8,21.0,4.0,15.4,24.0,0.8850105543811679,0.047619047619047616
disturbance,1.0,112,attention_entropy,0,0.3985005474038444,0.4829684107960757,0.4228224796707057,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.20745568980671,0.07738095238095238
disturbance,1.0,112,shuffled_attention,0,0.9286989769428639,1.1905413943364416,1.4289958413466788,9,18.666666666666668,7.644896627453143,8.2,24.0,0.9067341684955041,0.05357142857142857
disturbance,1.0,112,oracle_stop,1,0.14935598964735103,0.19751945117650857,0.1886478700617165,40,4.2,3.179622619116929,1.0,8.300000000000004,0.5372160896577757,0.23809523809523808
disturbance,1.0,113,fixed_3,1,0.1418422709594258,0.20400045096434447,0.20506929908251884,56,3.0,0.0,3.0,3.0,0.356551697651834,0.3333333333333333
disturbance,1.0,113,fixed_6,1,0.1973991128847463,0.2967938441951016,0.2871139400655233,28,6.0,0.0,6.0,6.0,0.5259409877490269,0.16666666666666666
disturbance,1.0,113,fixed_12,0,0.36860822626347395,0.5399635802358789,0.3662029427792639,14,12.0,0.0,12.0,12.0,1.670894368803307,0.08333333333333333
disturbance,1.0,113,fixed_24,0,0.9841903311196121,1.111461043332577,1.3386391124152976,7,24.0,0.0,24.0,24.0,0.7187077888131654,0.041666666666666664
disturbance,1.0,113,state_error,1,0.4461132353513495,0.43437592803249725,0.37016678625377264,14,12.0,5.503245795502349,7.0,21.200000000000006,1.3527000581342776,0.08333333333333333
disturbance,1.0,113,ensemble_uncertainty,0,0.9136813334020627,1.3715839230742175,0.6685154247746231,8,21.0,5.291502622129181,12.8,24.0,0.9783034425105146,0.047619047619047616
