method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
naive_async,18,1026,17.979999999999706,8.366015762975053,9.391648175422947,1.0256324124478942,800.0,6.7523985916646865,138.95212280833593,7.782716398140758,59.25881473343149,0.15980781984768133,nan,0.0,7.504569743318963,0.0077777777777777776
naive_async,19,1027,17.979999999999706,2.5665120176867458,9.391648175422947,11.958160193109693,800.0,8.013671424074698,143.3725384084493,7.97164285130756,60.22688782132767,0.16459490262143034,nan,0.0,10.119917706188543,0.005555555555555556
naive_async,20,1028,17.979999999999706,2.881507421193488,9.391648175422947,6.510140754229459,800.0,3.721216956348166,141.0799366151269,7.87946769704715,73.17619964457293,0.16095953957666756,nan,0.0,2.6875121684409473,0.013333333333333334
naive_async,21,1029,17.979999999999706,2.923504254088476,9.391648175422947,6.468143921334471,800.0,6.8758738929164345,139.22764391902743,7.8165463486795534,58.25678557472186,0.15887421683941966,nan,0.0,7.326326987159087,0.006666666666666667
naive_async,22,1030,17.979999999999706,0.5038747731062685,9.391648175422947,9.895522948529216,800.0,7.741821472249547,143.543377949567,7.979899919217451,60.52986827416923,0.16513231035000883,nan,0.0,9.471010279012141,0.0044444444444444444
naive_async,23,1031,17.979999999999706,2.906927548392905,9.391648175422947,6.484720627030042,800.0,6.991924482140461,138.28409138025617,7.80015433445983,59.214592299358365,0.16098360533912545,nan,0.0,7.42749593948312,0.006666666666666667
naive_async,24,1032,17.979999999999706,5.323801561578288,9.391648175422947,4.067846613844659,800.0,5.68448615126598,143.49483522622165,7.977497186570669,66.06304327613057,0.16387948084526657,nan,0.0,5.735409468550342,0.008888888888888889
naive_async,25,1033,17.979999999999706,7.039388964880123,9.391648175422947,2.3522592105428246,800.0,6.1825382641711215,140.53415018504083,7.849957936868769,61.673312078240365,0.16206602664937805,nan,0.0,6.651230292183424,0.0077777777777777776
naive_async,26,1034,17.979999999999706,7.768321556694556,9.391648175422947,17.159969732117503,800.0,4.7827504031138135,140.7556847953777,7.869820993478164,67.83393443734637,0.16096657176419446,nan,0.0,4.394712843487942,0.01
naive_async,27,1035,17.979999999999706,6.330614158688437,9.391648175422947,3.06103401673451,800.0,6.646846357167528,138.2437047369451,7.7963954027916476,59.756200021843014,0.15893193840764033,nan,0.0,7.513847981275149,0.008888888888888889
naive_async,28,1036,17.979999999999706,18.953156990488118,9.391648175422947,28.344805165911065,800.0,9.082799247398324,141.2916521164735,7.902582198603794,57.643339493823476,0.1605428313641438,nan,0.0,10.900119273187977,0.0022222222222222222
naive_async,29,1037,17.979999999999706,5.4634719663424836,9.391648175422947,3.928176209080464,800.0,7.016984096220303,143.84,7.995554320301307,66.66666666666667,0.16174493083369143,nan,0.0,8.288122624646457,0.005555555555555556
naive_async,30,1038,17.979999999999706,5.3819724413844625,9.391648175422947,4.009675734038485,800.0,5.674534644818042,139.26204538979047,7.822530833671157,60.69756483044779,0.16177255681479472,nan,0.0,5.806443608150455,0.006666666666666667
naive_async,31,1039,17.979999999999706,19.77376199814021,9.391648175422947,29.165410173563156,800.0,9.854013017086423,141.24435644112225,7.915893320761732,58.14846462287364,0.16384230508425987,nan,0.0,11.616182376537827,0.0033333333333333335
rtc_hard,0,1008,17.979999999999706,24.309084247438076,9.391648175422947,-14.917436072015128,800.0,13.3073137204257,143.84,7.995554320301307,54.97474167490214,0.1621786933426537,nan,0.0,14.703546771261989,0.0033333333333333335
rtc_hard,1,1009,17.979999999999706,42.995666261760874,9.391648175422947,-33.60401808633792,800.0,16.843236031745768,143.84,7.995554320301307,54.97474167490214,0.1644947923165852,nan,0.0,22.262437836091042,0.0022222222222222222
