scenario,delay,method,success,settle_time,within_tol_frac,tail_mean_abs_error,rms_jerk,final_error
moving_goal,6,synchronous,0.0,nan,0.025555555555555557,1.9780505791739824,109.20546782720156,1.0120434442993673
moving_goal,6,synchronous,0.0,nan,0.03888888888888889,1.9035381656548451,109.44994750779071,2.9263895964207016
moving_goal,6,synchronous,0.0,nan,0.035555555555555556,1.6062526488496867,112.17176038698646,3.111788764161714
moving_goal,6,synchronous,0.0,nan,0.03777777777777778,1.975476557925591,108.60236377585018,0.6276227024781367
moving_goal,6,synchronous,0.0,nan,0.03222222222222222,1.7080588145701714,112.83702076627175,3.3633627834513877
moving_goal,6,synchronous,0.0,nan,0.03222222222222222,1.6187297288624984,110.20111635577926,3.126243545791196
moving_goal,6,synchronous,1.0,3.4600000000000026,0.042222222222222223,1.681946856098659,110.22146639244565,0.30431451193689085
moving_goal,6,synchronous,1.0,10.559999999999864,0.052222222222222225,1.649736332687348,112.64001824336454,2.1913924023709797
moving_goal,6,synchronous,0.0,nan,0.03222222222222222,1.6617584898347713,108.24626679047164,1.2483447812905712
moving_goal,6,synchronous,0.0,nan,0.022222222222222223,1.7377793084161928,109.50763798193734,0.7300507861655259
moving_goal,6,synchronous,0.0,nan,0.03333333333333333,1.4855216477412618,109.34233667263175,0.27442983567178203
moving_goal,6,synchronous,0.0,nan,0.027777777777777776,1.8046737087076554,109.7769445958458,1.0365615563306552
moving_goal,6,naive_async,0.0,nan,0.011111111111111112,4.2946936818109736,65.46997184416625,5.85113104827078
moving_goal,6,naive_async,0.0,nan,0.012222222222222223,4.545852285312982,71.80219742846005,3.813811090581961
moving_goal,6,naive_async,0.0,nan,0.027777777777777776,1.7391379263349573,83.58199658446286,2.8998577005490596
moving_goal,6,naive_async,0.0,nan,0.011111111111111112,4.991603416641654,63.21165172365703,0.6711042271300105
moving_goal,6,naive_async,0.0,nan,0.006666666666666667,9.074563349192006,60.22107294187965,1.545207894367648
moving_goal,6,naive_async,0.0,nan,0.011111111111111112,5.2278297104402025,67.29425097939432,5.472281214629136
moving_goal,6,naive_async,0.0,nan,0.025555555555555557,1.779242950956364,82.77172034366724,2.232607266023585
moving_goal,6,naive_async,0.0,nan,0.005555555555555556,9.638756929892148,59.61917397447908,1.1606652467489482
moving_goal,6,naive_async,0.0,nan,0.021111111111111112,2.4401595038694186,73.5509905704685,4.687368716635383
moving_goal,6,naive_async,1.0,9.999999999999876,0.044444444444444446,1.5961258489448942,78.11826949599201,1.7171771248640688
moving_goal,6,naive_async,0.0,nan,0.017777777777777778,2.097605143793969,74.27837329164099,1.3973002627367954
moving_goal,6,naive_async,0.0,nan,0.027777777777777776,1.814931965035546,79.82454428695823,1.0896194676579736
moving_goal,6,naive_async,0.0,nan,0.017777777777777778,2.794747528377054,74.47651982702189,1.345115439818903
moving_goal,6,naive_async,0.0,nan,0.025555555555555557,2.190689351349546,75.64884450792454,0.6886508127558262
moving_goal,6,naive_async,0.0,nan,0.006666666666666667,5.588945038888808,64.59263022706544,4.096150827194692
moving_goal,6,naive_async,0.0,nan,0.01888888888888889,2.8294007182387335,72.11770056344702,0.8066802567351026
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,8.722235601528398,59.02047480294858,8.293646905769968
moving_goal,6,rtc_hard,0.0,nan,0.0033333333333333335,19.75900047021445,54.97474167490214,14.387788909418111
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,14.440943667242191,61.10100926607787,10.447353997544255
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,12.87918575160091,61.10100926607787,21.350358383809272
moving_goal,6,rtc_hard,0.0,nan,0.005555555555555556,10.778601275649509,59.23861331005165,19.419495860660533
moving_goal,6,rtc_hard,0.0,nan,0.0033333333333333335,16.798443067187065,54.97474167490214,3.9369665115600805
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,18.560150304635236,53.318898477717724,23.637266321844095
moving_goal,6,rtc_hard,0.0,nan,0.005555555555555556,8.853200123103267,60.978076424789535,5.827771426587521
moving_goal,6,rtc_hard,0.0,nan,0.0022222222222222222,22.12258055417053,54.97474167490214,41.78806237202261
moving_goal,6,rtc_hard,0.0,nan,0.0033333333333333335,13.14000975325798,58.905769488749186,21.284897571048994
moving_goal,6,rtc_hard,0.0,nan,0.005555555555555556,14.13276204153412,61.10100926607787,12.584399536626695
