method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
rtc_hard,18,1025,17.979999999999706,17.176693294211397,10.0,-7.176693294211397,800.0,12.744424189467516,141.0633319778782,7.915209198174882,51.64420953339022,0.16022468426183417,nan,0.0,14.69235508807368,0.0044444444444444444
rtc_hard,19,1026,17.979999999999706,18.657204388968715,10.0,28.657204388968715,800.0,10.02863061334936,143.33486895211843,7.969897091631348,60.16267475747395,0.16350549349052093,nan,0.0,13.016142562628312,0.0044444444444444444
rtc_hard,20,1027,17.979999999999706,15.640622956467482,10.0,-5.640622956467482,800.0,13.062633113303514,142.30199205056994,7.932642191569856,52.38193934560875,0.16381199927875095,nan,0.0,16.557238117333352,0.0022222222222222222
rtc_hard,21,1028,17.979999999999706,10.306499149379132,10.0,20.306499149379132,800.0,10.86863812873809,143.84,7.995554320301307,61.10100926607787,0.16339916973573698,nan,0.0,14.68110961453055,0.0044444444444444444
rtc_hard,22,1029,17.979999999999706,1.1224398520665257,10.0,11.122439852066526,800.0,10.919758138178587,143.58762914334622,7.982129296382066,54.43012650094504,0.16199994177237684,nan,0.0,12.529105549521676,0.0033333333333333335
rtc_hard,23,1030,17.979999999999706,8.859602040871604,10.0,18.859602040871604,800.0,11.079066568798918,143.38669098364923,7.972305740272211,60.25125615907743,0.16463901377071716,nan,0.0,15.003391838170076,0.0044444444444444444
rtc_hard,24,1031,17.979999999999706,35.65018322362998,10.0,-25.650183223629984,800.0,15.827154259749554,139.4747069799779,7.84533955385816,48.59259153193598,0.16117296540040293,nan,0.0,19.891386081085795,0.0033333333333333335
rtc_hard,25,1032,17.979999999999706,15.946930567709426,10.0,25.946930567709426,800.0,10.350392162593986,141.27470770783438,7.916070552033968,58.155166236281886,0.16320579307647934,nan,0.0,13.673304994164088,0.0033333333333333335
rtc_hard,26,1033,17.979999999999706,4.030050895969149,10.0,14.030050895969149,800.0,11.6643935064823,143.2563885453467,7.966347044874624,60.031927501801924,0.16397219104044203,nan,0.0,16.179698452323386,0.005555555555555556
rtc_hard,27,1034,17.979999999999706,32.999212740388906,10.0,-22.999212740388906,800.0,14.878837194678322,143.84,7.995554320301307,54.97474167490214,0.16553183209142855,nan,0.0,19.952564573133746,0.0044444444444444444
rtc_hard,28,1035,17.979999999999706,9.724246115354049,10.0,19.72424611535405,800.0,10.933268365100028,143.84,7.995554320301307,61.10100926607787,0.1635194062227676,nan,0.0,14.945456456974275,0.005555555555555556
rtc_hard,29,1036,17.979999999999706,30.835006221939082,10.0,-20.835006221939082,800.0,14.69110093984362,143.84,7.995554320301307,54.97474167490214,0.16322830121119866,nan,0.0,19.892463507893453,0.0033333333333333335
rtc_hard,30,1037,17.979999999999706,30.78222379091978,10.0,-20.78222379091978,800.0,14.698459524841413,143.84,7.995554320301307,54.97474167490214,0.16489149010886628,nan,0.0,19.26392482795617,0.0033333333333333335
rtc_hard,31,1038,17.979999999999706,30.6841087081124,10.0,-20.6841087081124,800.0,14.626198801427478,143.84,7.995554320301307,54.97474167490214,0.16454571377796054,nan,0.0,19.112235234817618,0.0033333333333333335
prefix_conditioned,0,1007,17.979999999999706,0.9902952368295832,10.0,9.009704763170417,400.0,2.3727727834202113,44.6164519536734,3.665398100267013,24.39455383171013,0.08117309288946499,11.519999999999843,1.0,0.7555322882581821,0.06222222222222222
prefix_conditioned,1,1008,17.979999999999706,1.3482892246427411,10.0,8.651710775357259,400.0,2.2315963008470123,49.905531413606404,3.789159582708781,24.43808738740259,0.08108474504758692,nan,0.0,0.840673773764975,0.04
prefix_conditioned,2,1009,17.979999999999706,0.19342573022341014,10.0,10.19342573022341,400.0,2.2602956936621204,50.35782608460535,3.7968637169203863,24.92007335013218,0.08248238184418542,5.439999999999972,1.0,0.7708207853948612,0.07555555555555556
prefix_conditioned,3,1010,17.979999999999706,0.2766092207272166,10.0,9.723390779272783,400.0,2.3991871344461813,52.87883078549866,3.8345465559254337,24.820596729841828,0.08284246299666223,16.479999999999738,1.0,0.8337987309688972,0.06333333333333334
prefix_conditioned,4,1011,17.979999999999706,0.6814773032833195,10.0,9.31852269671668,400.0,2.1372071783925533,46.953752392183944,3.7593618995073803,25.11618071431523,0.08441886042817415,12.519999999999822,1.0,0.6652498288986411,0.05444444444444444
prefix_conditioned,5,1012,17.979999999999706,0.5719343014899732,10.0,9.428065698510027,400.0,2.287850327857235,46.51305668678496,3.6082705448372043,23.529643728039044,0.07778249160430876,nan,0.0,0.7520660306086774,0.03333333333333333
prefix_conditioned,6,1013,17.979999999999706,0.3007842871471862,10.0,9.699215712852814,400.0,2.476404398403212,49.0436904290756,3.7093043325900035,24.44985552493592,0.08170731593715004,nan,0.0,0.8543769419711394,0.03
prefix_conditioned,7,1014,17.979999999999706,1.0912592479613643,10.0,8.908740752038636,400.0,2.1912009779848423,44.288500702059416,3.629812684137195,24.52252425762803,0.08227910261864287,15.87999999999975,1.0,0.7589904473608645,0.03222222222222222
prefix_conditioned,8,1015,17.979999999999706,1.0199967582044334,10.0,8.980003241795567,400.0,2.172789067420123,44.76786695213799,3.6212924597351157,24.423328827683445,0.08183752316138448,10.999999999999854,1.0,0.5898422432770766,0.09444444444444444
prefix_conditioned,9,1016,17.979999999999706,0.5998717233813,10.0,9.4001282766187,400.0,2.2329211463769667,47.09417434861863,3.7431203591041644,25.259558469526926,0.08435437871681346,5.399999999999973,1.0,0.7612130084825983,0.06333333333333334
prefix_conditioned,10,1017,17.979999999999706,0.44638681084220444,10.0,9.553613189157796,400.0,2.4081793297148333,47.0366039658342,3.6969296985137796,24.191302833953085,0.08104480643829808,11.579999999999842,1.0,0.716649835672267,0.06666666666666667
prefix_conditioned,11,1018,17.979999999999706,0.6179554233002662,10.0,9.382044576699734,400.0,2.3223091035124575,50.832829537265674,3.7934681407376285,24.786082253403933,0.08347502247229924,16.43999999999974,1.0,0.7233649230634728,0.07555555555555556
prefix_conditioned,12,1019,17.979999999999706,0.46934381638002876,10.0,9.530656183619971,400.0,2.308959677374693,48.70688035379192,3.733559300286652,24.896254226063345,0.08311412253808341,11.259999999999849,1.0,0.6932070936364089,0.09777777777777778
prefix_conditioned,13,1020,17.979999999999706,0.5443177406713815,10.0,9.455682259328618,400.0,2.3926528206633333,45.79651867615396,3.724440331231373,24.403475952348337,0.08084236107288813,11.579999999999842,1.0,0.5575343578136235,0.06555555555555556
prefix_conditioned,14,1021,17.979999999999706,1.0261226744455758,10.0,8.973877325554424,400.0,2.77462459732831,50.4732516939711,3.847885189331849,25.270740823254307,0.08397703612520556,nan,0.0,0.9560960822797681,0.02666666666666667
prefix_conditioned,15,1022,17.979999999999706,0.6332211864075337,10.0,9.366778813592466,400.0,2.3881339947655786,49.68920374780522,3.753013142822681,24.570015094620203,0.08209261543136208,11.499999999999844,1.0,0.7229153115467479,0.10777777777777778
prefix_conditioned,16,1023,17.979999999999706,0.7385940647247775,10.0,9.261405935275222,400.0,2.169325508129084,48.21312579516837,3.6874636303854884,24.44808041888113,0.08108492553346346,16.139999999999745,1.0,0.6722681836060775,0.08666666666666667
prefix_conditioned,17,1024,17.979999999999706,0.3142746613551548,10.0,9.685725338644845,400.0,2.248685285358756,49.93148206604388,3.7944441332059626,25.12177242698389,0.08368878053813754,5.219999999999977,1.0,0.8301983247381696,0.12
prefix_conditioned,18,1025,17.979999999999706,1.0572524288652314,10.0,8.942747571134769,400.0,2.2608324602413994,50.51241902719379,3.7452561929818584,24.422077916926042,0.08156035062922205,15.699999999999754,1.0,0.7666048684344928,0.06555555555555556
prefix_conditioned,19,1026,17.979999999999706,0.9021303653321358,10.0,9.097869634667864,400.0,2.3037230157614803,45.18635730301428,3.665138301667421,24.164459529756286,0.07977097569458215,11.959999999999834,1.0,0.828072448201347,0.07333333333333333
prefix_conditioned,20,1027,17.979999999999706,0.5882180734470737,10.0,9.411781926552926,400.0,2.3026653684307816,47.557435228766316,3.7779084580053968,25.046025557532275,0.08373444517973878,12.15999999999983,1.0,0.6205938575690738,0.08333333333333333
prefix_conditioned,21,1028,17.979999999999706,0.6464246250490451,10.0,9.353575374950955,400.0,2.05201597861168,44.69172973608439,3.5713314003021845,23.66714874874198,0.07846029884226476,15.89999999999975,1.0,0.6076238156150523,0.08888888888888889
prefix_conditioned,22,1029,17.979999999999706,0.6614746182353581,10.0,9.338525381764642,400.0,2.4830245007880527,49.39908679805722,3.7651290722354354,24.703202028355072,0.08203426589514061,nan,0.0,0.7849232597406111,0.027777777777777776
prefix_conditioned,23,1030,17.979999999999706,0.5355874038123183,10.0,9.464412596187682,400.0,2.3801426583915513,52.79067449402736,3.8737260777163165,25.818474341384334,0.08665246459681539,16.39999999999974,1.0,0.8186880950404783,0.06555555555555556
prefix_conditioned,24,1031,17.979999999999706,0.5574488998248537,10.0,9.442551100175146,400.0,2.2795449647423305,49.56509778219417,3.740299311820012,24.32697325071037,0.08028324588561721,5.379999999999973,1.0,0.8713658900689006,0.06222222222222222
prefix_conditioned,25,1032,17.979999999999706,0.04359617172883823,10.0,10.043596171728838,400.0,2.171161813318193,49.69093373895372,3.7705654766692205,24.76573031494559,0.0829384944371418,5.779999999999965,1.0,0.7262598695135211,0.09444444444444444
