trial,task,method,success,damaged,stuck,steps,final_progress,final_alignment,peak_axial_force,peak_force_norm,force_overshoot,contact_steps,command_energy,action_smoothness
119,fastener,temporal_history,False,False,True,64,0.0,2.0933085587713726e-05,0.9915138254955473,0.9915138254955473,0.0,60,0.8175317267660702,0.0029380528809316094
119,fastener,force,False,False,True,64,0.0,-2.8531417687375642e-05,1.0062401147593005,1.0062401147593005,0.0,60,0.8334643031897273,0.002944313015849317
119,fastener,mismatched_gripper_force,True,False,False,31,1.0,-0.0179088519857364,1.0565889932279449,1.0565889932279449,0.019278591283703683,12,0.7928585138523575,0.012984700389358362
119,fastener,matched_multimodal_bc,False,False,True,64,0.0,1.1796198269161621e-05,0.9928731744586944,0.9928731744586944,0.0,60,0.8162425416913784,0.0029242741556285965
0,insertion,vision_only,False,False,True,64,0.0,0.04855018214507116,0.4131357992414387,0.435359106599587,0.0,60,0.1825716023583972,0.024934735394949625
0,insertion,temporal_history,False,False,True,64,0.0,0.10215648896716052,0.6684190947801174,0.686147761448124,0.0,60,0.3828716407067181,0.002161742390681287
0,insertion,force,True,False,False,38,1.0,6.978511303596765e-05,0.6921980540692445,0.6921991587103917,0.03238019766754863,14,0.4634219691638681,0.01679193601823691
0,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.027067600418340883,0.7431525241065522,0.7431860391653619,0.08134565796931448,10,0.6381202910701648,0.018952992355040586
0,insertion,matched_multimodal_bc,True,False,False,38,1.0,0.0003353512783310584,0.6928457948345178,0.6928484650248395,0.032824454625342336,14,0.45580296786903957,0.01790324198521892
1,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999991373947,1.6382663279825815,0.0,60,0.46501376801385463,0.005709860970385404
1,insertion,temporal_history,False,False,True,64,0.0,-0.1379136176064486,0.6191180116781702,0.898726009476268,0.0,60,0.35281795226536383,0.0016118118720897438
1,insertion,force,True,False,False,41,1.0,-8.018300961384242e-05,0.772044921776063,0.7720462112743544,0.02096464762516248,17,0.5335493940038635,0.0321187051350241
1,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.0694766095975457,1.0182936643849674,1.0329832093099056,0.21797391791197318,61,0.9632584498088964,0.013198729144756432
1,insertion,matched_multimodal_bc,True,False,False,41,1.0,2.1488702632273678e-05,0.7685051386261318,0.7685056912583884,0.017570113664426956,17,0.5286306415628746,0.03274410726520666
2,insertion,vision_only,False,False,True,64,0.0,0.08229233635365782,0.3668633971706863,0.4782689725785842,0.0,60,0.14859313495856583,0.0032185445045325206
2,insertion,temporal_history,False,False,True,64,0.0,0.4419279213948824,0.5999042100924601,1.279735594110518,0.0,60,0.33877674430304305,0.0020215199881497966
2,insertion,force,True,False,False,39,1.0,5.090679230368208e-05,0.7262733034017033,0.7262738713138244,0.006431532423650244,15,0.4638535564870442,0.014084925532611644
2,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.027812453171051753,0.7627725169514814,0.7627843957085888,0.04168629720905437,10,0.6357281969217564,0.01784484340568678
2,insertion,matched_multimodal_bc,True,False,False,39,1.0,0.00030147773390464363,0.7238776562915673,0.7238797777953674,0.0037874116968901195,15,0.4566072548420868,0.014811186670577847
3,insertion,vision_only,False,False,True,64,0.0,0.051719110782258486,0.4131829779054773,0.4417235265173644,0.0,60,0.18331262213207639,0.01736581765216413
3,insertion,temporal_history,False,False,True,64,0.0,0.051699599638652304,0.6675220702301158,0.6804447928375096,0.0,60,0.4140019480827062,0.0022855263158035044
3,insertion,force,True,False,False,41,1.0,6.881467376182665e-05,0.7627621378265834,0.7627630574982015,0.008903076154999079,17,0.49872428538558977,0.022346303821462042
3,insertion,mismatched_gripper_force,True,False,False,32,1.0,-0.02707541371623341,0.7586018537833553,0.7586276506131023,0.0029699719932041457,11,0.6466939861186696,0.021463306812674953
3,insertion,matched_multimodal_bc,True,False,False,41,1.0,0.00015953512467047618,0.7585108695375176,0.7585112575732764,0.00477546573673715,17,0.49260937235220614,0.022967539124594177
4,insertion,vision_only,False,False,True,64,0.0,0.04920724313868378,0.41316297502815647,0.4356071993596258,0.0,60,0.18806207580846387,0.01736581765216413
4,insertion,temporal_history,False,False,True,64,0.0,0.05229057186405325,0.6675811689412556,0.6807966509689258,0.0,60,0.41594750731200225,0.0023188280837783304
4,insertion,force,False,False,True,64,0.0,-1.9866536388201626e-05,0.852534812308743,0.8525348133191305,0.0,60,0.6425828181565114,0.019114792411529673
4,insertion,mismatched_gripper_force,True,False,False,34,1.0,-0.0295116044450926,0.8939167173939001,0.8939185420125041,0.028326518599325556,13,0.6703881377447475,0.019793122953602058
4,insertion,matched_multimodal_bc,False,False,True,64,0.0,5.061928206859933e-06,0.8398754122528339,0.8398754198240131,0.0,60,0.638787036756596,0.013464302336952009
5,insertion,vision_only,False,False,True,64,0.0,0.056917852475728836,0.40332078294515744,0.45892042356555285,0.0,60,0.17143898794110768,0.01736581765216413
5,insertion,temporal_history,False,False,True,64,0.0,0.051973551585147965,0.6675494653015251,0.6806075070144574,0.0,60,0.4156655150654466,0.0022735450848713297
5,insertion,force,True,False,False,38,1.0,0.00010270384657132846,0.6870555019503375,0.6870580331760482,0.029233045750066244,14,0.49355668141859843,0.026057301679992453
5,insertion,mismatched_gripper_force,True,False,False,32,1.0,-0.02720128050462846,0.7299371731243887,0.7299872630802167,0.06985467499120113,11,0.6438621385832306,0.021675907412414975
5,insertion,matched_multimodal_bc,True,False,False,38,1.0,0.0005091487724786258,0.6856314378762938,0.6856432471094169,0.027177982260616962,14,0.48495498989913893,0.02657808745056198
6,insertion,vision_only,False,False,True,64,0.0,0.04687111089495918,0.413160537445183,0.43558490296024766,0.0,60,0.18652948042205342,0.024934735394949625
6,insertion,temporal_history,False,False,True,64,0.0,0.0821305656033006,0.6684016304870835,0.6860065405643686,0.0,60,0.3983427517382775,0.002152005566994566
6,insertion,force,True,False,False,39,1.0,4.2775340740044974e-05,0.7279339004795293,0.7279342635473663,0.03289189271476578,15,0.4671837012225398,0.016000164974737274
6,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.02720047514630513,0.7449067304162214,0.744924672571664,0.04827340659197432,10,0.6338550330714904,0.018821375263585995
6,insertion,matched_multimodal_bc,True,False,False,39,1.0,0.00020467943538769187,0.7232207560621484,0.7232214240436047,0.028101368923372783,15,0.4607821554770756,0.01670244459098441
7,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998959126,1.6382663279782288,0.0,60,0.46501376801385463,0.005709860970385404
7,insertion,temporal_history,False,False,True,64,0.0,-0.06202493990355513,0.615708444497866,0.8388493022821447,0.0,60,0.34760299503165104,0.0016937482700906234
7,insertion,force,False,False,True,64,0.0,-9.771136494461823e-06,0.8520261818527295,0.8520261951676045,0.0,60,0.6531713489860533,0.027058718893622248
7,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06967920246497636,1.0182927042442707,1.0329793954981492,0.09795599206717287,61,0.960177483009922,0.012865147144575711
7,insertion,matched_multimodal_bc,False,False,True,64,0.0,-1.733114453915074e-05,0.8427751676961319,0.8427751776377388,0.0,60,0.6503611543595778,0.017403088234849186
8,insertion,vision_only,False,False,True,64,0.0,0.052080947849191386,0.4131806308485165,0.4921659732870661,0.0,60,0.18799528566376433,0.017440587209712564
8,insertion,temporal_history,False,False,True,64,0.0,0.3445473812665796,0.6294653638843514,1.0814613690753687,0.0,60,0.35603193445447534,0.0016226053147118558
8,insertion,force,True,False,False,39,1.0,5.3536368101152895e-05,0.7181413478520421,0.7181419160536284,0.025902438794233706,15,0.5093830813565718,0.029298146194865985
8,insertion,mismatched_gripper_force,True,False,False,33,1.0,-0.02712860893273101,0.7845304034481316,0.7845524443227522,0.09059837345322108,12,0.6541876782329813,0.021023889226697522
8,insertion,matched_multimodal_bc,True,False,False,39,1.0,0.0002002393551107887,0.7160765847955841,0.7160766372631036,0.024028047313690792,15,0.5039644918061315,0.030553874945106797
9,insertion,vision_only,False,False,True,64,0.0,0.05089943581886652,0.4131395411682093,0.5530721443421962,0.0,60,0.19573199827549853,0.01724743407034552
9,insertion,temporal_history,True,False,False,44,1.0,0.01790915660696051,0.7467345453101958,0.7479985365641738,0.012072077170339979,20,0.4751301431069944,0.005951881902319022
9,insertion,force,True,False,False,40,1.0,0.0001258011358582046,0.7387952723890039,0.7387988254075231,0.01622573663279092,16,0.5419874394674252,0.036783427025460357
9,insertion,mismatched_gripper_force,True,False,False,34,1.0,-0.02649862718113849,0.8020511170030129,0.8021100655052384,0.07706863219578286,13,0.6639451293400535,0.021203193494518914
9,insertion,matched_multimodal_bc,True,False,False,40,1.0,0.00023305647431027708,0.7351237931269174,0.7351250833118173,0.012825312048839743,16,0.5358722895796506,0.03747424571191184
10,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998489753,1.6382663279667686,0.0,60,0.4649175202668142,0.005635091412836972
10,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.47742295030361015,1.669565718495025,0.0,60,0.6384500330901137,0.002122412976413357
10,insertion,force,True,False,False,37,1.0,-9.45916384586799e-05,0.6529704283298576,0.6529731014595725,0.026103494234319458,13,0.4770278433329457,0.022703739333697265
10,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06878308959285086,1.0182964552889386,1.0329966891029452,0.3434580425831396,61,0.9679771281418268,0.010789642445593103
10,insertion,matched_multimodal_bc,True,False,False,37,1.0,6.564313341455216e-05,0.6513771767925581,0.651381751210815,0.024341080913310997,13,0.46971560481580565,0.023624516107368838
11,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999981757306,1.6382663279591014,0.0,60,0.4695060426107204,0.01514661378003071
11,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.47647860408223164,1.6695337544992597,0.0,60,0.6393917316775939,0.002255674574886879
11,insertion,force,True,False,False,45,1.0,-9.906754403040071e-06,0.8478949431860279,0.8478949548495033,0.016752851123971513,21,0.5056725677633844,0.01649932217621015
11,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06809504876600125,1.0182981543061065,1.033005637119585,0.13914875169135044,61,0.9751479560895006,0.010033927870699512
11,insertion,matched_multimodal_bc,True,False,False,47,1.0,3.0752802014125054e-05,0.8380369329428342,0.8380369418217221,0.006900786552325067,23,0.5084052636952342,0.01610530645647185
12,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999982672374,1.6382663279613356,0.0,60,0.46494728331789076,0.005704441451847009
12,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.47677402486884746,1.6695375871483453,0.0,60,0.6376910865797092,0.002192061726159997
12,insertion,force,False,False,True,64,0.0,-1.123643603848783e-05,0.8511997511391358,0.8511997553732238,0.0,60,0.6357921113919316,0.01667367860100762
12,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06800042797861527,1.0182886921772636,1.0329557664272029,0.11334969688454977,61,0.9722278220523707,0.01009284861664723
12,insertion,matched_multimodal_bc,False,False,True,64,0.0,-1.7897881563163484e-05,0.8381066015990524,0.8381066080296269,0.0,60,0.6308436920828915,0.011227279059503187
13,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998879158,1.6382663279762764,0.0,60,0.46501376801385463,0.005709860970385404
13,insertion,temporal_history,False,False,True,64,0.0,-0.04596129070211185,0.6146961580505559,0.8226221973659813,0.0,60,0.34303768108285193,0.0017083804146025444
13,insertion,force,True,False,False,36,1.0,-0.00010416483974710223,0.6091757440425069,0.6091796820016661,0.0073923662484208785,12,0.4939750183563814,0.029517074579989887
13,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06949903309183755,1.0182995219954996,1.0330226484833473,0.3670243572094126,61,0.9600760480121932,0.012673337168696258
13,insertion,matched_multimodal_bc,True,False,False,36,1.0,0.00021466865574432605,0.6074776902131902,0.6074787155565277,0.005993187207679496,12,0.4882337815154166,0.029964439318238358
14,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999999007481,1.6382663279794094,0.0,60,0.46501376801385463,0.005709860970385404
14,insertion,temporal_history,False,False,True,64,0.0,-0.07609006529150206,0.6163295719090811,0.8488020958974559,0.0,60,0.35031496959109687,0.0016908564924699274
14,insertion,force,True,False,False,38,1.0,-9.321072271809378e-05,0.6786253460324096,0.678627597556743,0.01091868169305732,14,0.5088124233486176,0.03068120819830932
14,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06981097636506493,1.0182727406589944,1.032992248095794,0.3003295949422222,61,0.953172913469809,0.012856845756391424
14,insertion,matched_multimodal_bc,True,False,False,38,1.0,0.00011747687928927397,0.6775203239220035,0.6775224697562005,0.009827143072245748,14,0.4995492034095641,0.03148567915154161
15,insertion,vision_only,False,False,True,64,0.0,0.049796504096951105,0.41318337068449007,0.5477916454185416,0.0,60,0.1988983007264235,0.01724743407034552
15,insertion,temporal_history,True,False,False,40,1.0,0.013892018130777641,0.632597895594243,0.6336429931414144,0.026706261439233048,16,0.4576632245973949,0.0064282382841950175
15,insertion,force,True,False,False,36,1.0,0.00028086664504391683,0.608195489483998,0.6082124230910011,0.011603299952005375,12,0.5317750493317617,0.04045366035379385
15,insertion,mismatched_gripper_force,True,False,False,32,1.0,-0.025507562520365852,0.6307396567495507,0.6309643245926752,0.030026603346589797,11,0.6402055480016431,0.021772570588350863
15,insertion,matched_multimodal_bc,True,False,False,36,1.0,0.0005925254176467603,0.6082050486905896,0.6082149126592448,0.011925574290724716,12,0.5266331105438957,0.04064861957660117
16,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999987309653,1.6382663279726581,0.0,60,0.4649175202668142,0.005635091412836972
16,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.47793622526957735,1.6696217405989722,0.0,60,0.64020946919331,0.002202516757968053
16,insertion,force,True,False,False,38,1.0,-0.00012139053228207167,0.6830901227241302,0.6830944139789532,0.02996876746100885,14,0.4914191742362586,0.02554104564930423
16,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06769963566580221,1.018258612838049,1.0327975903212894,0.318039286865918,61,0.9707186012976357,0.011623715694979827
16,insertion,matched_multimodal_bc,True,False,False,38,1.0,-8.378678552006292e-05,0.6853369654621277,0.6853483103472786,0.03177512159490492,14,0.48310478673431906,0.025937992124874642
17,insertion,vision_only,False,False,True,64,0.0,0.053078610055562934,0.4131556446181532,0.5614245792395577,0.0,60,0.1917741202118423,0.01724743407034552
17,insertion,temporal_history,True,False,False,42,1.0,0.014188603106081056,0.6945211003139719,0.6953726548301968,0.019987092417468322,18,0.47217913043194715,0.006438969505084216
17,insertion,force,True,False,False,38,1.0,0.0001995914736780123,0.6828503001015969,0.6828590953262386,0.01738406335531606,14,0.5402447839140478,0.03958012459149331
17,insertion,mismatched_gripper_force,True,False,False,33,1.0,-0.025534620683164123,0.7012256138536763,0.7014032492333091,0.031815633173764124,12,0.6498569783807104,0.02199986638659539
17,insertion,matched_multimodal_bc,True,False,False,38,1.0,0.00038175916022616547,0.6831912174510826,0.6831941065410524,0.018162302978649958,14,0.5325853725641192,0.04066755346983272
18,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998555024,1.6382663279683622,0.0,60,0.4649175202668142,0.005635091412836972
18,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.4776477596033495,1.6695772331853933,0.0,60,0.6384500330901137,0.002122412976413357
18,insertion,force,True,False,False,43,1.0,-4.512268232236273e-05,0.8276904145881862,0.8276906280379749,0.008090322232836678,19,0.5137196601394153,0.021269120623694248
18,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06968486686355448,1.0182934269639219,1.0329825350732653,0.14911639601066162,61,0.9615273843901179,0.011268858914111916
18,insertion,matched_multimodal_bc,True,False,False,46,1.0,1.0076640877348369e-05,0.8250353076535537,0.8250353722134867,0.005516778276956513,22,0.5172004648130138,0.02001396929994024
19,insertion,vision_only,False,False,True,64,0.0,0.04715153647175795,0.4131885800020488,0.4358418285587023,0.0,60,0.18652948042205342,0.024934735394949625
19,insertion,temporal_history,False,False,True,64,0.0,0.08241099118009938,0.6684296730445892,0.6861951720183819,0.0,60,0.3983427517382775,0.002152005566994566
19,insertion,force,True,False,False,38,1.0,5.5815233052743363e-05,0.6948648754084155,0.6948655748180306,0.027464213037440288,14,0.46291641256369376,0.01648329796410717
19,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.02709287902233958,0.7448961600602907,0.7449122529040427,0.07606959634428667,10,0.6345214747879311,0.01887724851972139
19,insertion,matched_multimodal_bc,True,False,False,38,1.0,0.00028616549888703857,0.6938519037961313,0.6938530144840709,0.026374474178139762,14,0.45510386007327314,0.01738516479586852
20,insertion,vision_only,False,False,True,64,0.0,0.05657109535680234,0.4088598472441536,0.5755305663850748,0.0,60,0.1846499396972611,0.01724743407034552
20,insertion,temporal_history,True,False,False,46,1.0,0.029775803333872947,0.6488871411381582,0.6509015605249298,0.016445102521739474,18,0.39817897346331316,0.0058030057944972735
20,insertion,force,True,False,False,37,1.0,0.000463578687858298,0.6446185917031475,0.6446424093701268,0.025518944354669726,13,0.5429403750444648,0.04149457748914609
20,insertion,mismatched_gripper_force,True,False,False,33,1.0,-0.025514636137477988,0.6829041028280144,0.683156667021376,0.059607839954527564,12,0.6439228997743518,0.021943833188117278
20,insertion,matched_multimodal_bc,True,False,False,37,1.0,0.0004132724303919874,0.6471248529903859,0.6471325815181302,0.02872152750645729,13,0.537317797569551,0.04248403085891003
21,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999993349333,1.6382663279874046,0.0,60,0.4657893380027476,0.005516707831018361
21,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.4737496338125122,1.669500179572666,0.0,60,0.6662378150779051,0.0029274302925740756
21,insertion,force,True,False,False,37,1.0,-0.00040900364525770557,0.6381947730219917,0.6382178358529744,0.0357613660408459,13,0.5392122297001893,0.040978686436420726
21,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06954547091444596,1.010580733490969,1.0261112291524317,0.35752104727727296,61,0.9438247779496443,0.014840623070181254
21,insertion,matched_multimodal_bc,True,False,False,36,1.0,-2.3248832811626012e-05,0.6077934019460751,0.6078075734204046,0.0056905759849200654,12,0.535121719295406,0.042707703359779955
22,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999983064116,1.6382663279622922,0.0,60,0.4649175202668142,0.005635091412836972
22,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.4768680998193058,1.6695394036397921,0.0,60,0.6375283801111461,0.002183248114587664
22,insertion,force,True,False,False,36,1.0,-0.00010252020487325597,0.6148363030978528,0.6148399900315766,0.028930590664633105,12,0.4672347785203571,0.021354354200100203
22,insertion,mismatched_gripper_force,False,True,False,21,0.0,-0.061949404934285676,1.0123214244708325,1.0245807624212262,0.38065008200119677,18,0.8710528934868275,0.03360565488934353
22,insertion,matched_multimodal_bc,True,False,False,36,1.0,4.752564133333162e-05,0.6140429417630038,0.614046436930921,0.028145586739955375,12,0.46260527473215063,0.022065045400066357
23,insertion,vision_only,False,False,True,64,0.0,0.08241295936194615,0.36687545947277844,0.5366755148225584,0.0,60,0.17119486971297315,0.017384403841263114
23,insertion,temporal_history,False,False,True,64,0.0,0.3626987407482136,0.6312805006120373,1.1204448312290445,0.0,60,0.35602694620433534,0.0016226053147118558
23,insertion,force,True,False,False,37,1.0,0.00012687261376045258,0.6469399100636329,0.6469445941536839,0.0032144982726775018,13,0.5189667361973168,0.03507779335616443
23,insertion,mismatched_gripper_force,True,False,False,32,1.0,-0.026651162218098923,0.6588467398370992,0.6590251866091915,0.010893560624994247,11,0.6307352768391647,0.021757157876338487
23,insertion,matched_multimodal_bc,True,False,False,37,1.0,0.0003816948809340401,0.6475992776096797,0.647603184141469,0.003936440232704119,13,0.5121585661336926,0.03552255884364969
24,insertion,vision_only,False,False,True,64,0.0,-0.6,0.39999999829352473,1.6382663275869889,0.0,60,0.4425759140395833,0.014895783232774296
24,insertion,temporal_history,False,False,True,64,0.4243447941265412,-0.018551433182859182,0.8208354142725369,0.8223019328607886,0.017481253466877233,52,0.4262364728202973,0.0019267846577051657
24,insertion,force,True,False,False,42,1.0,-2.0678831632208713e-05,0.8151390065717848,0.8151390474587562,0.026141498107573935,18,0.4829060173424575,0.012539315813748612
24,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06736730886953199,1.0182253803975974,1.0326234669978382,0.1818797421390249,61,0.9815790509585051,0.008109035115104713
24,insertion,matched_multimodal_bc,True,False,False,43,1.0,2.51074426036669e-05,0.8007186793496952,0.8007187453828996,0.011702310383272185,19,0.47821365545020267,0.01247929293373784
25,insertion,vision_only,False,False,True,64,0.0,0.05537916905675875,0.4120273224149783,0.5057694122491002,0.0,60,0.18087110514918314,0.017440587209712564
25,insertion,temporal_history,False,False,True,64,0.0,0.3502317484225153,0.6300338010391394,1.093608060778538,0.0,60,0.3560306873919403,0.0016226053147118558
25,insertion,force,True,False,False,40,1.0,6.251114296896769e-05,0.7404001352799623,0.7404009543603238,0.0006700820590643808,16,0.5167570597218337,0.029739185225049678
25,insertion,mismatched_gripper_force,True,False,False,33,1.0,-0.02715702079861032,0.7678062152578398,0.7678433722967679,0.025913508754098813,12,0.6531468558326811,0.021160980892308758
25,insertion,matched_multimodal_bc,True,False,False,41,1.0,0.00014780987877236618,0.7586897232222514,0.7586899790466983,0.019106206527764513,17,0.5157336659572572,0.029899370753948818
26,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998733784,1.638266327972727,0.0,60,0.4649175202668142,0.005635091412836972
26,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.4779428048772373,1.669622237020579,0.0,60,0.64020946919331,0.002202516757968053
26,insertion,force,True,False,False,37,1.0,-0.00015149665140751082,0.6490096518523365,0.6490174142091857,0.010208738679142626,13,0.4876173650788246,0.026006005637471054
26,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06769928089211986,1.0182585773605723,1.0327974040808408,0.33260311480933547,61,0.9707505842306583,0.011620062363554456
26,insertion,matched_multimodal_bc,True,False,False,37,1.0,-0.00012410706820232848,0.6514292291223256,0.6514455009681671,0.012218282452282847,13,0.48113526313319,0.026193105396728315
27,insertion,vision_only,False,False,True,64,0.0,0.06076339494599501,0.36692974332964884,0.5858766593359667,0.0,60,0.17966848102799826,0.01719125070189607
27,insertion,temporal_history,False,False,True,64,0.0,0.04251287533175955,0.6666033975208125,0.6753847711423598,0.0,60,0.43595350244888564,0.004057414635651821
27,insertion,force,False,False,True,64,0.7353851379892228,1.744630945611763e-05,0.8414305298747156,0.8414305445444186,0.0034603991288257863,46,0.6136203666912963,0.024634245988289876
27,insertion,mismatched_gripper_force,True,False,False,36,1.0,-0.02909344744447685,0.8870252811305617,0.8870392523635103,0.047451560626336264,15,0.6732974039760005,0.019941736077194117
27,insertion,matched_multimodal_bc,False,False,True,64,0.3164014131835622,0.00014756007872129617,0.840301317439853,0.8403013424452433,0.0023176255852837002,54,0.6323911436124378,0.025067570508591982
28,insertion,vision_only,False,False,True,64,0.0,0.053628679334719605,0.4130373801295248,0.44820321269641955,0.0,60,0.17856316845568893,0.01736581765216413
28,insertion,temporal_history,False,False,True,64,0.0,0.05558279141169128,0.667910389407385,0.6828144420224243,0.0,60,0.4140019480827062,0.0022855263158035044
28,insertion,force,True,False,False,43,1.0,5.1857575639851766e-05,0.7960383430957376,0.796038827592831,0.005466991640988961,19,0.5101359518791786,0.022150350869867694
28,insertion,mismatched_gripper_force,True,False,False,33,1.0,-0.02767476242794013,0.8331146670769565,0.8331303601909367,0.04108785277225613,12,0.659964373240052,0.020883813147562526
28,insertion,matched_multimodal_bc,True,False,False,45,1.0,5.198054586755819e-05,0.8009945020125694,0.8009945994433719,0.010568229333686063,21,0.5118039138219891,0.021564582532886182
29,insertion,vision_only,False,False,True,64,0.0,0.058859270159178856,0.3669544308778933,0.46459511667688613,0.0,60,0.16289469409280397,0.020029280757886226
29,insertion,temporal_history,False,False,True,64,0.0,0.4331681435474732,0.5990282012862919,1.2596311901588744,0.0,60,0.3407474493809851,0.0020575553978211666
29,insertion,force,True,False,False,36,1.0,0.00011936198873903235,0.6145558281512135,0.6145604708634101,0.0016216028411686345,12,0.4706923152696951,0.02228481739917504
29,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.027106451813700107,0.6804546111004792,0.6804972737741948,0.06564751515296452,10,0.6296733713134308,0.021400036934365117
29,insertion,matched_multimodal_bc,True,False,False,36,1.0,0.00033956263721882167,0.6143219268372795,0.6143262445419999,0.0014107005042860443,12,0.4653130379724683,0.022840594872505515
30,insertion,vision_only,False,False,True,64,0.0,0.0504300212225265,0.41316966112161624,0.4379528410976749,0.0,60,0.1794052999074722,0.024934735394949625
30,insertion,temporal_history,False,False,True,64,0.0,0.05231534984240294,0.6675836486620069,0.6808114743201611,0.0,60,0.4173495820121212,0.002314548813327376
30,insertion,force,True,False,False,39,1.0,3.670895017979616e-05,0.7227330761334441,0.722733343362692,0.009036596867954438,15,0.46906130945476265,0.016839073042065243
30,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.02714211010837792,0.740410256511045,0.7404335094336298,0.02488004848216052,10,0.636252399441291,0.01967684639953855
30,insertion,matched_multimodal_bc,True,False,False,39,1.0,0.0001590376101256943,0.7206860796210036,0.7206861556121228,0.007078083681916647,15,0.4629733453362917,0.017795400120688726
31,insertion,vision_only,False,False,True,64,0.0,0.05311091522028102,0.4131588751323898,0.44619613287840904,0.0,60,0.17386427061835347,0.024934735394949625
31,insertion,temporal_history,False,False,True,64,0.0,0.05438176307474171,0.6677902894271036,0.6820670389755313,0.0,60,0.4158312844711124,0.002282641506909278
31,insertion,force,True,False,False,39,1.0,3.009435625562611e-05,0.7234250440990548,0.7234251977401864,0.03232310988763476,15,0.471560247780843,0.017731739392007183
31,insertion,mismatched_gripper_force,True,False,False,31,1.0,-0.02774782135686925,0.7295209911722078,0.7295412021917216,0.0366448775589161,10,0.6335447918701504,0.020131262150364624
31,insertion,matched_multimodal_bc,True,False,False,39,1.0,0.00019955397988297648,0.7179058510309555,0.7179058762992154,0.026886371398555986,15,0.4643029107733253,0.018388654096344312
32,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999999101085,1.638266327981695,0.0,60,0.46501376801385463,0.005709860970385404
32,insertion,temporal_history,False,False,True,64,0.0,-0.12798838599675813,0.6182699321783374,0.8845228946634214,0.0,60,0.3523438639018654,0.0016208627491532065
32,insertion,force,True,False,False,42,1.0,-5.861861310056936e-05,0.7924305024094443,0.7924310537234894,0.0049562789869666,18,0.5342631007061731,0.03069676372720651
32,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.0696977327508274,1.0173857863987612,1.0321055468862999,0.17912663297266995,61,0.9493568563184398,0.013215730883169075
32,insertion,matched_multimodal_bc,True,False,False,43,1.0,1.6106760832648265e-05,0.8000384869606245,0.800038629186996,0.012701784327214805,19,0.5323667796202175,0.030206699943197964
33,insertion,vision_only,False,False,True,64,0.0,-0.6,0.399999999790256,1.6382663279524317,0.0,60,0.4695060426107204,0.01514661378003071
33,insertion,temporal_history,False,False,True,64,0.0,-0.6,0.4771832068732341,1.6695542609064993,0.0,60,0.6344917331224684,0.002209703882943014
33,insertion,force,True,False,False,41,1.0,-4.123904826610139e-05,0.7855144822899989,0.7855146965764385,0.00485360649315314,17,0.4833642749806739,0.016538222328800582
33,insertion,mismatched_gripper_force,False,False,True,64,0.0,-0.06787207374445911,1.0182758568421229,1.032888202765487,0.18994152275104403,61,0.9773183744591173,0.009085096749218221
33,insertion,matched_multimodal_bc,True,False,False,43,1.0,5.666763337921774e-05,0.7894495682534294,0.7894496076145324,0.008892781944437322,19,0.48266532511861626,0.01619581861832605
34,insertion,vision_only,False,False,True,64,0.0,-0.6,0.3999999998496815,1.638266327966941,0.0,60,0.4649175202668142,0.005635091412836972
