method,split,condition,alias,composition,trial,success,action_rmse,chunk_rmse,final_error,sequence_correct,swapped_success,swapped_action_rmse,prompt_swap_output_shift,prompt_swap_error_increase,prompt_swap_success_drop
ifp_future_chunk,seen,prompt_corrupt_mild,4,4-5-1,0,0.0,0.10254503786563873,0.3654469847679138,1.2849843502044678,1.0,1.0,0.10646847635507584,0.08148540556430817,0.003923438489437103,-1.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,4,4-5-1,0,1.0,0.08414088189601898,0.3180057406425476,0.5434510111808777,1.0,1.0,0.08605697751045227,0.007845449261367321,0.0019160956144332886,0.0
direct_bc,seen,prompt_corrupt_hard,4,4-5-1,0,1.0,0.06609157472848892,0.24934259057044983,0.5788522362709045,1.0,1.0,0.06609157472848892,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,4,4-5-1,0,1.0,0.2004333883523941,0.6649187803268433,0.9503065943717957,1.0,1.0,0.0761527493596077,0.26041245460510254,-0.12428063899278641,0.0
ifp_future_chunk,seen,prompt_corrupt_hard,4,4-5-1,0,1.0,0.14094021916389465,0.4066399335861206,0.9078724980354309,1.0,1.0,0.07924368232488632,0.19120138883590698,-0.06169653683900833,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,4,4-5-1,0,1.0,0.04793707653880119,0.1783471554517746,0.18403972685337067,1.0,1.0,0.04614372178912163,0.008646049536764622,-0.0017933547496795654,0.0
direct_bc,seen,clean,4,4-5-1,1,1.0,0.07257089018821716,0.27679282426834106,0.5569009184837341,1.0,1.0,0.07257089018821716,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,4,4-5-1,1,1.0,0.04901842772960663,0.1735677570104599,0.1564333438873291,1.0,1.0,0.04723053425550461,0.04523517191410065,-0.0017878934741020203,0.0
ifp_future_chunk,seen,clean,4,4-5-1,1,1.0,0.0743027999997139,0.2797876298427582,0.5899741649627686,1.0,1.0,0.06512609869241714,0.046948108822107315,-0.009176701307296753,0.0
ifp_shuffled_prompt,seen,clean,4,4-5-1,1,1.0,0.06626076251268387,0.2504798471927643,0.46731165051460266,1.0,1.0,0.06362733244895935,0.005990221630781889,-0.002633430063724518,0.0
direct_bc,seen,distractor_mild,4,4-5-1,1,1.0,0.07776129245758057,0.2946299910545349,0.750531792640686,1.0,1.0,0.07776129245758057,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_mild,4,4-5-1,1,1.0,0.037787165492773056,0.11325651407241821,0.2761714458465576,1.0,1.0,0.04513518884778023,0.0456031896173954,0.007348023355007172,0.0
ifp_future_chunk,seen,distractor_mild,4,4-5-1,1,1.0,0.04393041878938675,0.1391523778438568,0.3592735230922699,1.0,1.0,0.042888689786195755,0.042131032794713974,-0.0010417290031909943,0.0
ifp_shuffled_prompt,seen,distractor_mild,4,4-5-1,1,1.0,0.059936512261629105,0.22785702347755432,0.11296003311872482,1.0,1.0,0.05618841573596001,0.006349165458232164,-0.003748096525669098,0.0
direct_bc,seen,distractor_hard,4,4-5-1,1,1.0,0.05522308126091957,0.20405764877796173,0.6500170826911926,1.0,1.0,0.05522308126091957,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_hard,4,4-5-1,1,1.0,0.03680706396698952,0.09424443542957306,0.11315871775150299,1.0,1.0,0.03878409042954445,0.044622574001550674,0.0019770264625549316,0.0
ifp_future_chunk,seen,distractor_hard,4,4-5-1,1,1.0,0.04658303037285805,0.12747515738010406,0.3957614302635193,1.0,1.0,0.03797006607055664,0.034930694848299026,-0.008612964302301407,0.0
ifp_shuffled_prompt,seen,distractor_hard,4,4-5-1,1,1.0,0.03363806754350662,0.11018633842468262,0.2891096770763397,1.0,1.0,0.035833559930324554,0.006602324545383453,0.002195492386817932,0.0
direct_bc,seen,prompt_corrupt_mild,4,4-5-1,1,1.0,0.05968791991472244,0.21775580942630768,0.7466865181922913,1.0,1.0,0.05968791991472244,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,4,4-5-1,1,1.0,0.06008794531226158,0.1732458919286728,0.3440958559513092,1.0,1.0,0.03804308548569679,0.06820011883974075,-0.02204485982656479,0.0
ifp_future_chunk,seen,prompt_corrupt_mild,4,4-5-1,1,1.0,0.058659374713897705,0.20569835603237152,0.7264269590377808,1.0,1.0,0.06104380637407303,0.06450788676738739,0.0023844316601753235,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,4,4-5-1,1,1.0,0.03616277500987053,0.12252796441316605,0.24239370226860046,1.0,1.0,0.03362340107560158,0.006229429505765438,-0.0025393739342689514,0.0
direct_bc,seen,prompt_corrupt_hard,4,4-5-1,1,1.0,0.06046852469444275,0.23124460875988007,0.5272175669670105,1.0,1.0,0.06046852469444275,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,4,4-5-1,1,0.0,0.127199187874794,0.42696112394332886,1.5267090797424316,1.0,1.0,0.040427155792713165,0.15390701591968536,-0.08677203208208084,-1.0
ifp_future_chunk,seen,prompt_corrupt_hard,4,4-5-1,1,0.0,0.13000695407390594,0.49246275424957275,1.7798994779586792,1.0,1.0,0.06721457839012146,0.17468225955963135,-0.06279237568378448,-1.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,4,4-5-1,1,1.0,0.04928676038980484,0.18320557475090027,0.35042306780815125,1.0,1.0,0.049534060060977936,0.00507378950715065,0.0002472996711730957,0.0
direct_bc,seen,clean,5,5-0-2,0,1.0,0.05963094159960747,0.22299715876579285,0.1664356291294098,1.0,1.0,0.05963094159960747,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,5,5-0-2,0,1.0,0.04807543382048607,0.1405729502439499,0.18011263012886047,1.0,1.0,0.07074736058712006,0.06758706271648407,0.022671926766633987,0.0
ifp_future_chunk,seen,clean,5,5-0-2,0,1.0,0.07744448632001877,0.29479238390922546,0.4704847037792206,1.0,1.0,0.06632420420646667,0.054962947964668274,-0.011120282113552094,0.0
ifp_shuffled_prompt,seen,clean,5,5-0-2,0,1.0,0.044861216098070145,0.15896166861057281,0.32622861862182617,1.0,1.0,0.046470727771520615,0.006871399004012346,0.00160951167345047,0.0
direct_bc,seen,distractor_mild,5,5-0-2,0,1.0,0.06690646708011627,0.25230270624160767,0.23800110816955566,1.0,1.0,0.06690646708011627,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_mild,5,5-0-2,0,1.0,0.03905652090907097,0.11654838174581528,0.3223573565483093,1.0,1.0,0.04841176047921181,0.04838012158870697,0.009355239570140839,0.0
ifp_future_chunk,seen,distractor_mild,5,5-0-2,0,1.0,0.03911583498120308,0.1223408430814743,0.25996360182762146,1.0,1.0,0.057433053851127625,0.04650794714689255,0.018317218869924545,0.0
ifp_shuffled_prompt,seen,distractor_mild,5,5-0-2,0,1.0,0.04183788225054741,0.13690203428268433,0.2534032166004181,1.0,1.0,0.041383761912584305,0.00339128146879375,-0.00045412033796310425,0.0
direct_bc,seen,distractor_hard,5,5-0-2,0,1.0,0.05843237787485123,0.215765580534935,0.08680103719234467,1.0,1.0,0.05843237787485123,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_hard,5,5-0-2,0,1.0,0.0717746838927269,0.24680760502815247,0.4155695140361786,1.0,1.0,0.04053565114736557,0.061900921165943146,-0.031239032745361328,0.0
ifp_future_chunk,seen,distractor_hard,5,5-0-2,0,1.0,0.07760762423276901,0.2694748044013977,0.5529004335403442,1.0,1.0,0.03639817610383034,0.06550683081150055,-0.041209448128938675,0.0
ifp_shuffled_prompt,seen,distractor_hard,5,5-0-2,0,1.0,0.04616609960794449,0.15794368088245392,0.43150997161865234,1.0,1.0,0.046485062688589096,0.03562003746628761,0.00031896308064460754,0.0
direct_bc,seen,prompt_corrupt_mild,5,5-0-2,0,1.0,0.07945654541254044,0.28866249322891235,0.6046935319900513,1.0,1.0,0.07945654541254044,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,5,5-0-2,0,1.0,0.0994010716676712,0.3633410930633545,0.8034773468971252,1.0,1.0,0.06492408365011215,0.07206135243177414,-0.03447698801755905,0.0
ifp_future_chunk,seen,prompt_corrupt_mild,5,5-0-2,0,1.0,0.0704861655831337,0.25554439425468445,0.6123966574668884,1.0,1.0,0.07658315449953079,0.057626932859420776,0.006096988916397095,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,5,5-0-2,0,1.0,0.06962069869041443,0.24372877180576324,0.21403899788856506,1.0,1.0,0.07128413766622543,0.021815959364175797,0.0016634389758110046,0.0
direct_bc,seen,prompt_corrupt_hard,5,5-0-2,0,1.0,0.06875313073396683,0.25594598054885864,0.1851479709148407,1.0,1.0,0.06875313073396683,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,5,5-0-2,0,1.0,0.2169778048992157,0.749561607837677,0.31205084919929504,1.0,1.0,0.07460999488830566,0.2741968333721161,-0.14236781001091003,0.0
ifp_future_chunk,seen,prompt_corrupt_hard,5,5-0-2,0,1.0,0.15053702890872955,0.4791341722011566,0.4453495144844055,1.0,1.0,0.06305819004774094,0.190643772482872,-0.08747883886098862,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,5,5-0-2,0,1.0,0.05431690067052841,0.18870525062084198,0.560196578502655,1.0,1.0,0.06290623545646667,0.016406362876296043,0.008589334785938263,0.0
direct_bc,seen,clean,5,5-0-2,1,1.0,0.07669655978679657,0.286626398563385,0.167449489235878,1.0,1.0,0.07669655978679657,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,5,5-0-2,1,1.0,0.07199015468358994,0.24847522377967834,0.6166145205497742,1.0,1.0,0.048314355313777924,0.06498132646083832,-0.02367579936981201,0.0
ifp_future_chunk,seen,clean,5,5-0-2,1,1.0,0.06783395260572433,0.24427896738052368,0.6207153797149658,1.0,1.0,0.05801178887486458,0.07242925465106964,-0.009822163730859756,0.0
ifp_shuffled_prompt,seen,clean,5,5-0-2,1,1.0,0.05320955812931061,0.19053108990192413,0.5164231657981873,1.0,1.0,0.06271516531705856,0.01897566020488739,0.009505607187747955,0.0
direct_bc,seen,distractor_mild,5,5-0-2,1,1.0,0.10509787499904633,0.4089246392250061,0.6050816178321838,1.0,1.0,0.10509787499904633,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_mild,5,5-0-2,1,1.0,0.07126887887716293,0.2592151463031769,0.14841149747371674,1.0,1.0,0.08669886738061905,0.038511089980602264,0.015429988503456116,0.0
ifp_future_chunk,seen,distractor_mild,5,5-0-2,1,1.0,0.07648979872465134,0.29243019223213196,0.2869248390197754,1.0,1.0,0.0679120123386383,0.029979398474097252,-0.008577786386013031,0.0
ifp_shuffled_prompt,seen,distractor_mild,5,5-0-2,1,1.0,0.09869822859764099,0.3827086091041565,0.2995522916316986,1.0,1.0,0.10297198593616486,0.0127726960927248,0.004273757338523865,0.0
direct_bc,seen,distractor_hard,5,5-0-2,1,1.0,0.06379221379756927,0.24307574331760406,0.4317242503166199,1.0,1.0,0.06379221379756927,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_hard,5,5-0-2,1,1.0,0.0790916383266449,0.2770705819129944,0.4580669105052948,1.0,1.0,0.0425855852663517,0.07874633371829987,-0.0365060530602932,0.0
ifp_future_chunk,seen,distractor_hard,5,5-0-2,1,1.0,0.0852472260594368,0.31254592537879944,0.42523154616355896,1.0,1.0,0.03602277860045433,0.09877928346395493,-0.04922444745898247,0.0
ifp_shuffled_prompt,seen,distractor_hard,5,5-0-2,1,1.0,0.05476921796798706,0.20140303671360016,0.28503474593162537,1.0,1.0,0.05487242713570595,0.007577147800475359,0.00010320916771888733,0.0
direct_bc,seen,prompt_corrupt_mild,5,5-0-2,1,1.0,0.081666499376297,0.30822837352752686,0.7780233025550842,1.0,1.0,0.081666499376297,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,5,5-0-2,1,0.0,0.18165242671966553,0.6406510472297668,1.2313733100891113,1.0,1.0,0.057756032794713974,0.1720089167356491,-0.12389639392495155,-1.0
ifp_future_chunk,seen,prompt_corrupt_mild,5,5-0-2,1,0.0,0.18352477252483368,0.6553017497062683,1.2521915435791016,1.0,1.0,0.05231745168566704,0.1699320673942566,-0.13120732083916664,-1.0
