method,split,condition,alias,composition,trial,success,action_rmse,chunk_rmse,final_error,sequence_correct,swapped_success,swapped_action_rmse,prompt_swap_output_shift,prompt_swap_error_increase,prompt_swap_success_drop
prompt_one_step_bc,seen,distractor_hard,0,0-1-3,4,1.0,0.03633471205830574,0.093392014503479,0.10872258245944977,1.0,1.0,0.10306207090616226,0.08359093964099884,0.06672735884785652,0.0
ifp_future_chunk,seen,distractor_hard,0,0-1-3,4,1.0,0.04640776664018631,0.15423870086669922,0.2815726697444916,1.0,1.0,0.09993945062160492,0.09350159019231796,0.05353168398141861,0.0
ifp_shuffled_prompt,seen,distractor_hard,0,0-1-3,4,1.0,0.049469757825136185,0.174973264336586,0.37563860416412354,1.0,1.0,0.04775862395763397,0.0041537717916071415,-0.0017111338675022125,0.0
direct_bc,seen,prompt_corrupt_mild,0,0-1-3,4,1.0,0.029842615127563477,0.08944476395845413,0.2097654938697815,1.0,1.0,0.029842615127563477,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,0,0-1-3,4,0.0,0.11527901142835617,0.4228743314743042,1.2700738906860352,1.0,1.0,0.043491240590810776,0.12578453123569489,-0.0717877708375454,-1.0
ifp_future_chunk,seen,prompt_corrupt_mild,0,0-1-3,4,1.0,0.08179660886526108,0.2901156544685364,0.6325235962867737,1.0,1.0,0.04453904926776886,0.09302336722612381,-0.03725755959749222,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,0,0-1-3,4,1.0,0.04432336613535881,0.15072153508663177,0.4352273643016815,1.0,1.0,0.04430873692035675,0.0008229221566580236,-1.4629215002059937e-05,0.0
direct_bc,seen,prompt_corrupt_hard,0,0-1-3,4,1.0,0.05917399376630783,0.22221916913986206,0.5838722586631775,1.0,1.0,0.05917399376630783,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,0,0-1-3,4,0.0,0.296282559633255,1.125002145767212,2.503380298614502,1.0,1.0,0.05376497656106949,0.2481534481048584,-0.24251758307218552,-1.0
ifp_future_chunk,seen,prompt_corrupt_hard,0,0-1-3,4,0.0,0.28565290570259094,1.0791332721710205,2.983711004257202,1.0,1.0,0.06346748024225235,0.23381267488002777,-0.2221854254603386,-1.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,0,0-1-3,4,1.0,0.06814564764499664,0.2578793466091156,0.8010233640670776,1.0,1.0,0.0682472214102745,0.0003790729388128966,0.00010157376527786255,0.0
direct_bc,seen,clean,0,0-1-3,5,1.0,0.04452729970216751,0.15280334651470184,0.2955073118209839,1.0,1.0,0.04452729970216751,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,0,0-1-3,5,1.0,0.03359074145555496,0.11468964070081711,0.32957372069358826,1.0,1.0,0.08874116837978363,0.08857887238264084,0.05515042692422867,0.0
ifp_future_chunk,seen,clean,0,0-1-3,5,1.0,0.03730335086584091,0.12876839935779572,0.4164564311504364,1.0,1.0,0.08287809789180756,0.08552858978509903,0.045574747025966644,0.0
ifp_shuffled_prompt,seen,clean,0,0-1-3,5,1.0,0.060214050114154816,0.21723519265651703,0.5107976794242859,1.0,1.0,0.05949721857905388,0.0013095404719933867,-0.0007168315351009369,0.0
